gen_found,lineage_id,f_0,f_1,design_0,design_1,design_2,design_3,design_4,design_5,g_al_0
180,4325,0.6074220000000004,0.09776991428571428,1.9781305269813836,1.0801320263347085,1.0374040365240595,1.8176730932130198,1.9093177651667952,1.4891283207205448,-1709.5345847070246
190,4581,0.7765920000000001,0.001245816857142857,1.9345655374034973,1.0689863055335505,1.0729347223121444,1.939255084253772,1.9801762068621784,1.7713402893472672,-1299.807385578682
199,4797,0.8525640000000007,0.0009095171428571428,1.965751842668468,1.099180544626969,1.0030522398597892,1.812191314256488,1.926501324514488,1.4138716775584823,-441.1893796489894
201,4839,0.6404400000000002,0.08470788571428572,1.8982407288737684,1.070907092866658,1.045457615222601,1.9720156654984318,1.8245919718175394,1.4145528006013075,-1101.3242009132355
204,4915,0.6986100000000001,0.07256391428571428,1.9515501338444108,1.0731672628905882,1.0566679681719915,1.916711194496806,1.9824726003598743,1.7498760536962887,-915.2172942009527
207,4988,0.7013800000000006,0.0023711985714285717,1.9549726431964687,1.0708181429701122,1.0596059295763502,1.916619953140036,1.9837044196111855,1.7467805830232817,-833.0996125833033
211,5085,0.7764139999999994,0.001409558,1.9345119613093364,1.0689777231609232,1.0729108743057685,1.940519907367928,1.9802508045950173,1.7703333282919855,-813.7860545251656
214,5152,0.6696199999999998,0.07575117142857143,1.8693593196922946,1.0646494812361809,1.0565535986022943,1.9494945948497837,1.8261411978236708,1.4087451378813445,-811.7681377603637
215,5163,0.550806,0.10268571428571428,1.9288623436584684,1.0783140955264745,1.0325916071526078,1.9956130140682566,1.7961504713806453,1.3296711718648175,-753.3391052900018
215,5173,0.6350239999999998,0.08659348571428571,1.907767308050916,1.070468824919594,1.044530788472457,1.974070606831166,1.8190215005450356,1.4259354627385776,-787.7080306518936
218,5238,0.6070080000000003,0.0978606,1.9256126061508685,1.073490829432071,1.037330488818357,1.9926358359517653,1.7916964681784102,1.328649519673095,-682.7135020236352
222,5351,0.8572179999999997,0.0004956245714285714,1.9631133951548543,1.0989348295400407,1.0027697043580377,1.8122988832537779,1.9250319974233925,1.415614278492975,102.01385946374705
224,5398,0.8536079999999999,0.0006422225714285715,1.9636538153105527,1.098952656221507,1.003081030939107,1.8120014737097945,1.9274742703535344,1.4157073444298012,139.27451204263298
225,5411,0.6209919999999999,0.0909264,1.9186522525033793,1.0737309703065547,1.0402816683519898,1.9857435499331124,1.8262181290995447,1.4159260035743848,-533.9007057323788
225,5418,0.6539679999999998,0.08176797142857144,1.8780908019212796,1.069106329332805,1.0499189708525731,1.9329975925519762,1.8269896193543378,1.395518494318771,-532.2689330329918
226,5445,0.7734080000000002,0.0016929671428571429,1.934231369976355,1.0689396358951568,1.0726412542112882,1.938980470131194,1.9800378916464523,1.7713633608611694,-478.81523138680564
228,5482,0.6173959999999997,0.0921418857142857,1.9190180027441877,1.0749650619501603,1.0391550359892614,1.983800515558304,1.8254613506544894,1.4139354884463318,-461.9865349395434
228,5492,0.7661959999999993,0.0021985325714285716,1.9340678161221398,1.0689181356565054,1.0719043646899054,1.9395512952137217,1.9807250453290013,1.771240318086194,-429.19080250658794
230,5522,0.36096999999999985,0.14172574285714287,1.9738905978036154,1.1151423099126199,1.0114482960810787,1.9796409153674408,1.8080153108977965,1.3701186119946958,-167.15655792173266
232,5571,0.5491779999999999,0.10466411428571429,1.9274871129215754,1.0794064196225692,1.031771290408894,1.9962205228438614,1.7952165811842786,1.3303034916429723,-368.9367458367707
232,5582,0.6503920000000002,0.0826662,1.89429095152998,1.0695757534541168,1.0476971641525699,1.9720236036220327,1.8241354543147483,1.4200572113781058,-381.5600630223222
233,5592,0.35919600000000035,0.14310797142857143,1.974504028191421,1.1164562512230458,1.011045039294645,1.9786487025861927,1.8045346418216732,1.3716640563081584,-78.24969178513925
233,5606,0.6430039999999996,0.08327468571428571,1.8951569286329544,1.0701326449103303,1.046522523459457,1.9727592317410882,1.8248440453972452,1.4158070113965584,-356.68510783978104
234,5622,0.5552100000000002,0.10037425714285714,1.9262377199946263,1.076510488377397,1.0341562145405412,1.9908249538775682,1.7929771763217206,1.3288799581921735,-312.2530030847441
234,5627,0.6254279999999999,0.09021917142857143,1.9171141789537556,1.073399333814327,1.0411529185584842,1.9858312091389496,1.82806845867977,1.4155260469260393,-332.8658622853389
234,5634,0.660824,0.08024211428571429,1.8823629468795742,1.0687487362098211,1.0501149436363595,1.9697449706912509,1.8256302784552616,1.4099950933141034,-322.7029986576802
235,5643,0.5500020000000007,0.10356908571428572,1.9293379970028433,1.078735546147672,1.032292586959034,1.9954902468219415,1.794482336495217,1.329876473246608,-287.399863973353
235,5653,0.635866,0.08546414285714285,1.904348053540906,1.0706649833290753,1.044383738922746,1.9698570020219883,1.8137269949049366,1.4264532770754443,-299.12029801513364
236,5669,0.5987879999999999,0.09797805714285714,1.925215978207181,1.074124439993886,1.0364453482889484,1.9907210689582904,1.7940754979647129,1.329128516001676,-253.7902088418727
236,5671,0.6113619999999998,0.09591334285714287,1.972582630353836,1.0800131355146845,1.0380843021344166,1.822282919052871,1.9118191519582135,1.4919438343563776,-386.4874933944147
238,5734,0.7758119999999998,0.0015638094285714286,1.9343393082117921,1.0689619736466762,1.0729087976616023,1.9393040179268433,1.9802530455971359,1.7711998381640037,-199.44148423099568
239,5756,0.6991759999999998,0.06961085714285714,1.9516049631234462,1.0741704308866817,1.0560114993115453,1.9167588616280589,1.983804953271454,1.751099236568494,-102.19975285756993
239,5759,0.8538459999999995,0.0006021165714285714,1.9634153827730223,1.0989203123415368,1.0030102082972265,1.8122416645098245,1.9248503374243995,1.415849330583318,489.5469165987482
240,5775,0.6456379999999996,0.08282205714285715,1.8949258272955278,1.069159449302107,1.047655870294203,1.9733057879264584,1.824036089784481,1.420715384038494,-194.40341813033467
