generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
11,24,0.10538667405219178,0.09865876712893568,0.1305097345743451,0.2439851486143261,0.15277777777777776,0.3670578944830246,0,False,3,0,0,0,0,0,7,273,114,275,19,4,94,186,93,11,17,153,12,23,32,8,2,16,247,74,24,60,156,0.1035931400515108,0.09865876712893568,0.1054499865926845,0.11586709851082319,0.10120316818419796,0.10210518621451076,0.09865876712893568,0.10794024955467327,0.1305097345743451,0.10626479815687233,0.09865876712893568,0.1054499865926845,0.10120316818419796,0.10120316818419796,0.10210518621451076,0.10971734353948906,0.1035931400515108,0.09865876712893568,0.09865876712893568,0.10626479815687233,0.10210518621451076,0.11245878019124139,0.11535908238757993,0.1035931400515108,0.22916666666666666,0.15277777777777776,0.28173225308641975,0.2206458574459876,0.2361111111111111,0.25,0.15277777777777776,0.2747878086419753,0.3670578944830246,0.3125,0.15277777777777776,0.28173225308641975,0.2361111111111111,0.2361111111111111,0.25,0.2864583333333333,0.22916666666666666,0.15277777777777776,0.15277777777777776,0.3125,0.25,0.2625868055555555,0.34592013888888884,0.22916666666666666
12,24,0.10731210738807613,0.09740752514513804,0.1403536660343686,0.2513772051357274,0.14004629629629628,0.4198030699427726,0,False,3,0,0,0,0,0,7,273,114,275,19,4,94,186,93,296,11,17,308,12,23,32,153,8,2,16,247,74,24,0.1035931400515108,0.09865876712893568,0.1054499865926845,0.11586709851082319,0.1022793177746068,0.10210518621451076,0.09865876712893568,0.10794024955467327,0.1403536660343686,0.10626479815687233,0.1403536660343686,0.09865876712893568,0.1054499865926845,0.10626479815687233,0.10120316818419796,0.10210518621451076,0.11245878019124139,0.1022793177746068,0.10449126110942733,0.09740752514513804,0.09865876712893568,0.10626479815687233,0.10626479815687233,0.11245878019124139,0.22916666666666666,0.15277777777777776,0.28173225308641975,0.2206458574459876,0.21643518518518517,0.25,0.15277777777777776,0.2747878086419753,0.4198030699427726,0.3125,0.4198030699427726,0.15277777777777776,0.28173225308641975,0.3125,0.2361111111111111,0.25,0.2625868055555555,0.21643518518518517,0.21006944444444442,0.14004629629629628,0.15277777777777776,0.3125,0.3125,0.2625868055555555
13,24,0.10720417052262603,0.09740752514513804,0.1403536660343686,0.24823854129827885,0.14004629629629628,0.4198030699427726,0,False,3,0,0,0,0,0,7,273,114,275,323,19,4,94,186,93,296,11,17,308,12,23,32,153,8,2,16,247,24,0.10449126110942733,0.09865876712893568,0.1054499865926845,0.11586709851082319,0.10279881408516497,0.09991965677806096,0.10210518621451076,0.09865876712893568,0.10794024955467327,0.1403536660343686,0.10626479815687233,0.1403536660343686,0.09991965677806096,0.1054499865926845,0.10626479815687233,0.1022793177746068,0.10210518621451076,0.11245878019124139,0.1022793177746068,0.10449126110942733,0.09740752514513804,0.09865876712893568,0.10626479815687233,0.11245878019124139,0.21006944444444442,0.15277777777777776,0.28173225308641975,0.2206458574459876,0.1983989197530864,0.22337962962962962,0.25,0.15277777777777776,0.2747878086419753,0.4198030699427726,0.3125,0.4198030699427726,0.22337962962962962,0.28173225308641975,0.3125,0.21643518518518517,0.25,0.2625868055555555,0.21643518518518517,0.21006944444444442,0.14004629629629628,0.15277777777777776,0.3125,0.2625868055555555
14,24,0.10809649373716501,0.09740752514513804,0.1403536660343686,0.258150296937291,0.14004629629629628,0.4198030699427726,0,False,3,0,0,0,0,0,7,273,114,275,323,19,4,94,186,350,93,296,11,17,308,12,23,32,153,8,16,247,24,0.10449126110942733,0.09865876712893568,0.1054499865926845,0.11659303599074845,0.10279881408516497,0.09991965677806096,0.10210518621451076,0.09865876712893568,0.10794024955467327,0.1403536660343686,0.11254694432213024,0.10626479815687233,0.1403536660343686,0.09991965677806096,0.1054499865926845,0.11254694432213024,0.1022793177746068,0.10210518621451076,0.11245878019124139,0.10279881408516497,0.10449126110942733,0.09740752514513804,0.10626479815687233,0.11245878019124139,0.21006944444444442,0.15277777777777776,0.28173225308641975,0.20225870265882195,0.1983989197530864,0.22337962962962962,0.25,0.15277777777777776,0.2747878086419753,0.4198030699427726,0.36979166666666663,0.3125,0.4198030699427726,0.22337962962962962,0.28173225308641975,0.36979166666666663,0.21643518518518517,0.25,0.2625868055555555,0.1983989197530864,0.21006944444444442,0.14004629629629628,0.3125,0.2625868055555555
15,24,0.10967029083815709,0.09865876712893568,0.14933522301840665,0.26577106174073045,0.15277777777777776,0.4198030699427726,0,False,3,0,0,0,0,0,7,273,114,275,323,19,4,94,186,350,93,296,11,17,308,12,23,32,153,371,8,247,24,0.10449126110942733,0.09865876712893568,0.1054499865926845,0.11659303599074845,0.10279881408516497,0.09991965677806096,0.1035931400515108,0.09865876712893568,0.10794024955467327,0.1403536660343686,0.11254694432213024,0.11254694432213024,0.14933522301840665,0.09991965677806096,0.1054499865926845,0.11808335442858496,0.1022793177746068,0.10210518621451076,0.11245878019124139,0.10279881408516497,0.11254694432213024,0.1048349052634947,0.10626479815687233,0.11245878019124139,0.21006944444444442,0.15277777777777776,0.28173225308641975,0.20225870265882195,0.1983989197530864,0.22337962962962962,0.22916666666666666,0.15277777777777776,0.2747878086419753,0.4198030699427726,0.36979166666666663,0.36979166666666663,0.38481948078087486,0.22337962962962962,0.28173225308641975,0.3389756944444444,0.21643518518518517,0.25,0.2625868055555555,0.1983989197530864,0.36979166666666663,0.19256365740740738,0.3125,0.2625868055555555
16,24,0.10979697844300447,0.09865876712893568,0.14933522301840665,0.2633524285531447,0.15277777777777776,0.4198030699427726,0,False,3,0,0,0,0,0,7,273,114,275,323,19,4,94,186,350,93,296,11,17,308,12,23,32,153,371,8,247,24,0.10449126110942733,0.09865876712893568,0.1054499865926845,0.11659303599074845,0.10279881408516497,0.10062269764031694,0.1035931400515108,0.09865876712893568,0.11027621935628654,0.1403536660343686,0.11254694432213024,0.11254694432213024,0.14933522301840665,0.09991965677806096,0.1054499865926845,0.11808335442858496,0.1022793177746068,0.10210518621451076,0.11245878019124139,0.10280030593763319,0.11254694432213024,0.1048349052634947,0.10626479815687233,0.11245878019124139,0.21006944444444442,0.15277777777777776,0.28173225308641975,0.20225870265882195,0.1983989197530864,0.20476466049382713,0.22916666666666666,0.15277777777777776,0.25188882458847733,0.4198030699427726,0.36979166666666663,0.36979166666666663,0.38481948078087486,0.22337962962962962,0.28173225308641975,0.3389756944444444,0.21643518518518517,0.25,0.2625868055555555,0.1818656764403292,0.36979166666666663,0.19256365740740738,0.3125,0.2625868055555555
17,24,0.10993032091564536,0.09865876712893568,0.14933522301840665,0.26022676992045723,0.15277777777777776,0.4198030699427726,0,False,3,0,0,0,0,0,7,273,114,275,323,19,4,94,186,350,93,296,11,17,308,12,23,32,153,371,8,247,24,0.10449126110942733,0.09865876712893568,0.1054499865926845,0.11659303599074845,0.10279881408516497,0.10062269764031694,0.1035931400515108,0.09865876712893568,0.11194245467508451,0.1403536660343686,0.11254694432213024,0.11254694432213024,0.14933522301840665,0.09991965677806096,0.1054499865926845,0.11808335442858496,0.10279881408516497,0.1035931400515108,0.11245878019124139,0.10232683981465825,0.11254694432213024,0.1048349052634947,0.10626479815687233,0.11245878019124139,0.21006944444444442,0.15277777777777776,0.28173225308641975,0.20225870265882195,0.1983989197530864,0.20476466049382713,0.22916666666666666,0.15277777777777776,0.23089808920610422,0.4198030699427726,0.36979166666666663,0.36979166666666663,0.38481948078087486,0.22337962962962962,0.28173225308641975,0.3389756944444444,0.1983989197530864,0.22916666666666666,0.2625868055555555,0.1667102034036351,0.36979166666666663,0.19256365740740738,0.3125,0.2625868055555555
18,24,0.11053998097950855,0.09740752514513804,0.14933522301840665,0.26583882741603954,0.14004629629629628,0.4198030699427726,0,False,3,0,0,0,0,0,7,273,440,323,19,114,275,186,350,93,296,11,17,308,4,94,12,23,32,153,371,247,24,0.10449126110942733,0.09865876712893568,0.1054499865926845,0.11588116119858816,0.10062269764031694,0.1035931400515108,0.11659303599074845,0.10279881408516497,0.1403536660343686,0.11254694432213024,0.11254694432213024,0.14933522301840665,0.09991965677806096,0.1054499865926845,0.11808335442858496,0.09740752514513804,0.11588116119858816,0.10279881408516497,0.10449126110942733,0.11245878019124139,0.10232683981465825,0.11254694432213024,0.10626479815687233,0.11245878019124139,0.21006944444444442,0.15277777777777776,0.28173225308641975,0.2949899151055955,0.20476466049382713,0.22916666666666666,0.20225870265882195,0.1983989197530864,0.4198030699427726,0.36979166666666663,0.36979166666666663,0.38481948078087486,0.22337962962962962,0.28173225308641975,0.3389756944444444,0.14004629629629628,0.2949899151055955,0.1983989197530864,0.21006944444444442,0.2625868055555555,0.1667102034036351,0.36979166666666663,0.3125,0.2625868055555555
19,24,0.11239413880256117,0.09740752514513804,0.14933522301840665,0.27623305591826863,0.14004629629629628,0.4223090277777778,0,False,3,0,0,0,0,0,470,273,440,7,19,114,275,323,186,350,93,296,11,17,308,460,94,12,477,32,153,4,24,0.1048349052634947,0.1259950672077194,0.1054499865926845,0.11588116119858816,0.09865876712893568,0.1035931400515108,0.11659303599074845,0.10279881408516497,0.10340344998262764,0.1403536660343686,0.11808335442858496,0.11254694432213024,0.14933522301840665,0.10062269764031694,0.1054499865926845,0.1259950672077194,0.10340344998262764,0.11588116119858816,0.10279881408516497,0.12112871390712321,0.11245878019124139,0.10232683981465825,0.09740752514513804,0.11245878019124139,0.19256365740740738,0.3940610532407407,0.28173225308641975,0.2949899151055955,0.15277777777777776,0.22916666666666666,0.20225870265882195,0.1983989197530864,0.2710342721193415,0.4198030699427726,0.3389756944444444,0.36979166666666663,0.38481948078087486,0.20476466049382713,0.28173225308641975,0.3940610532407407,0.2710342721193415,0.2949899151055955,0.1983989197530864,0.4223090277777778,0.2625868055555555,0.1667102034036351,0.14004629629629628,0.2625868055555555
20,24,0.11257537238620634,0.09740752514513804,0.14933522301840665,0.2736692165496272,0.14004629629629628,0.4223090277777778,0,False,3,0,0,0,0,0,470,273,440,7,19,114,275,323,186,350,93,296,11,17,308,460,94,12,477,32,153,4,24,0.1048349052634947,0.1259950672077194,0.1054499865926845,0.11588116119858816,0.09865876712893568,0.1035931400515108,0.11659303599074845,0.10279881408516497,0.10340344998262764,0.1403536660343686,0.11808335442858496,0.11254694432213024,0.14933522301840665,0.10080373050769287,0.1054499865926845,0.1259950672077194,0.10553023117860878,0.11588116119858816,0.10279881408516497,0.12112871390712321,0.11450057213536757,0.10232683981465825,0.09740752514513804,0.11245878019124139,0.19256365740740738,0.3940610532407407,0.28173225308641975,0.2949899151055955,0.15277777777777776,0.22916666666666666,0.20225870265882195,0.1983989197530864,0.2710342721193415,0.4198030699427726,0.3389756944444444,0.36979166666666663,0.38481948078087486,0.1877009387860082,0.28173225308641975,0.3940610532407407,0.24844808277606303,0.2949899151055955,0.1983989197530864,0.4223090277777778,0.24070457175925922,0.1667102034036351,0.14004629629629628,0.2625868055555555
21,24,0.11271391261918738,0.09830125611963415,0.15734221212207003,0.275387307344241,0.15277777777777776,0.4223090277777778,0,False,3,0,0,0,0,0,470,273,440,7,19,114,275,323,186,350,93,296,11,17,308,460,94,12,515,526,32,153,4,0.1048349052634947,0.1259950672077194,0.1054499865926845,0.11588116119858816,0.09865876712893568,0.1035931400515108,0.11659303599074845,0.10279881408516497,0.10340344998262764,0.1403536660343686,0.11808335442858496,0.12112871390712321,0.15734221212207003,0.10080373050769287,0.1054499865926845,0.1259950672077194,0.10553023117860878,0.11588116119858816,0.10279881408516497,0.12112871390712321,0.09830125611963415,0.11450057213536757,0.10232683981465825,0.09830125611963415,0.19256365740740738,0.3940610532407407,0.28173225308641975,0.2949899151055955,0.15277777777777776,0.22916666666666666,0.20225870265882195,0.1983989197530864,0.2710342721193415,0.4198030699427726,0.3389756944444444,0.4223090277777778,0.3527511907158019,0.1877009387860082,0.28173225308641975,0.3940610532407407,0.24844808277606303,0.2949899151055955,0.1983989197530864,0.4223090277777778,0.21170910493827158,0.24070457175925922,0.1667102034036351,0.21170910493827158
22,24,0.11315792396463727,0.09740752514513804,0.15734221212207003,0.2769117601238929,0.14004629629629628,0.4223090277777778,0,False,3,0,0,0,0,0,470,273,440,7,19,114,275,546,323,186,350,93,296,11,17,308,460,94,12,515,526,32,153,0.1048349052634947,0.1259950672077194,0.1054499865926845,0.11588116119858816,0.09740752514513804,0.1035931400515108,0.11672084635472603,0.10279881408516497,0.10545151691989858,0.10340344998262764,0.1403536660343686,0.11808335442858496,0.12112871390712321,0.15734221212207003,0.100503590273797,0.1054499865926845,0.1259950672077194,0.10553023117860878,0.11906078108136144,0.10545151691989858,0.12112871390712321,0.09830125611963415,0.11450057213536757,0.10142410044140027,0.19256365740740738,0.3940610532407407,0.28173225308641975,0.2949899151055955,0.14004629629629628,0.22916666666666666,0.1854038107705868,0.1983989197530864,0.2651990097736625,0.2710342721193415,0.4198030699427726,0.3389756944444444,0.4223090277777778,0.3527511907158019,0.17205919388717417,0.28173225308641975,0.3940610532407407,0.24844808277606303,0.2704074221801292,0.2651990097736625,0.4223090277777778,0.21170910493827158,0.24070457175925922,0.15281768645333216
23,24,0.11326718996125691,0.09740752514513804,0.15734221212207003,0.2745577227092398,0.14004629629629628,0.4223090277777778,0,False,3,0,0,0,0,0,470,273,440,7,19,114,275,546,323,186,350,93,296,11,17,308,460,94,12,515,526,32,153,0.1048349052634947,0.1259950672077194,0.1054499865926845,0.11588116119858816,0.09740752514513804,0.1035931400515108,0.11672084635472603,0.10279881408516497,0.10744466970781169,0.10340344998262764,0.1403536660343686,0.11808335442858496,0.12112871390712321,0.15734221212207003,0.09976629502929978,0.1054499865926845,0.1259950672077194,0.10553023117860878,0.11906078108136144,0.10545151691989858,0.12112871390712321,0.09830125611963415,0.11586709851082319,0.10142410044140027,0.19256365740740738,0.3940610532407407,0.28173225308641975,0.2949899151055955,0.14004629629629628,0.22916666666666666,0.1854038107705868,0.1983989197530864,0.24309909229252397,0.2710342721193415,0.4198030699427726,0.3389756944444444,0.4223090277777778,0.3527511907158019,0.15772092772990964,0.28173225308641975,0.3940610532407407,0.24844808277606303,0.2704074221801292,0.2651990097736625,0.4223090277777778,0.21170910493827158,0.2206458574459876,0.15281768645333216
24,24,0.11351528097066403,0.09740752514513804,0.15734221212207003,0.2711739145218947,0.14004629629629628,0.4223090277777778,0,False,3,0,0,0,0,0,470,273,440,7,19,114,275,546,323,186,350,93,296,11,17,308,460,94,12,515,526,32,153,0.1048349052634947,0.1259950672077194,0.1054499865926845,0.11588116119858816,0.09740752514513804,0.1035931400515108,0.11672084635472603,0.10279881408516497,0.10744466970781169,0.10553023117860878,0.1403536660343686,0.1228273602306248,0.12112871390712321,0.15734221212207003,0.09976629502929978,0.1054499865926845,0.1259950672077194,0.10553023117860878,0.11906078108136144,0.10545151691989858,0.12112871390712321,0.09866984737283406,0.11586709851082319,0.10013890641594993,0.19256365740740738,0.3940610532407407,0.28173225308641975,0.2949899151055955,0.14004629629629628,0.22916666666666666,0.1854038107705868,0.1983989197530864,0.24309909229252397,0.24844808277606303,0.4198030699427726,0.3107277199074074,0.4223090277777778,0.3527511907158019,0.15772092772990964,0.28173225308641975,0.3940610532407407,0.24844808277606303,0.2704074221801292,0.2651990097736625,0.4223090277777778,0.19406667952674894,0.2206458574459876,0.1400828792488878
