generation,count,is_initialized,f_proxy_scalar,g_al_proxy,lam,mu,al_pen_proxy,g_al_min,g_al_max,g_al_std,n_feasible_parents,pen_to_f_ratio,n_proxy_set,proxy_front_only,proxy_g_quantile,proxy_front_min_size
55,0,False,0.9384503157142857,[-2885.952407911121],[0.0],[0.0],0.0,-3545.219271811976,-1736.3986089980408,459.9576781797132,24,0.0,24,False,,
56,0,False,0.9384503157142857,[-2885.952407911121],[0.0],[0.0],0.0,-3545.219271811976,-1736.3986089980408,459.9576781797132,24,0.0,24,False,,
57,0,False,0.9384503157142857,[-2885.952407911121],[0.0],[0.0],0.0,-3545.219271811976,-1736.3986089980408,459.9576781797132,24,0.0,24,False,,
58,0,False,0.9384503157142857,[-2885.952407911121],[0.0],[0.0],0.0,-3545.219271811976,-1736.3986089980408,459.9576781797132,24,0.0,24,False,,
59,0,False,0.9385767859523809,[-2860.167977304454],[0.0],[0.0],0.0,-3545.219271811976,-1736.3986089980408,477.49391774841007,24,0.0,24,False,,
60,0,False,0.9385767859523809,[-2860.167977304454],[0.0],[0.0],0.0,-3545.219271811976,-1736.3986089980408,477.49391774841007,24,0.0,24,False,,
61,0,False,0.9385767859523809,[-2860.167977304454],[0.0],[0.0],0.0,-3545.219271811976,-1736.3986089980408,477.49391774841007,24,0.0,24,False,,
62,0,False,0.9334487439285715,[-2873.343218697423],[0.0],[0.0],0.0,-3545.219271811976,-1736.3986089980408,464.52054328041345,24,0.0,24,False,,
63,0,False,0.9237068321428573,[-2887.915601656247],[0.0],[0.0],0.0,-3545.219271811976,-1736.3986089980408,479.29481310529974,24,0.0,24,False,,
64,0,False,0.9142994261904763,[-2950.7082055200904],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,452.1373833839856,24,0.0,24,False,,
65,0,False,0.9142994261904763,[-2950.7082055200904],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,452.1373833839856,24,0.0,24,False,,
66,0,False,0.9142994261904763,[-2950.7082055200904],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,452.1373833839856,24,0.0,24,False,,
67,0,False,0.9142994261904763,[-2950.7082055200904],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,452.1373833839856,24,0.0,24,False,,
68,0,False,0.9142994261904763,[-2950.7082055200904],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,452.1373833839856,24,0.0,24,False,,
69,0,False,0.9142994261904763,[-2950.7082055200904],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,452.1373833839856,24,0.0,24,False,,
70,0,False,0.9142994261904763,[-2950.7082055200904],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,452.1373833839856,24,0.0,24,False,,
71,0,False,0.9142994261904763,[-2950.7082055200904],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,452.1373833839856,24,0.0,24,False,,
72,0,False,0.9142994261904763,[-2950.7082055200904],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,452.1373833839856,24,0.0,24,False,,
73,0,False,0.9118532738095239,[-2979.740107643042],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,445.8160354774778,24,0.0,24,False,,
74,0,False,0.9118532738095239,[-2979.740107643042],[0.0],[0.0],0.0,-3547.105561861546,-2112.0662343970944,445.8160354774778,24,0.0,24,False,,
75,0,False,0.9101323691666666,[-2940.926445939596],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,492.883385230357,24,0.0,24,False,,
76,0,False,0.9101323691666666,[-2940.926445939596],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,492.883385230357,24,0.0,24,False,,
77,0,False,0.9101323691666666,[-2940.926445939596],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,492.883385230357,24,0.0,24,False,,
78,0,False,0.9101323691666666,[-2940.926445939596],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,492.883385230357,24,0.0,24,False,,
79,0,False,0.9078745671428571,[-2974.649413248689],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,479.82958230914994,24,0.0,24,False,,
80,0,False,0.9020292516666667,[-2981.6544548754264],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,486.45875155781334,24,0.0,24,False,,
81,0,False,0.9020292516666667,[-2981.6544548754264],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,486.45875155781334,24,0.0,24,False,,
82,0,False,0.9020292516666667,[-2981.6544548754264],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,486.45875155781334,24,0.0,24,False,,
83,0,False,0.8931928826190476,[-2979.5787995640585],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,484.15046864625174,24,0.0,24,False,,
84,0,False,0.8931928826190476,[-2979.5787995640585],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,484.15046864625174,24,0.0,24,False,,
85,0,False,0.8931928826190476,[-2979.5787995640585],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,484.15046864625174,24,0.0,24,False,,
86,0,False,0.8931928826190476,[-2979.5787995640585],[0.0],[0.0],0.0,-3547.105561861546,-1957.2535817740488,484.15046864625174,24,0.0,24,False,,
87,0,False,0.8931892955952381,[-2980.366876194468],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,482.49831041629744,24,0.0,24,False,,
88,0,False,0.888716501547619,[-2972.5620088675278],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,479.44496139853993,24,0.0,24,False,,
89,0,False,0.888716501547619,[-2972.5620088675278],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,479.44496139853993,24,0.0,24,False,,
90,0,False,0.888716501547619,[-2972.5620088675278],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,479.44496139853993,24,0.0,24,False,,
91,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
92,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
93,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
94,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
95,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
96,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
97,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
98,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
99,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
100,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
101,0,False,0.8825192051190477,[-3015.9816851963237],[0.0],[0.0],0.0,-3547.105561861546,-1976.1674209038813,471.0238750044416,24,0.0,24,False,,
102,0,False,0.8825192051190477,[-2992.74835186299],[0.0],[0.0],0.0,-3523.8722285282124,-1952.9340875705477,471.0238750044416,24,0.0,24,False,,
103,0,False,0.8825192051190477,[-2969.5150185296575],[0.0],[0.0],0.0,-3500.6388951948798,-1929.700754237215,471.0238750044416,24,0.0,24,False,,
104,0,False,0.8825192051190477,[-2946.281685196323],[0.0],[0.0],0.0,-3477.4055618615457,-1906.467420903881,471.0238750044416,24,0.0,24,False,,
105,0,False,0.8825192051190477,[-2923.0483518629903],[0.0],[0.0],0.0,-3454.1722285282126,-1883.234087570548,471.0238750044416,24,0.0,24,False,,
106,0,False,0.8825192051190477,[-2899.8150185296568],[0.0],[0.0],0.0,-3430.9388951948795,-1860.0007542372148,471.0238750044416,24,0.0,24,False,,
107,0,False,0.8794957908333334,[-2918.9079443602946],[0.0],[0.0],0.0,-3407.705561861546,-1836.7674209038812,449.324733166458,24,0.0,24,False,,
108,0,False,0.877560769404762,[-2934.017246090391],[0.0],[0.0],0.0,-3384.472228528213,-1813.534087570548,450.01806561897024,24,0.0,24,False,,
109,0,False,0.877560769404762,[-2910.7839127570587],[0.0],[0.0],0.0,-3361.2388951948797,-1790.300754237215,450.01806561897024,24,0.0,24,False,,
110,0,False,0.877560769404762,[-2887.550579423724],[0.0],[0.0],0.0,-3338.0055618615456,-1767.067420903881,450.01806561897024,24,0.0,24,False,,
111,0,False,0.877560769404762,[-2864.3172460903916],[0.0],[0.0],0.0,-3314.7722285282125,-1743.8340875705478,450.01806561897024,24,0.0,24,False,,
112,0,False,0.877560769404762,[-2841.083912757058],[0.0],[0.0],0.0,-3291.5388951948794,-1720.6007542372147,450.01806561897024,24,0.0,24,False,,
113,0,False,0.877560769404762,[-2817.850579423725],[0.0],[0.0],0.0,-3268.3055618615463,-1697.3674209038816,450.01806561897024,24,0.0,24,False,,
114,0,False,0.8682869867857144,[-2842.5259730431967],[0.0],[0.0],0.0,-3245.0722285282127,-1810.032901063761,384.63629146173423,24,0.0,24,False,,
115,0,False,0.8682869867857144,[-2819.292639709863],[0.0],[0.0],0.0,-3221.838895194879,-1786.7995677304275,384.63629146173423,24,0.0,24,False,,
116,0,False,0.8682869867857144,[-2796.0593063765295],[0.0],[0.0],0.0,-3198.605561861546,-1763.5662343970944,384.63629146173423,24,0.0,24,False,,
117,0,False,0.8682869867857144,[-2772.825973043196],[0.0],[0.0],0.0,-3175.3722285282124,-1740.3329010637608,384.63629146173423,24,0.0,24,False,,
118,0,False,0.8682869867857144,[-2749.5926397098633],[0.0],[0.0],0.0,-3152.1388951948798,-1717.0995677304281,384.63629146173423,24,0.0,24,False,,
119,0,False,0.8640071523809524,[-2737.309996708045],[0.0],[0.0],0.0,-3128.905561861546,-1693.8662343970946,389.04030161304007,24,0.0,24,False,,
120,0,False,0.8640071523809524,[-2714.076663374711],[0.0],[0.0],0.0,-3105.672228528212,-1670.6329010637605,389.04030161304007,24,0.0,24,False,,
121,0,False,0.8640071523809524,[-2690.8433300413785],[0.0],[0.0],0.0,-3082.4388951948795,-1647.3995677304279,389.04030161304007,24,0.0,24,False,,
122,0,False,0.8591861016666668,[-2685.728937131084],[0.0],[0.0],0.0,-3059.205561861546,-1624.1662343970943,391.65838416183703,24,0.0,24,False,,
123,0,False,0.8583125025000001,[-2656.317282337894],[0.0],[0.0],0.0,-3035.9722285282123,-1600.9329010637607,390.9151928141245,24,0.0,24,False,,
124,0,False,0.8569831404761906,[-2611.1949605400364],[0.0],[0.0],0.0,-3012.7388951948797,-1577.699567730428,391.9888734522225,24,0.0,24,False,,
125,0,False,0.8569831404761906,[-2587.9616272067024],[0.0],[0.0],0.0,-2989.505561861546,-1554.4662343970945,391.9888734522225,24,0.0,24,False,,
126,0,False,0.8569831404761906,[-2564.728293873369],[0.0],[0.0],0.0,-2966.2722285282125,-1531.232901063761,391.9888734522225,24,0.0,24,False,,
127,0,False,0.8569831404761906,[-2541.494960540036],[0.0],[0.0],0.0,-2943.0388951948794,-1507.9995677304278,391.9888734522225,24,0.0,24,False,,
128,0,False,0.8569831404761906,[-2518.261627206703],[0.0],[0.0],0.0,-2919.8055618615463,-1484.7662343970946,391.9888734522225,24,0.0,24,False,,
129,0,False,0.8569831404761906,[-2495.0282938733694],[0.0],[0.0],0.0,-2896.5722285282127,-1461.532901063761,391.9888734522225,24,0.0,24,False,,
130,0,False,0.8569831404761906,[-2471.7949605400363],[0.0],[0.0],0.0,-2873.3388951948796,-1438.299567730428,391.9888734522225,24,0.0,24,False,,
131,0,False,0.8569831404761906,[-2448.5616272067027],[0.0],[0.0],0.0,-2850.105561861546,-1415.0662343970944,391.9888734522225,24,0.0,24,False,,
132,0,False,0.8569831404761906,[-2425.328293873369],[0.0],[0.0],0.0,-2826.8722285282124,-1391.8329010637608,391.9888734522225,24,0.0,24,False,,
133,0,False,0.8566543988095239,[-2389.0839182773902],[0.0],[0.0],0.0,-2803.6388951948793,-1368.5995677304277,383.5829423964932,24,0.0,24,False,,
134,0,False,0.8566543988095239,[-2365.8505849440576],[0.0],[0.0],0.0,-2780.405561861546,-1345.3662343970946,383.5829423964932,24,0.0,24,False,,
135,0,False,0.8611877459642857,[-2346.7741330243257],[0.0],[0.0],0.0,-2757.1722285282126,-1322.132901063761,385.19114547150593,24,0.0,24,False,,
136,0,False,0.8611877459642857,[-2323.540799690993],[0.0],[0.0],0.0,-2733.9388951948795,-1298.8995677304279,385.19114547150593,24,0.0,24,False,,
137,0,False,0.8611877459642857,[-2300.3074663576595],[0.0],[0.0],0.0,-2710.705561861546,-1275.6662343970943,385.19114547150593,24,0.0,24,False,,
138,0,False,0.8611877459642857,[-2277.074133024326],[0.0],[0.0],0.0,-2687.4722285282123,-1252.4329010637607,385.19114547150593,24,0.0,24,False,,
139,0,False,0.8611877459642857,[-2253.8407996909928],[0.0],[0.0],0.0,-2664.238895194879,-1229.1995677304276,385.19114547150593,24,0.0,24,False,,
140,0,False,0.8611877459642857,[-2230.6074663576596],[0.0],[0.0],0.0,-2641.005561861546,-1205.9662343970945,385.19114547150593,24,0.0,24,False,,
141,0,False,0.8611877459642857,[-2207.374133024326],[0.0],[0.0],0.0,-2617.7722285282125,-1182.732901063761,385.19114547150593,24,0.0,24,False,,
142,0,False,0.8611877459642857,[-2184.1407996909925],[0.0],[0.0],0.0,-2594.5388951948794,-1159.4995677304278,385.19114547150593,24,0.0,24,False,,
143,0,False,0.8593976388214287,[-2220.1560821986245],[0.0],[0.0],0.0,-2571.305561861546,-1251.8180080639754,328.1679967848441,24,0.0,24,False,,
144,0,False,0.8593976388214287,[-2196.9227488652914],[0.0],[0.0],0.0,-2548.0722285282127,-1228.5846747306423,328.1679967848441,24,0.0,24,False,,
145,0,False,0.8593976388214287,[-2173.6894155319583],[0.0],[0.0],0.0,-2524.8388951948796,-1205.3513413973092,328.1679967848441,24,0.0,24,False,,
146,0,False,0.8561588102500002,[-2153.9007030485154],[0.0],[0.0],0.0,-2501.605561861546,-1182.1180080639756,331.1108049038609,24,0.0,24,False,,
147,0,False,0.854194444654762,[-2135.98550377143],[0.0],[0.0],0.0,-2478.3722285282124,-1158.884674730642,333.844478366254,24,0.0,24,False,,
148,0,False,0.8550804727500001,[-2131.771600171411],[0.0],[0.0],0.0,-2455.1388951948793,-1135.651341397309,332.8460206075321,24,0.0,24,False,,
149,0,False,0.8550804727500001,[-2108.5382668380776],[0.0],[0.0],0.0,-2431.9055618615457,-1112.4180080639753,332.8460206075321,24,0.0,24,False,,
150,0,False,0.8550804727500001,[-2085.3049335047444],[0.0],[0.0],0.0,-2408.6722285282126,-1089.1846747306422,332.8460206075321,24,0.0,24,False,,
151,0,False,0.8550804727500001,[-2062.071600171412],[0.0],[0.0],0.0,-2385.43889519488,-1065.9513413973095,332.8460206075321,24,0.0,24,False,,
152,0,False,0.8550804727500001,[-2038.8382668380775],[0.0],[0.0],0.0,-2362.205561861546,-1042.7180080639755,332.8460206075321,24,0.0,24,False,,
153,0,False,0.8550804727500001,[-2015.604933504744],[0.0],[0.0],0.0,-2338.9722285282123,-1019.4846747306419,332.8460206075321,24,0.0,24,False,,
154,0,False,0.8550804727500001,[-1992.3716001714117],[0.0],[0.0],0.0,-2315.7388951948797,-996.2513413973093,332.8460206075322,24,0.0,24,False,,
155,0,False,0.8550804727500001,[-1969.1382668380782],[0.0],[0.0],0.0,-2292.505561861546,-973.0180080639757,332.8460206075322,24,0.0,24,False,,
156,0,False,0.8550804727500001,[-1945.9049335047446],[0.0],[0.0],0.0,-2269.2722285282125,-949.7846747306421,332.8460206075322,24,0.0,24,False,,
157,0,False,0.8550804727500001,[-1922.6716001714115],[0.0],[0.0],0.0,-2246.03889519488,-926.5513413973094,332.8460206075321,24,0.0,24,False,,
158,0,False,0.8523647835833333,[-1900.454274077614],[0.0],[0.0],0.0,-2222.805561861546,-903.3180080639754,333.49528565750103,24,0.0,24,False,,
159,0,False,0.8523647835833333,[-1877.2209407442804],[0.0],[0.0],0.0,-2199.5722285282122,-880.0846747306418,333.49528565750103,24,0.0,24,False,,
160,0,False,0.8523647835833333,[-1853.9876074109477],[0.0],[0.0],0.0,-2176.3388951948796,-856.8513413973092,333.49528565750103,24,0.0,24,False,,
161,0,False,0.8525221722738096,[-1821.2055954267428],[0.0],[0.0],0.0,-2153.105561861546,-833.6180080639756,336.87723981206796,24,0.0,24,False,,
162,0,False,0.8525221722738096,[-1797.9722620934092],[0.0],[0.0],0.0,-2129.8722285282124,-810.384674730642,336.87723981206796,24,0.0,24,False,,
163,0,False,0.8510889683452382,[-1808.8723481648703],[0.0],[0.0],0.0,-2142.4785142720093,-787.1513413973089,330.85258908591925,24,0.0,24,False,,
164,0,False,0.8510889683452382,[-1785.6390148315375],[0.0],[0.0],0.0,-2119.245180938676,-763.9180080639758,330.85258908591925,24,0.0,24,False,,
165,0,False,0.8490349266785714,[-1763.3815085469241],[0.0],[0.0],0.0,-2096.011847605342,-740.6846747306417,331.724224921621,24,0.0,24,False,,
166,0,False,0.8508286523928573,[-1736.798267353125],[0.0],[0.0],0.0,-2072.7785142720095,-717.4513413973091,329.1057908481491,24,0.0,24,False,,
167,0,False,0.8508286523928573,[-1713.5649340197917],[0.0],[0.0],0.0,-2049.5451809386764,-694.218008063976,329.1057908481491,24,0.0,24,False,,
168,0,False,0.85031950025,[-1707.070649461344],[0.0],[0.0],0.0,-2026.3118476053428,-670.9846747306424,329.94402608526474,24,0.0,24,False,,
169,0,False,0.8471242362023811,[-1677.742196653945],[0.0],[0.0],0.0,-1977.586197082896,-647.7513413973088,325.30892230949195,24,0.0,24,False,,
170,0,False,0.8461381938214286,[-1660.864524252028],[0.0],[0.0],0.0,-1954.3528637495629,-624.5180080639757,328.86308961374465,24,0.0,24,False,,
171,0,False,0.8461381938214286,[-1637.6311909186952],[0.0],[0.0],0.0,-1931.1195304162295,-601.2846747306423,328.86308961374465,24,0.0,24,False,,
172,0,False,0.8409038819166668,[-1639.2690142906042],[0.0],[0.0],0.0,-1934.0205040913136,-578.0513413973088,329.522898551022,24,0.0,24,False,,
173,0,False,0.8401049669166668,[-1621.1707474892257],[0.0],[0.0],0.0,-1910.7871707579804,-554.8180080639756,332.7329826726683,24,0.0,24,False,,
174,0,False,0.8401049669166668,[-1597.9374141558928],[0.0],[0.0],0.0,-1887.553837424647,-531.5846747306423,332.7329826726683,24,0.0,24,False,,
175,0,False,0.8401049669166668,[-1574.7040808225593],[0.0],[0.0],0.0,-1864.3205040913135,-508.3513413973087,332.7329826726683,24,0.0,24,False,,
