gen_found,lineage_id,f_0,f_1,design_0,design_1,design_2,design_3,design_4,design_5,g_al_0
171,4116,0.563028,0.05635308571428571,1.8178010472474482,1.061351890737995,1.0358396816001507,1.8682586487950974,1.555730116811578,1.7942056216442688,-1376.1286855221317
225,5406,0.5843739999999998,0.050343599999999995,1.805247808014283,1.0579133758267405,1.0415927733254944,1.8696222367700894,1.563533335801357,1.7945666556775768,-130.6613060282366
226,5441,0.5790080000000001,0.0517122,1.8118785627343557,1.0603750084193309,1.038738039543979,1.8754050605694832,1.5690626056319434,1.802961860926457,-108.87982464068205
235,5646,0.5562119999999995,0.06779097142857142,1.8984788854488945,1.0613638669880083,1.0339749890166159,1.8675335399563193,1.5457122045947396,1.762649398532547,-91.24528616292338
236,5664,0.4894180000000003,0.076796,1.9299063198785769,1.0637916981699564,1.0266539538029114,1.8367917862135008,1.5215201345148277,1.7519283051463888,-47.70633657061211
239,5738,0.48379600000000006,0.07950385714285715,1.9367378352021791,1.0659541005272275,1.024810289370075,1.8440501049727316,1.521378485968132,1.7461326521972924,32.20139655941
240,5760,0.5075960000000003,0.07491537142857142,1.9209329469180987,1.0639627174002222,1.0278396825958867,1.8555606204460686,1.5281806172086274,1.7496927726608318,36.27945524796348
240,5761,0.5166060000000006,0.07430337142857144,1.9226501230035358,1.063724517076324,1.028811392561286,1.836446215382112,1.5296670815886608,1.7524564229122177,34.340995164769424
241,5788,0.5433699999999998,0.07281294285714286,1.909248627112541,1.063865865936276,1.0299321463471696,1.863329446106148,1.5354212893984456,1.7541032473484215,48.97601503601277
251,6033,0.6591899999999996,0.0022637874285714285,1.8397960744932544,1.0542610033101927,1.0565060011978868,1.9245193982362365,1.6082356873049983,1.7314491931611191,104.56595226825675
430,10327,0.6197759999999994,0.011706877142857142,1.9166708791159803,1.0506443566336832,1.047990716100174,1.9035053324315614,1.5372021301225904,1.7719767164883788,-0.778025655329202
451,10828,0.6141880000000007,0.016089125714285713,1.9163075151073103,1.049675789789274,1.0488740065979272,1.9023808397439415,1.535143344822837,1.7748435218380387,13.259963893901386
458,10996,0.6140099999999994,0.016467194285714287,1.9165823613143445,1.0495469217935116,1.0489517485343671,1.9027044515554221,1.5339610480870371,1.7744993330595351,2.01438473059261
465,11167,0.6162180000000002,0.013732808571428572,1.9173488008694992,1.050081363610941,1.0483945263509298,1.9018972877518494,1.534870372945617,1.774065682506024,14.344393155879516
471,11317,0.6198160000000006,0.008302285714285715,1.9184590203244591,1.0514491540782938,1.0468375479870475,1.9069051532454258,1.537309367869387,1.7731676956829017,-0.1705991008534511
472,11337,0.6186160000000002,0.012824228571428571,1.9195909155242905,1.0504421578609964,1.047979055638866,1.9070707862819303,1.5370886173194833,1.772707422940023,0.1937552272006542
474,11386,0.6189819999999997,0.012475257142857143,1.9195366477485518,1.0505410410063547,1.0479087578407777,1.9071954753039833,1.5371200804602623,1.7725510017203796,12.657210319825026
477,11453,0.61478,0.016061128571428572,1.9163543284767675,1.0496483931033465,1.0489475573657485,1.9022560749705488,1.5346561588238967,1.7743665625505085,13.862508243966658
479,11499,0.6120019999999995,0.018469637142857143,1.9163683062930057,1.0492004477986752,1.0496491975052031,1.9011826966253023,1.5363138647756907,1.7710542227097357,-0.8995363753424499
479,11503,0.6157860000000006,0.01415804857142857,1.917058287898563,1.0500161268683985,1.0484628835456706,1.9019959959240063,1.534732227047462,1.774199979138323,2.378282370947545
482,11571,0.6138040000000002,0.017783820000000002,1.9162633991705582,1.0492837383744367,1.049592344363367,1.9013624214539928,1.5361410290195838,1.7704203740145188,12.41605028299773
482,11572,0.6139900000000009,0.01705346,1.9164862340595905,1.049429802213164,1.049038698783102,1.9027152097168614,1.5339260290626895,1.774519036370738,13.742016106632036
484,11618,0.6121939999999998,0.01846531142857143,1.9163344911782663,1.049197636468477,1.0496804861348652,1.9011292104173318,1.5362972126411125,1.7710593852163443,12.536634488508298
485,11642,0.6119899999999996,0.018559822857142857,1.916425661001627,1.0491624665876158,1.0497479007596966,1.901009919890276,1.5367547455442496,1.7713606903835084,0.43661579207355317
487,11691,0.6129819999999999,0.017962754285714286,1.9160928991572816,1.0492844783137398,1.0496163045622908,1.9014568891814592,1.5364529713436634,1.7707833360112106,13.018887577251007
