generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
11,24,0.14099639487826435,0.09217908887326602,0.1879279783504302,0.258845132703381,0.11513824616913111,0.37807406879129096,1,False,6,0,0,0,0,58,86,154,178,164,146,186,35,7,206,200,239,156,219,174,137,0,283,257,106,259,115,27,227,0.11401012484700133,0.1345866440285049,0.12760287082153363,0.11677833107348722,0.18554735295014568,0.1421260528547936,0.17472731260224147,0.1269862419682493,0.12328071356698296,0.18409427083046895,0.12328071356698296,0.11405965243855695,0.1879279783504302,0.11677833107348722,0.1269862419682493,0.12954519889144175,0.09217908887326602,0.1374403279778143,0.18019723589167475,0.18019723589167475,0.1374403279778143,0.13135162779263942,0.10886162249047339,0.1879279783504302,0.14280814359702024,0.18435233082524435,0.2002058132417248,0.24310855834469441,0.37807406879129096,0.25904470856065487,0.2885121576658734,0.20164703891595032,0.21045804500184137,0.36388429629756064,0.21045804500184137,0.23358801543822635,0.3577521492212348,0.24310855834469441,0.20164703891595032,0.19571117540486205,0.11513824616913111,0.359928035463947,0.37025003703830145,0.37025003703830145,0.359928035463947,0.19159109072107133,0.17308541019654625,0.3577521492212348
12,24,0.14239014245134354,0.0900555873912576,0.2015766951253452,0.2448281793353558,0.10554339232170351,0.4112728034527986,0,False,6,0,0,0,0,58,86,154,178,164,146,186,35,7,289,239,156,219,174,137,0,206,200,259,115,27,227,283,300,0.11225030081958347,0.13751751830662273,0.12766931941272164,0.11825163836656283,0.19512693821907448,0.14456298695432335,0.179196166430314,0.12710366787921756,0.12369961451167846,0.13751751830662273,0.11519107782538851,0.2015766951253452,0.11825163836656283,0.12710366787921756,0.12944959031706174,0.0900555873912576,0.1928309133498446,0.12369961451167846,0.14380345416421358,0.131103304788791,0.10809407826617351,0.1879279783504302,0.14380345416421358,0.2015766951253452,0.1309074649639352,0.2523229699231406,0.18352199547158105,0.22284951181596988,0.3465678963920167,0.2374576495139336,0.26446947786038394,0.18484311900628778,0.19291987458502124,0.2523229699231406,0.2141223474850408,0.4112728034527986,0.22284951181596988,0.18484311900628778,0.1794019107877902,0.10554339232170351,0.33356060493943057,0.19291987458502124,0.3299340325086181,0.1756251664943154,0.15866162601350073,0.3577521492212348,0.3299340325086181,0.4112728034527986
13,24,0.14383997354226982,0.08774487746564366,0.21396422757079314,0.23125651192106855,0.09674810962822822,0.389097221194478,1,False,6,0,0,0,0,58,86,154,178,164,146,186,35,7,289,239,156,219,174,137,0,206,200,328,259,115,27,315,227,0.1101498666055162,0.1396123361301295,0.12714028395885787,0.12213668510667901,0.2033982453659961,0.14615531849901653,0.18254587180299062,0.12662382319016197,0.12351171814807439,0.1396123361301295,0.11570117893277014,0.21396422757079314,0.11906598370426784,0.12662382319016197,0.12876449711401397,0.08774487746564366,0.20543896249057034,0.12351171814807439,0.20543896249057034,0.14920243210463646,0.13027158038625186,0.10689919991922216,0.12213668510667901,0.19650875145326857,0.11999850955027394,0.2312960557628789,0.16822849584894928,0.2876120524979724,0.3176872383593486,0.21766951205443913,0.24243035470535193,0.1694395257557638,0.1768432183696028,0.2312960557628789,0.19627881852795406,0.377000069831732,0.20427871916463905,0.1694395257557638,0.16445175155547434,0.09674810962822822,0.389097221194478,0.1768432183696028,0.389097221194478,0.30243952979956656,0.16098973595312244,0.145439823845709,0.2876120524979724,0.3279394701194652
14,24,0.14898250848811304,0.08528310399803883,0.2249432642630105,0.23110417250221207,0.0886857671592092,0.4400057860949381,2,False,8,0,0,0,0,58,86,342,154,178,164,146,346,186,35,7,289,239,156,219,354,174,356,137,0,206,200,115,227,0.10775897285935693,0.1409067480842635,0.1895801419460056,0.1260722398667307,0.12522889680718968,0.21031200027477132,0.14694846454541496,0.11861636647155019,0.1895801419460056,0.12560271491497677,0.12277003304038024,0.1409067480842635,0.11861636647155019,0.2249432642630105,0.11926396440701248,0.2223026245334956,0.12560271491497677,0.13224030913454426,0.1275478124667501,0.08528310399803883,0.2167135995790484,0.12277003304038024,0.13224030913454426,0.20377263293045259,0.10999863375441778,0.21202138444930566,0.30556115847990595,0.1542094545282035,0.2636443814564747,0.29121330182940286,0.19953038604990253,0.26325558365062457,0.30556115847990595,0.15531956527611682,0.1621062835054692,0.21202138444930566,0.26325558365062457,0.34558339734575433,0.18725549256758578,0.4400057860949381,0.15531956527611682,0.2309072579570289,0.15074743892585146,0.0886857671592092,0.3566724527616048,0.1621062835054692,0.2309072579570289,0.3006111809428431
15,24,0.146390872279314,0.08270342602971431,0.2378705059605167,0.2093683664288366,0.08129528656260843,0.4033386372536933,3,False,8,0,0,0,0,58,86,342,154,178,164,146,346,186,35,7,289,239,156,360,219,354,174,356,137,0,200,115,227,0.10783628638507205,0.14144746473378228,0.19535955046157646,0.12452324998042928,0.1275403161829901,0.2158542209616772,0.14699717539015883,0.12079257974440076,0.19535955046157646,0.12409807414650866,0.12153012433756005,0.14144746473378228,0.12079257974440076,0.23441381782715623,0.10783628638507205,0.11889402447352232,0.2378705059605167,0.12409807414650866,0.13345183792764195,0.1258585905500772,0.08270342602971431,0.12153012433756005,0.13345183792764195,0.20969377187420868,0.18416541427488298,0.19435293574519685,0.28009772860658044,0.1413586666508532,0.24167401633510177,0.2669455266769526,0.18290285387907732,0.24131761834640583,0.28009772860658044,0.14237626816977375,0.1485974265466801,0.19435293574519685,0.24131761834640583,0.3167847809002748,0.18416541427488298,0.17165086818695363,0.4033386372536933,0.14237626816977375,0.21166498646060983,0.13818515234869716,0.08129528656260843,0.1485974265466801,0.21166498646060983,0.2755602491976062
16,24,0.14787074362935912,0.08003593172483563,0.25192792685032234,0.1988654470042113,0.07452067934905772,0.36972708414921884,4,False,8,0,0,0,0,58,86,342,154,178,164,146,346,186,35,7,289,239,156,360,219,354,174,356,137,0,200,402,227,0.1074087900777908,0.14128931057648106,0.1998844506247597,0.12255138423439292,0.12909751721944687,0.22004172467248378,0.14636266529697844,0.12225518975804579,0.1998844506247597,0.12216775681231185,0.11984840492721247,0.14128931057648106,0.12225518975804579,0.2423205704320421,0.1074087900777908,0.11800831957211541,0.25192792685032234,0.12216775681231185,0.1374051485569184,0.12375552680553357,0.08003593172483563,0.11984840492721247,0.1374051485569184,0.21427817762942739,0.1688182964186427,0.17815685776643045,0.25675625122269874,0.12957877776328208,0.22153451497384327,0.24470006612053988,0.1676609493891542,0.22120781681753868,0.25675625122269874,0.13051157915562595,0.13621430766779008,0.17815685776643045,0.22120781681753868,0.29038604915858524,0.1688182964186427,0.15734662917137415,0.36972708414921884,0.13051157915562595,0.2773595709222257,0.12666972298630572,0.07452067934905772,0.13621430766779008,0.2773595709222257,0.25259689509780564
17,24,0.15309123932799806,0.07730764221940892,0.2643159859889823,0.20403252773910766,0.06831062273663624,0.33891649380345057,5,False,8,0,0,0,0,58,86,342,154,178,164,146,346,186,35,415,239,156,360,219,354,174,356,137,0,289,410,402,227,0.10652409692800584,0.14049255483865344,0.20842148179315267,0.12021344912797535,0.12993868525485397,0.22291717866257785,0.14511007392973266,0.12621371965453237,0.20318144980869327,0.11986845426747705,0.12621371965453237,0.12304051542348425,0.24864867256211265,0.10652409692800584,0.11666087206569332,0.2643159859889823,0.11986845426747705,0.14047993344705414,0.12129574743179522,0.07730764221940892,0.14049255483865344,0.20842148179315267,0.14047993344705414,0.2175589895388931,0.15475010505042247,0.16331045295256125,0.31869323028747387,0.11878054628300858,0.20307330539268967,0.2243083939438282,0.1536892036067247,0.2861071654160771,0.2353598969541405,0.11963561422599045,0.2861071654160771,0.20277383208274377,0.26618721172870313,0.15475010505042247,0.14423441007375964,0.33891649380345057,0.11963561422599045,0.25424627334537353,0.1161139127374469,0.06831062273663624,0.16331045295256125,0.31869323028747387,0.25424627334537353,0.23154715383965516
18,24,0.15015230166411886,0.07454258396945396,0.27493033764009506,0.18731090382213045,0.06261807084191655,0.310673452653163,6,False,8,0,0,0,0,58,86,342,446,178,164,146,346,186,35,415,154,219,354,174,356,137,0,289,239,156,360,402,227,0.10523122000266397,0.13912057310058204,0.21556671451416412,0.11786944266493485,0.130110808483927,0.22454404295934233,0.1433062913059654,0.1293546167542641,0.20529878983712216,0.11725469168082772,0.1293546167542641,0.11756400410035817,0.11786944266493485,0.27493033764009506,0.11725469168082772,0.14269672849056222,0.11853388254606476,0.07454258396945396,0.13912057310058204,0.12319316708679631,0.25341854686560067,0.10523122000266397,0.14269672849056222,0.21959152524229317,0.14185426296288725,0.14970124853984781,0.292135461096851,0.21554820923427967,0.18615052994329886,0.20561602778184251,0.14088176997283097,0.26226490163140403,0.21574657220796212,0.10966597970715791,0.26226490163140403,0.10888216742609119,0.21554820923427967,0.310673452653163,0.10966597970715791,0.23305908389992572,0.10643775334265965,0.06261807084191655,0.14970124853984781,0.1858760127425151,0.24400494408464452,0.14185426296288725,0.23305908389992572,0.21225155768635054
19,24,0.1483876121693505,0.0736126454535578,0.27493033764009506,0.19697335057665852,0.09756794056410467,0.3511241726721134,0,False,7,0,0,0,0,458,58,86,468,178,164,467,186,35,415,342,446,219,354,174,146,346,0,289,154,402,473,156,137,0.2270119882679863,0.10357922689161735,0.13723786274779273,0.12149321990834747,0.1296670860591043,0.22500167376503435,0.11761156788513347,0.20630174747570795,0.11437808476799072,0.13169129384947845,0.2270119882679863,0.11843869619640818,0.12149321990834747,0.27493033764009506,0.11437808476799072,0.14101815226469977,0.13169129384947845,0.0736126454535578,0.13723786274779273,0.11761156788513347,0.14409087341454943,0.0736126454535578,0.25668018127142145,0.11552139132520023,0.3511241726721134,0.13003307438264664,0.13722614449486048,0.28091919179808966,0.17063798578135728,0.1884813588000223,0.18314198680725025,0.19776769119063192,0.10052714806489475,0.24040949316212035,0.3511241726721134,0.19758585846475635,0.28091919179808966,0.310673452653163,0.10052714806489475,0.12914162247509506,0.24040949316212035,0.14073323160509016,0.13722614449486048,0.18314198680725025,0.2136374935749319,0.14073323160509016,0.22367119874425748,0.09756794056410467
20,24,0.13761146038260955,0.07243427538991382,0.23693706376380178,0.2068995493928262,0.09214988572615351,0.3408425924815822,0,False,8,0,0,0,0,458,58,86,491,468,495,164,467,186,35,415,342,446,178,219,483,174,146,346,499,0,289,154,473,0.23693706376380178,0.10161615642792371,0.13490841162569267,0.12146731786139661,0.12754244997256317,0.14187801524187274,0.22500167376503435,0.11711174393135398,0.2062682694407245,0.11128682169954347,0.1332519721492086,0.23693706376380178,0.12146731786139661,0.1286646194436994,0.12433583944718639,0.12754244997256317,0.11128682169954347,0.14187801524187274,0.1332519721492086,0.12013204565936075,0.07243427538991382,0.13490841162569267,0.12013204565936075,0.07243427538991382,0.32186382494943727,0.11919698485075941,0.1257906324536221,0.2644537035926933,0.3408425924815822,0.20171315393550382,0.1884813588000223,0.1678801545733127,0.18128705025807926,0.09214988572615351,0.22037536873194363,0.32186382494943727,0.2644537035926933,0.15641815363291084,0.25750925914824885,0.3408425924815822,0.09214988572615351,0.20171315393550382,0.22037536873194363,0.25121348790664605,0.12900546230466597,0.1257906324536221,0.25121348790664605,0.12900546230466597
21,24,0.1383664509880214,0.07104102472451088,0.24527760967049642,0.18965792027675735,0.08447072858230738,0.31243904310811704,1,False,8,0,0,0,0,458,58,86,491,468,495,164,467,186,35,415,342,446,178,219,483,174,146,346,499,0,289,154,473,0.24527760967049642,0.09938817863953146,0.13219440239921373,0.12373735392302389,0.13273586551444858,0.14201184157622362,0.2243807796998112,0.11611661496162311,0.20528498916230542,0.10802533605328724,0.1340766720936536,0.24527760967049642,0.12373735392302389,0.1271624216825445,0.1264133594071582,0.13273586551444858,0.10802533605328724,0.14201184157622362,0.1340766720936536,0.1219241341249116,0.07104102472451088,0.13219440239921373,0.1219241341249116,0.07104102472451088,0.29504183953698415,0.1092639027798628,0.11530807974915358,0.24241589495996888,0.31243904310811704,0.1849037244408785,0.17277457890002043,0.1538901416922033,0.166179796069906,0.08447072858230738,0.2020107546709483,0.29504183953698415,0.24241589495996888,0.14338330749683492,0.2360501542192281,0.31243904310811704,0.08447072858230738,0.1849037244408785,0.2020107546709483,0.2302790305810922,0.11825500711261047,0.11530807974915358,0.2302790305810922,0.11825500711261047
22,24,0.13711968512304631,0.06946508964920935,0.2520113554914535,0.19433216056485855,0.07743150120044842,0.2864024561824406,2,False,8,0,0,0,0,458,58,86,491,468,495,164,467,186,35,530,546,538,446,178,219,483,174,146,346,499,415,154,473,0.2520113554914535,0.09693897275708438,0.13248612606760948,0.12527415136617467,0.13704611650929568,0.14147811679660025,0.22277935500475282,0.11467968803790145,0.20344371444172155,0.10463413768728347,0.13248612606760948,0.13767570274842278,0.13767570274842278,0.12527415136617467,0.12521975415499015,0.12775540172630137,0.13704611650929568,0.10463413768728347,0.14147811679660025,0.13767570274842278,0.12301950192103964,0.13767570274842278,0.12301950192103964,0.06946508964920935,0.2704550195755688,0.10015857754820756,0.18903240643672412,0.22221457037997147,0.2864024561824406,0.16949508073747194,0.15837669732501872,0.14106596321785303,0.15233147973074715,0.07743150120044842,0.18903240643672412,0.2685098584483693,0.2685098584483693,0.22221457037997147,0.13143469853876533,0.21637930803429242,0.2864024561824406,0.07743150120044842,0.16949508073747194,0.2685098584483693,0.21108911136600117,0.2685098584483693,0.21108911136600117,0.1084004231865596
23,24,0.13916220734497736,0.06773688889449046,0.25715294896330626,0.18859857556954832,0.07097887610041105,0.2625355848339039,3,False,8,0,0,0,0,458,58,86,491,468,495,164,467,186,35,530,546,538,446,178,219,483,570,146,346,499,415,154,473,0.25715294896330626,0.09430929505592503,0.13214092308910252,0.12611442707614035,0.1404682011695833,0.14033940562278158,0.22029915682481757,0.11285444561844873,0.20083842772709978,0.10114977071941433,0.13214092308910252,0.14040807530717095,0.14040807530717095,0.12611442707614035,0.12289478182021202,0.12840228635197456,0.1404682011695833,0.14395874673308376,0.14395874673308376,0.14040807530717095,0.12345933565824135,0.14040807530717095,0.12345933565824135,0.06773688889449046,0.2479171012776047,0.09181202941919026,0.17327970590033043,0.20369668951497383,0.2625355848339039,0.15537049067601594,0.14517863921460047,0.12931046628303194,0.13963718975318487,0.07097887610041105,0.17327970590033043,0.24613403691100516,0.24613403691100516,0.20369668951497383,0.1204818069938682,0.1983476990314347,0.2625355848339039,0.23870382400934928,0.23870382400934928,0.24613403691100516,0.19349835208550106,0.24613403691100516,0.19349835208550106,0.09936705458767962
