generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
1,24,0.10035086436908514,0.1,0.10210518621451076,0.1931818181818182,0.18181818181818182,0.25,0,False,3,0,0,0,0,0,7,19,4,12,23,11,17,8,2,16,5,13,6,21,18,10,22,3,15,14,36,34,1,0.1,0.1,0.1,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.10210518621451076,0.10210518621451076,0.1,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.25,0.18181818181818182
2,24,0.10033588028873641,0.09953810705865762,0.1035931400515108,0.18978851010101008,0.16666666666666666,0.25,0,False,3,0,0,0,0,0,7,19,4,12,23,11,17,8,2,16,5,13,6,21,18,10,22,3,15,14,36,34,1,0.1,0.09953810705865762,0.09953810705865762,0.1,0.1035931400515108,0.1,0.09953810705865762,0.1,0.1,0.1,0.1,0.1,0.1,0.09953810705865762,0.1,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.10210518621451076,0.10210518621451076,0.1,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.22916666666666666,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.25,0.18181818181818182
3,24,0.10085336420594254,0.09953810705865762,0.10626479815687233,0.2048085016835017,0.16666666666666666,0.3125,0,False,3,0,0,0,0,0,7,19,4,12,23,11,17,8,2,16,5,13,78,21,6,89,10,22,77,18,94,3,14,0.1,0.09953810705865762,0.09953810705865762,0.09953810705865762,0.1035931400515108,0.10210518621451076,0.10120316818419796,0.09953810705865762,0.1,0.1,0.1,0.1,0.1,0.10120316818419796,0.1,0.09953810705865762,0.10210518621451076,0.10210518621451076,0.10210518621451076,0.10210518621451076,0.1,0.10626479815687233,0.1,0.1,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.22916666666666666,0.25,0.2361111111111111,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2361111111111111,0.18181818181818182,0.16666666666666666,0.25,0.25,0.25,0.25,0.18181818181818182,0.3125,0.18181818181818182,0.18181818181818182
4,24,0.10142465573284132,0.09953810705865762,0.10626479815687233,0.217276936026936,0.16666666666666666,0.3125,0,False,3,0,0,0,0,0,7,19,4,12,23,11,17,8,2,16,5,13,78,21,6,89,10,22,77,18,105,113,94,0.09953810705865762,0.09953810705865762,0.09953810705865762,0.09953810705865762,0.1035931400515108,0.10210518621451076,0.10120316818419796,0.09953810705865762,0.1,0.10210518621451076,0.09953810705865762,0.1,0.1,0.10120316818419796,0.1,0.09953810705865762,0.10210518621451076,0.10626479815687233,0.10210518621451076,0.10210518621451076,0.1,0.10210518621451076,0.10626479815687233,0.10626479815687233,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.22916666666666666,0.25,0.2361111111111111,0.16666666666666666,0.18181818181818182,0.25,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.2361111111111111,0.18181818181818182,0.16666666666666666,0.25,0.3125,0.25,0.25,0.18181818181818182,0.25,0.3125,0.3125
5,24,0.10209499943341523,0.09865876712893568,0.11254694432213024,0.22641563201459033,0.15277777777777776,0.36979166666666663,0,False,3,0,0,0,0,0,7,19,4,12,23,11,17,133,8,2,16,5,142,13,78,21,136,6,89,10,22,77,18,0.09953810705865762,0.09865876712893568,0.09953810705865762,0.09953810705865762,0.1035931400515108,0.10210518621451076,0.10120316818419796,0.09953810705865762,0.10491709251729248,0.1,0.10210518621451076,0.09953810705865762,0.1,0.11254694432213024,0.1,0.10491709251729248,0.1,0.10626479815687233,0.09953810705865762,0.10626479815687233,0.10626479815687233,0.10210518621451076,0.10210518621451076,0.1,0.16666666666666666,0.15277777777777776,0.16666666666666666,0.16666666666666666,0.22916666666666666,0.25,0.2361111111111111,0.16666666666666666,0.2997685185185185,0.18181818181818182,0.25,0.16666666666666666,0.18181818181818182,0.36979166666666663,0.18181818181818182,0.2997685185185185,0.18181818181818182,0.3125,0.16666666666666666,0.3125,0.3125,0.25,0.25,0.18181818181818182
6,24,0.10285116332022848,0.09740752514513804,0.11254694432213024,0.2408181935091657,0.14004629629629628,0.36979166666666663,0,False,3,0,0,0,0,0,7,19,152,4,12,158,17,162,133,8,2,23,11,142,13,16,5,165,21,136,78,89,6,0.09953810705865762,0.09740752514513804,0.09953810705865762,0.11072401923743505,0.09953810705865762,0.1035931400515108,0.10210518621451076,0.09953810705865762,0.10120316818419796,0.11072401923743505,0.1,0.10210518621451076,0.10210518621451076,0.10120316818419796,0.11254694432213024,0.10210518621451076,0.09953810705865762,0.1,0.10626479815687233,0.1,0.10626479815687233,0.10491709251729248,0.10626479815687233,0.10120316818419796,0.16666666666666666,0.14004629629629628,0.16666666666666666,0.35812114197530864,0.16666666666666666,0.22916666666666666,0.25,0.16666666666666666,0.2361111111111111,0.35812114197530864,0.18181818181818182,0.25,0.25,0.2361111111111111,0.36979166666666663,0.25,0.16666666666666666,0.18181818181818182,0.3125,0.18181818181818182,0.3125,0.2997685185185185,0.3125,0.2361111111111111
7,24,0.10275239215558363,0.09740752514513804,0.11254694432213024,0.2390294729704452,0.14004629629629628,0.36979166666666663,0,False,3,0,0,0,0,0,7,19,152,4,12,158,17,162,133,8,184,23,11,142,13,2,16,5,165,21,136,78,6,0.09953810705865762,0.09740752514513804,0.09953810705865762,0.11072401923743505,0.09953810705865762,0.1035931400515108,0.1035931400515108,0.09953810705865762,0.10120316818419796,0.11072401923743505,0.09953810705865762,0.10120316818419796,0.10210518621451076,0.10120316818419796,0.11254694432213024,0.10210518621451076,0.10210518621451076,0.10120316818419796,0.1,0.10626479815687233,0.1,0.10626479815687233,0.10491709251729248,0.10120316818419796,0.16666666666666666,0.14004629629629628,0.16666666666666666,0.35812114197530864,0.16666666666666666,0.22916666666666666,0.22916666666666666,0.16666666666666666,0.2361111111111111,0.35812114197530864,0.16666666666666666,0.2361111111111111,0.25,0.2361111111111111,0.36979166666666663,0.25,0.25,0.2361111111111111,0.18181818181818182,0.3125,0.18181818181818182,0.3125,0.2997685185185185,0.2361111111111111
8,24,0.10348123704976321,0.09740752514513804,0.11254694432213024,0.2517806829872802,0.14004629629629628,0.36979166666666663,0,False,3,0,0,0,0,0,7,19,152,4,12,158,17,162,213,133,8,184,23,11,142,208,13,2,192,16,5,165,78,0.10120316818419796,0.09740752514513804,0.09865876712893568,0.11072401923743505,0.09953810705865762,0.1035931400515108,0.1035931400515108,0.09953810705865762,0.10120316818419796,0.11254694432213024,0.11072401923743505,0.09953810705865762,0.10120316818419796,0.10210518621451076,0.10120316818419796,0.11254694432213024,0.10626479815687233,0.10210518621451076,0.10626479815687233,0.10120316818419796,0.10120316818419796,0.1,0.10626479815687233,0.10491709251729248,0.2361111111111111,0.14004629629629628,0.15277777777777776,0.35812114197530864,0.16666666666666666,0.22916666666666666,0.22916666666666666,0.16666666666666666,0.2361111111111111,0.36979166666666663,0.35812114197530864,0.16666666666666666,0.2361111111111111,0.25,0.2361111111111111,0.36979166666666663,0.3125,0.25,0.3125,0.2361111111111111,0.2361111111111111,0.18181818181818182,0.3125,0.2997685185185185
9,24,0.10445899615219283,0.09582981353248936,0.11877789001847203,0.2626199909005175,0.12837577160493824,0.4116110468106996,0,False,4,0,0,0,0,0,226,7,19,152,4,227,158,17,162,216,232,133,12,184,23,11,213,8,2,192,16,5,165,0.10491709251729248,0.11877789001847203,0.09582981353248936,0.09865876712893568,0.11072401923743505,0.09953810705865762,0.10120316818419796,0.1035931400515108,0.09953810705865762,0.10120316818419796,0.10491709251729248,0.11254694432213024,0.11877789001847203,0.1035931400515108,0.10120316818419796,0.10210518621451076,0.10120316818419796,0.11254694432213024,0.10120316818419796,0.10626479815687233,0.10120316818419796,0.10120316818419796,0.1,0.10626479815687233,0.2997685185185185,0.4116110468106996,0.12837577160493824,0.15277777777777776,0.35812114197530864,0.16666666666666666,0.2361111111111111,0.22916666666666666,0.16666666666666666,0.2361111111111111,0.2997685185185185,0.36979166666666663,0.4116110468106996,0.22916666666666666,0.2361111111111111,0.25,0.2361111111111111,0.36979166666666663,0.2361111111111111,0.3125,0.2361111111111111,0.2361111111111111,0.18181818181818182,0.3125
10,24,0.10449641786293934,0.09582981353248936,0.11877789001847203,0.2618242733079249,0.12837577160493824,0.4116110468106996,0,False,4,0,0,0,0,0,226,7,19,152,4,227,158,17,162,216,232,133,12,184,23,11,213,8,2,192,16,5,165,0.10491709251729248,0.11877789001847203,0.09582981353248936,0.09865876712893568,0.11072401923743505,0.09953810705865762,0.10120316818419796,0.1035931400515108,0.09953810705865762,0.10120316818419796,0.10491709251729248,0.11254694432213024,0.11877789001847203,0.10449126110942733,0.10120316818419796,0.10210518621451076,0.10120316818419796,0.11254694432213024,0.10120316818419796,0.10626479815687233,0.10120316818419796,0.10120316818419796,0.1,0.10626479815687233,0.2997685185185185,0.4116110468106996,0.12837577160493824,0.15277777777777776,0.35812114197530864,0.16666666666666666,0.2361111111111111,0.22916666666666666,0.16666666666666666,0.2361111111111111,0.2997685185185185,0.36979166666666663,0.4116110468106996,0.21006944444444442,0.2361111111111111,0.25,0.2361111111111111,0.36979166666666663,0.2361111111111111,0.3125,0.2361111111111111,0.2361111111111111,0.18181818181818182,0.3125
