generation,parent_idx,lineage_id,m_active,A_delta_fro,condition_number_after,shrink_applied,psd_fallback,active_js,v_norms
1,1,1,2,0.01617437742338031,1.0254766864284577,True,False,"[9, 17]","[0.03444951873319688, 0.03444951873319688]"
1,2,2,2,0.015901357996005516,1.025476686428458,True,False,"[7, 16]","[0.03469971254186181, 0.03469971254186181]"
1,3,3,2,0.01657751204265497,1.0254766864284577,True,False,"[11, 12]","[0.023763526844433627, 0.023763526844433627]"
1,4,4,2,0.01651384610325917,1.025476686428457,True,False,"[7, 12]","[0.03336153419063484, 0.03336153419063484]"
1,5,5,1,0.016532663496841356,1.0254766864284575,True,False,[7],[0.02671635569813603]
1,6,6,1,0.015227282400546395,1.0254766864284586,True,False,[15],[0.029128412401478277]
1,9,9,2,0.015952262589273764,1.0254766864284575,True,False,"[6, 7]","[0.03590382839833449, 0.03590382839833449]"
1,10,10,1,0.016380822643211126,1.0254766864284572,True,False,[7],[0.030083852018604924]
1,12,12,1,0.015050898586018829,1.0254766864284577,True,False,[6],[0.030001789439954473]
1,14,14,1,0.016054875112064444,1.0254766864284577,True,False,[5],[0.029974123846867824]
1,15,15,1,0.016377865529337,1.025476686428458,True,False,[5],[0.02696181752445394]
1,16,16,1,0.015635954703076382,1.0254766864284572,True,False,[16],[0.050723597271729114]
1,17,17,1,0.015126441143399463,1.025476686428457,True,False,[15],[0.021325597581787408]
1,18,18,1,0.015661804531790103,1.0254766864284572,True,False,[7],[0.022943519546240056]
1,19,19,2,0.01637973311099892,1.0254766864284572,True,False,"[8, 15]","[0.033557636776497604, 0.033557636776497604]"
1,20,20,1,0.016447442258823438,1.0254766864284581,True,False,[7],[0.018240820781564394]
1,21,21,3,0.016256111121714878,1.0254766864284572,True,False,"[9, 12, 16]","[0.04203425652771808, 0.04203425652771808, 0.04203425652771808]"
1,23,23,1,0.015305087351647272,1.025476686428457,True,False,[7],[0.01986028221203172]
2,0,0,3,0.016492690037051824,1.025476686428457,True,False,"[6, 7, 16]","[0.026035037107772035, 0.026035037107772035, 0.026035037107772035]"
2,2,19,1,0.015065850706192756,1.0307654292212716,True,False,[15],[0.028763770914002364]
2,3,32,1,0.021936651658080977,1.0619625736904366,True,False,[7],[0.018023795548001504]
2,4,12,1,0.013034455455301495,1.0278411289456284,True,False,[5],[0.016548445179170687]
2,6,17,2,0.01527169045805444,1.0382453023735347,True,False,"[15, 16]","[0.04527288429501009, 0.021083317134118394]"
2,7,4,1,0.01611901615245871,1.0287483546992358,True,False,[12],[0.02554687671728628]
2,8,8,1,0.014347833385477678,1.0254766864284575,True,False,[7],[0.018239482652542993]
2,9,2,1,0.015727194975278528,1.0327851361729878,True,False,[16],[0.03636517530551975]
2,10,11,1,0.01652968688670228,1.0254766864284572,True,False,[7],[0.03167240264125893]
2,11,13,2,0.016244128760888397,1.0254766864284572,True,False,"[8, 16]","[0.027881747038030317, 0.027881747038030317]"
2,13,5,1,0.013151564221107493,1.0391902343307495,True,False,[7],[0.038772697522703]
2,14,21,1,0.015989582405370815,1.039190500837309,True,False,[12],[0.0369058974288584]
2,15,24,1,0.04224278468104297,1.1282174891414671,True,False,[7],[0.03169195519937677]
2,16,46,1,0.057880776972636626,1.1931084412772601,True,False,[5],[0.03040743929095082]
2,17,10,2,0.015391423578590819,1.0349853460423262,True,False,"[7, 9]","[0.04325315479784375, 0.04325315479784375]"
2,19,6,1,0.01611297244609375,1.0306003262755026,True,False,[7],[0.027862172429387995]
2,20,18,1,0.016596344766572565,1.0276970299809622,True,False,[5],[0.04008152295234513]
2,23,14,1,0.01587669051487687,1.0345661253735692,True,False,[11],[0.04378634744082634]
3,0,0,1,0.015997250406940423,1.040251874497737,True,False,[6],[0.02543425694312325]
3,1,7,1,0.016723621978650637,1.0254766864284577,True,False,[8],[0.025754434929668866]
3,2,66,1,0.08690346599371057,1.2846593544990554,True,False,[5],[0.02471269146412486]
3,4,32,1,0.01465615509954454,1.0672530256358543,True,False,[5],[0.05937226849457281]
3,5,12,1,0.01620895481338698,1.047104250028463,True,False,[5],[0.015991337349937917]
3,6,23,1,0.01643123814674721,1.0370317171518442,True,False,[5],[0.02730332313019826]
3,7,17,2,0.015645804927083402,1.0385111485942746,True,False,"[8, 15]","[0.029199106678305952, 0.029199106678305952]"
3,8,49,1,0.017738040001051468,1.0790077873816764,True,False,[15],[0.03395738630492073]
3,9,4,1,0.016211791809732493,1.0482508216820805,True,False,[8],[0.04137334613952368]
3,10,8,1,0.015860404125699407,1.0255496875229215,True,False,[7],[0.05431193171257829]
3,11,2,1,0.0159127721820976,1.048547693927504,True,False,[5],[0.03869331454226121]
3,12,11,1,0.015172085590166593,1.0358123480464965,True,False,[8],[0.04203868396102105]
3,13,13,3,0.013722572170730665,1.0289104017443789,True,False,"[7, 8, 16]","[0.051032267837477205, 0.043688998119813936, 0.043688998119813936]"
3,14,16,1,0.016425397372152407,1.0414171593902724,True,False,[12],[0.06135889286594214]
3,15,53,1,0.07617218235366126,1.2572056074687226,True,False,[7],[0.030295288054291634]
3,16,21,3,0.015151701412441593,1.0569530964287914,True,False,"[9, 12, 16]","[0.02118013070614772, 0.02118013070614772, 0.06304376439708942]"
3,17,24,1,0.01552003992189895,1.1235103895783105,True,False,[16],[0.019161435518309067]
3,18,5,1,0.0161315146883178,1.0560351091692666,True,False,[5],[0.020869177933171012]
3,19,10,1,0.015952448588943135,1.0387743134849614,True,False,[16],[0.02045303550777807]
3,20,22,1,0.012690495708077015,1.0254766864284586,True,False,[11],[0.03211247840649951]
3,21,6,1,0.01634308301843488,1.0465538906460168,True,False,[7],[0.021603353062749794]
3,22,46,1,0.016131381655669574,1.1943317915592484,True,False,[5],[0.0254643602339921]
3,23,18,1,0.016675913207682587,1.046192783480644,True,False,[7],[0.02380843968207435]
4,0,0,1,0.015622132852654744,1.0601194969213847,True,False,[5],[0.03439692118988935]
4,3,19,1,0.015701466875991464,1.048068424978294,True,False,[5],[0.033966295490119355]
4,4,32,1,0.01402578434390939,1.0906688870413046,True,False,[5],[0.0929550391129058]
4,5,12,1,0.01565980916453384,1.0555677302130346,True,False,[7],[0.05025781336334039]
4,6,23,1,0.01612485984292191,1.04359868194128,True,False,[5],[0.04673179549222625]
4,7,17,3,0.014948035989715157,1.0449370656570216,True,False,"[7, 15, 16]","[0.03387903765558707, 0.04923147345100186, 0.03387903765558707]"
4,8,49,1,0.01620786358223164,1.0888083923220895,True,False,[15],[0.054534134002947585]
4,9,4,1,0.016241504692521128,1.0492177059957402,True,False,[7],[0.03533278935835232]
4,10,8,1,0.016332408696709853,1.051265548614354,True,False,[7],[0.05082085433306631]
4,12,11,1,0.016395625653040202,1.0526571729316903,True,False,[7],[0.037815955806404546]
4,14,16,1,0.01657525762889737,1.0414718486263612,True,False,[7],[0.014636026311035302]
4,15,53,1,0.015933878587958753,1.2862076420912472,True,False,[7],[0.04463186806984756]
4,16,21,1,0.0162091278476006,1.057764752142786,True,False,[5],[0.04512445882692254]
