generation,count,is_initialized,f_proxy_scalar,g_al_proxy,lam,mu,al_pen_proxy,g_al_min,g_al_max,g_al_std,n_feasible_parents,pen_to_f_ratio,n_proxy_set,proxy_front_only,proxy_g_quantile,proxy_front_min_size
44,0,False,0.9975070948488095,[-3030.1403477607696],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,504.7324814116686,24,0.0,24,False,,
45,0,False,0.9856931661583332,[-2995.815899872971],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,527.9924857270416,24,0.0,24,False,,
46,0,False,0.9855369423488095,[-3017.632836291943],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,534.3371493563158,24,0.0,24,False,,
47,0,False,0.9850080709202379,[-3027.031750898311],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,538.7988563117556,24,0.0,24,False,,
48,0,False,0.9813888244916665,[-3060.867266977882],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,541.5354821613413,24,0.0,24,False,,
49,0,False,0.9756968042535714,[-3095.963467594964],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,538.9625087013235,24,0.0,24,False,,
50,0,False,0.9756968042535714,[-3095.963467594964],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,538.9625087013235,24,0.0,24,False,,
51,0,False,0.9756968042535714,[-3095.963467594964],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,538.9625087013235,24,0.0,24,False,,
52,0,False,0.975550657825,[-3081.554415680194],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,536.1081025006572,24,0.0,24,False,,
53,0,False,0.975550657825,[-3081.554415680194],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,536.1081025006572,24,0.0,24,False,,
54,0,False,0.9751347516345238,[-3051.0548752633736],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,554.9014794535401,24,0.0,24,False,,
55,0,False,0.9623156397297619,[-3060.190475243778],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,561.9329522467082,24,0.0,24,False,,
56,0,False,0.9623156397297619,[-3060.190475243778],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,561.9329522467082,24,0.0,24,False,,
57,0,False,0.9623156397297619,[-3060.190475243778],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,561.9329522467082,24,0.0,24,False,,
58,0,False,0.9621095766345237,[-3057.8998083429774],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,562.1945888157601,24,0.0,24,False,,
59,0,False,0.9621095766345237,[-3057.8998083429774],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,562.1945888157601,24,0.0,24,False,,
60,0,False,0.956522858777381,[-3072.279214785325],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,564.1050962014841,24,0.0,24,False,,
61,0,False,0.956522858777381,[-3072.279214785325],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,564.1050962014841,24,0.0,24,False,,
62,0,False,0.956522858777381,[-3072.279214785325],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,564.1050962014841,24,0.0,24,False,,
63,0,False,0.956522858777381,[-3072.279214785325],[0.0],[0.0],0.0,-3583.201949261848,-1720.3709119686255,564.1050962014841,24,0.0,24,False,,
64,0,False,0.9582101308011906,[-3081.7138332986456],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,537.6686930391836,24,0.0,24,False,,
65,0,False,0.9563131909202381,[-3033.49761271874],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,559.326086148713,24,0.0,24,False,,
66,0,False,0.9563131909202381,[-3033.49761271874],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,559.326086148713,24,0.0,24,False,,
67,0,False,0.9520649774678572,[-2989.318819731137],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,575.4864078233855,24,0.0,24,False,,
68,0,False,0.9520649774678572,[-2989.318819731137],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,575.4864078233855,24,0.0,24,False,,
69,0,False,0.9433899905630952,[-2983.0599680939376],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,570.5984320570274,24,0.0,24,False,,
70,0,False,0.9419007834202381,[-2954.9051155438224],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,571.9170311739916,24,0.0,24,False,,
71,0,False,0.9339445929440476,[-2919.5067391105754],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,559.4925516518995,24,0.0,24,False,,
72,0,False,0.9339445929440476,[-2919.5067391105754],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,559.4925516518995,24,0.0,24,False,,
73,0,False,0.9319718096107144,[-2891.450716011286],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,542.7098705325501,24,0.0,24,False,,
74,0,False,0.9295394012773809,[-2926.6216218588693],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,530.0102668432766,24,0.0,24,False,,
75,0,False,0.9255507869916665,[-2928.46843329381],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,531.8990154036269,24,0.0,24,False,,
76,0,False,0.9255507869916665,[-2928.46843329381],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,531.8990154036269,24,0.0,24,False,,
77,0,False,0.9277454250869047,[-2922.1435872369893],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,536.5970470337517,24,0.0,24,False,,
78,0,False,0.9277454250869047,[-2922.1435872369893],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,536.5970470337517,24,0.0,24,False,,
79,0,False,0.9277454250869047,[-2922.1435872369893],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,536.5970470337517,24,0.0,24,False,,
80,0,False,0.9277454250869047,[-2922.1435872369893],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,536.5970470337517,24,0.0,24,False,,
81,0,False,0.9277454250869047,[-2922.1435872369893],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,536.5970470337517,24,0.0,24,False,,
82,0,False,0.925471488182143,[-2939.7020171652553],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,527.7664635641971,24,0.0,24,False,,
83,0,False,0.925471488182143,[-2939.7020171652553],[0.0],[0.0],0.0,-3583.201949261848,-1906.5650823727838,527.7664635641971,24,0.0,24,False,,
84,0,False,0.9237043687773809,[-3002.985196050769],[0.0],[0.0],0.0,-3583.201949261848,-1992.0715552102602,489.7821535482269,24,0.0,24,False,,
85,0,False,0.9237043687773809,[-3002.985196050769],[0.0],[0.0],0.0,-3583.201949261848,-1992.0715552102602,489.7821535482269,24,0.0,24,False,,
86,0,False,0.9219285080630953,[-2982.6816819044784],[0.0],[0.0],0.0,-3583.201949261848,-1992.0715552102602,504.58555654484314,24,0.0,24,False,,
87,0,False,0.9219285080630953,[-2982.6816819044784],[0.0],[0.0],0.0,-3583.201949261848,-1992.0715552102602,504.58555654484314,24,0.0,24,False,,
88,0,False,0.9219285080630953,[-2982.6816819044784],[0.0],[0.0],0.0,-3583.201949261848,-1992.0715552102602,504.58555654484314,24,0.0,24,False,,
89,0,False,0.9219285080630953,[-2982.6816819044784],[0.0],[0.0],0.0,-3583.201949261848,-1992.0715552102602,504.58555654484314,24,0.0,24,False,,
90,0,False,0.9219285080630953,[-2982.6816819044784],[0.0],[0.0],0.0,-3583.201949261848,-1992.0715552102602,504.58555654484314,24,0.0,24,False,,
91,0,False,0.9186738383011904,[-2977.0781725133934],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,514.8033895255038,24,0.0,24,False,,
92,0,False,0.9186738383011904,[-2977.0781725133934],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,514.8033895255038,24,0.0,24,False,,
93,0,False,0.9186738383011904,[-2977.0781725133934],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,514.8033895255038,24,0.0,24,False,,
94,0,False,0.9186738383011904,[-2977.0781725133934],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,514.8033895255038,24,0.0,24,False,,
95,0,False,0.9186738383011904,[-2977.0781725133934],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,514.8033895255038,24,0.0,24,False,,
96,0,False,0.9186738383011904,[-2977.0781725133934],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,514.8033895255038,24,0.0,24,False,,
97,0,False,0.9083822436583332,[-3027.8510681005628],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,498.83246574219055,24,0.0,24,False,,
98,0,False,0.9045933400869046,[-2993.6663696622963],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,488.6823576898554,24,0.0,24,False,,
99,0,False,0.9045933400869046,[-2993.6663696622963],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,488.6823576898554,24,0.0,24,False,,
100,0,False,0.9045933400869046,[-2993.6663696622963],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,488.6823576898554,24,0.0,24,False,,
101,0,False,0.9045933400869046,[-2993.6663696622963],[0.0],[0.0],0.0,-3583.201949261848,-1869.7530056279566,488.6823576898554,24,0.0,24,False,,
102,0,False,0.9031269412773808,[-2995.0910953229795],[0.0],[0.0],0.0,-3559.9686159285143,-1846.519672294623,493.6469601000798,24,0.0,24,False,,
103,0,False,0.904954935325,[-2953.998547030173],[0.0],[0.0],0.0,-3501.5260168785503,-1823.2863389612903,480.46505485809496,24,0.0,24,False,,
104,0,False,0.904954935325,[-2930.765213696839],[0.0],[0.0],0.0,-3478.2926835452163,-1800.0530056279563,480.46505485809496,24,0.0,24,False,,
105,0,False,0.904954935325,[-2907.531880363506],[0.0],[0.0],0.0,-3455.059350211883,-1776.8196722946232,480.46505485809496,24,0.0,24,False,,
106,0,False,0.904954935325,[-2884.2985470301733],[0.0],[0.0],0.0,-3431.82601687855,-1753.58633896129,480.46505485809496,24,0.0,24,False,,
107,0,False,0.9037846686583334,[-2868.0103443278113],[0.0],[0.0],0.0,-3409.1173650092273,-1730.3530056279565,487.0866304053724,24,0.0,24,False,,
108,0,False,0.9037846686583334,[-2844.777010994478],[0.0],[0.0],0.0,-3385.884031675894,-1707.1196722946233,487.0866304053724,24,0.0,24,False,,
109,0,False,0.9037846686583334,[-2821.5436776611446],[0.0],[0.0],0.0,-3362.650698342561,-1683.8863389612902,487.0866304053724,24,0.0,24,False,,
110,0,False,0.9037846686583334,[-2798.310344327811],[0.0],[0.0],0.0,-3339.417365009227,-1660.6530056279562,487.0866304053724,24,0.0,24,False,,
111,0,False,0.9033773543726191,[-2797.4247044852077],[0.0],[0.0],0.0,-3316.184031675894,-1637.419672294623,470.10294251842225,24,0.0,24,False,,
112,0,False,0.9033773543726191,[-2774.191371151874],[0.0],[0.0],0.0,-3292.950698342561,-1614.18633896129,470.1029425184222,24,0.0,24,False,,
113,0,False,0.8994292177059524,[-2750.928251756517],[0.0],[0.0],0.0,-3269.7173650092277,-1590.9530056279568,470.14513396221065,24,0.0,24,False,,
114,0,False,0.8994292177059524,[-2727.6949184231835],[0.0],[0.0],0.0,-3246.484031675894,-1567.7196722946233,470.14513396221065,24,0.0,24,False,,
115,0,False,0.8994292177059524,[-2704.46158508985],[0.0],[0.0],0.0,-3223.2506983425606,-1544.4863389612897,470.14513396221065,24,0.0,24,False,,
116,0,False,0.8966061260392856,[-2683.054699968959],[0.0],[0.0],0.0,-3200.0173650092274,-1521.2530056279566,469.71660410982327,24,0.0,24,False,,
117,0,False,0.8961176224678571,[-2652.0666169089727],[0.0],[0.0],0.0,-3176.784031675894,-1498.019672294623,469.44110644480133,24,0.0,24,False,,
118,0,False,0.8961176224678571,[-2628.83328357564],[0.0],[0.0],0.0,-3153.550698342561,-1474.7863389612903,469.44110644480133,24,0.0,24,False,,
119,0,False,0.8961176224678571,[-2605.5999502423065],[0.0],[0.0],0.0,-3130.3173650092276,-1451.5530056279567,469.44110644480133,24,0.0,24,False,,
120,0,False,0.8961176224678571,[-2582.3666169089724],[0.0],[0.0],0.0,-3107.0840316758936,-1428.3196722946227,469.44110644480133,24,0.0,24,False,,
121,0,False,0.8961176224678571,[-2559.13328357564],[0.0],[0.0],0.0,-3083.850698342561,-1405.08633896129,469.44110644480133,24,0.0,24,False,,
122,0,False,0.8961176224678571,[-2535.899950242306],[0.0],[0.0],0.0,-3060.6173650092273,-1381.8530056279565,469.44110644480133,24,0.0,24,False,,
123,0,False,0.8961176224678571,[-2512.6666169089726],[0.0],[0.0],0.0,-3037.3840316758938,-1358.619672294623,469.44110644480133,24,0.0,24,False,,
124,0,False,0.8900774824678571,[-2551.146349602928],[0.0],[0.0],0.0,-3014.150698342561,-1335.3863389612902,453.01776663967536,24,0.0,24,False,,
125,0,False,0.8900774824678571,[-2527.913016269594],[0.0],[0.0],0.0,-2990.9173650092275,-1312.1530056279566,453.01776663967536,24,0.0,24,False,,
126,0,False,0.8900774824678571,[-2504.6796829362606],[0.0],[0.0],0.0,-2967.684031675894,-1288.919672294623,453.01776663967536,24,0.0,24,False,,
127,0,False,0.8900774824678571,[-2481.4463496029275],[0.0],[0.0],0.0,-2944.450698342561,-1265.68633896129,453.01776663967536,24,0.0,24,False,,
128,0,False,0.8871199948488094,[-2473.300201508184],[0.0],[0.0],0.0,-2921.2173650092277,-1242.4530056279568,434.36508625233824,24,0.0,24,False,,
129,0,False,0.8858655793726191,[-2454.1384437592033],[0.0],[0.0],0.0,-2897.984031675894,-1219.2196722946233,437.29446248258455,24,0.0,24,False,,
130,0,False,0.8858655793726191,[-2430.90511042587],[0.0],[0.0],0.0,-2874.750698342561,-1195.9863389612901,437.29446248258455,24,0.0,24,False,,
131,0,False,0.8829727800869048,[-2423.033030618483],[0.0],[0.0],0.0,-2850.9926835452166,-1172.7530056279566,392.51816660290115,24,0.0,24,False,,
132,0,False,0.8784226527059523,[-2419.129887229004],[0.0],[0.0],0.0,-2864.12452895564,-1149.519672294623,403.3361865929503,24,0.0,24,False,,
133,0,False,0.8756930115154762,[-2391.5897389209563],[0.0],[0.0],0.0,-2840.891195622307,-1126.2863389612899,400.9557126844367,24,0.0,24,False,,
134,0,False,0.8756930115154762,[-2368.3564055876236],[0.0],[0.0],0.0,-2817.657862288974,-1103.0530056279567,400.9557126844367,24,0.0,24,False,,
135,0,False,0.8756930115154762,[-2345.12307225429],[0.0],[0.0],0.0,-2794.42452895564,-1079.8196722946232,400.9557126844367,24,0.0,24,False,,
136,0,False,0.8739903674678571,[-2327.443489607749],[0.0],[0.0],0.0,-2771.191195622307,-1056.58633896129,396.4176823296868,24,0.0,24,False,,
137,0,False,0.8694365911583334,[-2342.5508110582086],[0.0],[0.0],0.0,-2747.9578622889735,-1682.2379206125465,302.5805477319724,24,0.0,24,False,,
138,0,False,0.867671907825,[-2333.457003139349],[0.0],[0.0],0.0,-2724.72452895564,-1659.004587279213,296.0788424269854,24,0.0,24,False,,
139,0,False,0.8607433852059524,[-2326.04606313014],[0.0],[0.0],0.0,-2701.491195622307,-1635.7712539458798,303.647923687698,24,0.0,24,False,,
140,0,False,0.8609510741345238,[-2305.98024039061],[0.0],[0.0],0.0,-2678.2578622889737,-1612.5379206125467,308.0390183106289,24,0.0,24,False,,
141,0,False,0.8609510741345238,[-2282.7469070572765],[0.0],[0.0],0.0,-2655.02452895564,-1589.3045872792131,308.0390183106289,24,0.0,24,False,,
142,0,False,0.853207631634524,[-2283.5055565424864],[0.0],[0.0],0.0,-2631.791195622307,-1566.07125394588,301.0956209635127,24,0.0,24,False,,
143,0,False,0.8526084530630952,[-2216.983189452724],[0.0],[0.0],0.0,-2608.5578622889734,-1386.0453697470903,345.68617764507763,24,0.0,24,False,,
144,0,False,0.8526084530630952,[-2193.749856119391],[0.0],[0.0],0.0,-2585.3245289556403,-1362.8120364137571,345.68617764507763,24,0.0,24,False,,
145,0,False,0.8526084530630952,[-2170.516522786058],[0.0],[0.0],0.0,-2562.091195622307,-1339.578703080424,345.68617764507763,24,0.0,24,False,,
146,0,False,0.8547976947297619,[-2185.4715516447004],[0.0],[0.0],0.0,-2538.8578622889736,-1473.1379206125466,299.2936647138265,24,0.0,24,False,,
147,0,False,0.8497985637773809,[-2178.484741176753],[0.0],[0.0],0.0,-2515.62452895564,-1449.904587279213,294.1707079723507,24,0.0,24,False,,
148,0,False,0.8497985637773809,[-2155.2514078434197],[0.0],[0.0],0.0,-2492.391195622307,-1426.67125394588,294.1707079723507,24,0.0,24,False,,
149,0,False,0.8485950673488095,[-2139.2040279554617],[0.0],[0.0],0.0,-2469.1578622889733,-1403.4379206125463,297.7613099187058,24,0.0,24,False,,
150,0,False,0.8485950673488095,[-2115.9706946221286],[0.0],[0.0],0.0,-2445.92452895564,-1380.2045872792132,297.7613099187058,24,0.0,24,False,,
151,0,False,0.8420014054440476,[-2076.5030585987765],[0.0],[0.0],0.0,-2422.6911956223075,-1356.9712539458806,295.36202425493735,24,0.0,24,False,,
152,0,False,0.8420014054440476,[-2053.269725265443],[0.0],[0.0],0.0,-2399.4578622889735,-1333.7379206125465,295.3620242549373,24,0.0,24,False,,
153,0,False,0.8411410050869047,[-2027.5385385172729],[0.0],[0.0],0.0,-2376.22452895564,-1310.504587279213,293.207292173746,24,0.0,24,False,,
154,0,False,0.833268757825,[-2004.7634576944413],[0.0],[0.0],0.0,-2352.9911956223073,-1287.2712539458803,293.23235224582686,24,0.0,24,False,,
155,0,False,0.833268757825,[-1981.5301243611077],[0.0],[0.0],0.0,-2329.7578622889737,-1264.0379206125467,293.23235224582686,24,0.0,24,False,,
156,0,False,0.8330760248488095,[-1968.2048404802363],[0.0],[0.0],0.0,-2306.52452895564,-1240.8045872792131,299.4384578213674,24,0.0,24,False,,
157,0,False,0.8309420022297619,[-1942.484957438668],[0.0],[0.0],0.0,-2283.2911956223074,-1217.5712539458805,297.8884586875047,24,0.0,24,False,,
158,0,False,0.8309420022297619,[-1919.2516241053343],[0.0],[0.0],0.0,-2260.0578622889734,-1194.3379206125464,297.8884586875047,24,0.0,24,False,,
159,0,False,0.8309420022297619,[-1896.0182907720007],[0.0],[0.0],0.0,-2236.82452895564,-1171.1045872792129,297.8884586875047,24,0.0,24,False,,
160,0,False,0.8270586819916667,[-1863.2014611528346],[0.0],[0.0],0.0,-2177.22601687855,-1147.8712539458802,290.3751046628602,24,0.0,24,False,,
161,0,False,0.8145450958011905,[-1821.4909264952503],[0.0],[0.0],0.0,-2153.9926835452166,-1124.6379206125466,290.97512629474704,24,0.0,24,False,,
162,0,False,0.8162545034202381,[-1752.8175968374896],[0.0],[0.0],0.0,-2129.578260869545,-1101.404587279213,298.89312247568915,24,0.0,24,False,,
163,0,False,0.8170499816345238,[-1717.2785252269507],[0.0],[0.0],0.0,-2106.344927536212,-1078.17125394588,301.3089975914058,24,0.0,24,False,,
164,0,False,0.8332185529916668,[-1681.1199582204638],[0.0],[0.0],0.0,-2081.8963693093083,-1054.9379206125468,290.4719926484936,24,0.0,24,False,,
165,0,False,0.836944535372619,[-1659.4217218784133],[0.0],[0.0],0.0,-2058.6630359759743,-1031.7045872792128,292.3623301536585,24,0.0,24,False,,
166,0,False,0.8349868857297619,[-1665.4084377500124],[0.0],[0.0],0.0,-2035.4297026426416,-1008.4712539458801,273.8714046281121,24,0.0,24,False,,
167,0,False,0.8316588452535715,[-1625.24924911516],[0.0],[0.0],0.0,-2012.1963693093085,-985.237920612547,269.97506787776535,24,0.0,24,False,,
168,0,False,0.8329656626345239,[-1621.998144709203],[0.0],[0.0],0.0,-1988.963035975975,-962.0045872792134,273.6692654859813,24,0.0,24,False,,
169,0,False,0.8329656626345239,[-1598.7648113758694],[0.0],[0.0],0.0,-1965.7297026426413,-938.7712539458798,273.6692654859813,24,0.0,24,False,,
170,0,False,0.832003801920238,[-1584.3735497603902],[0.0],[0.0],0.0,-1943.3765755222257,-915.5379206125467,279.9471610755957,24,0.0,24,False,,
171,0,False,0.8301547981107142,[-1540.1489199393006],[0.0],[0.0],0.0,-1920.1432421888924,-892.3045872792134,272.8084901019051,24,0.0,24,False,,
172,0,False,0.8266796743011904,[-1546.6876761723108],[0.0],[0.0],0.0,-1896.9099088555588,-869.0712539458798,269.59795518587805,24,0.0,24,False,,
173,0,False,0.8266796743011904,[-1523.454342838978],[0.0],[0.0],0.0,-1873.6765755222257,-845.8379206125467,269.59795518587805,24,0.0,24,False,,
174,0,False,0.822361710372619,[-1495.2955573835072],[0.0],[0.0],0.0,-1850.4432421888923,-822.6045872792133,264.43674788844663,24,0.0,24,False,,
175,0,False,0.822361710372619,[-1472.0622240501737],[0.0],[0.0],0.0,-1827.2099088555588,-799.3712539458797,264.43674788844663,24,0.0,24,False,,
176,0,False,0.822361710372619,[-1448.82889071684],[0.0],[0.0],0.0,-1803.9765755222256,-776.1379206125466,264.43674788844663,24,0.0,24,False,,
