generation,parent_slot,lineage_id,sigma,psucc,feasible,pitot3_sentinel,spark_sentinel,g_al,raw_pct_he,raw_driver_p,raw_p4,raw_d_throat,raw_reservoir_p,raw_buffer_length,scaled_pct_he,scaled_driver_p,scaled_p4,scaled_d_throat,scaled_reservoir_p,scaled_buffer_length,raw_delta_vs1,raw_hold_time,raw_impact_speed,scaled_delta_vs1,scaled_hold_time,scaled_impact_speed
460,0,,8.964020542056735e-05,0.19517665189441843,True,False,False,0.9222353842810662,98.77050885291422,232061.52092677503,12608081.903778747,0.08375479128639796,7265891.065919433,0.10369011074430465,1.9590169617638076,1.0844838647513029,1.033767377301536,1.9644226081827987,1.9054950118286529,1.5369011074430465,100.92223538428107,0.0021251200000000007,34.80054,,0.5749759999999998,0.09943011428571429
460,1,,5.917496395384531e-05,0.04601131465911249,True,False,False,-11.503496503520182,98.71434685113857,229653.71191874333,12699996.795466997,0.0837273666880665,7264444.962891948,0.10374056319122979,1.9571448950379522,1.0836034887814503,1.0345920851283181,1.9636390482304713,1.9053381908813638,1.537405631912298,88.49650349647982,0.0021050799999999988,34.19323,,0.5789840000000003,0.09769494285714285
460,2,,0.00028692513241356714,0.03085412605636921,True,False,False,1.1649944258497271,98.6273081490823,228448.52715611886,12787603.49800993,0.08375185062874638,7257979.022836209,0.10402219148601215,1.95424360496941,1.08316283269091,1.0351662512838533,1.9643385893927534,1.9045208695127822,1.5402219148601215,101.16499442584973,0.0020921499999999975,33.91196,,0.5815700000000005,0.09689131428571429
460,3,,0.0001532261721753322,0.03567251141849325,True,False,False,-10.403544339203108,98.51989280772315,227517.37856535468,12840768.239255698,0.08422655190033927,7236380.899814564,0.10461797866725184,1.9506630935907718,1.0828223734431306,1.0355597537507113,1.9779014828668362,1.9017535146261302,1.5461797866725184,89.59645566079689,0.0020671199999999982,33.56178,,0.5865760000000003,0.0958908
460,4,,0.00036933217633969425,0.13755574118718708,True,False,False,-9.914898822225496,98.51663591908489,224870.26697984047,12940922.248055933,0.08416314990132694,7236813.050513562,0.10500379035526768,1.9505545306361631,1.0818545004010283,1.036503424195149,1.9760899971807695,1.9018425446658127,1.5500379035526768,90.0851011777745,0.002049910000000002,32.99988,,0.5900179999999996,0.09428537142857142
460,5,,0.00028522341691061874,0.03262393571532288,True,False,False,-1.1425832316758715,98.48048541860825,224052.08991331488,13008312.323299149,0.08414815531038893,7240630.281780157,0.10506386937148601,1.9493495139536086,1.0815553473427704,1.0369378844653994,1.9756615802968263,1.9023437750611967,1.5506386937148602,98.85741676832413,0.0020342199999999998,32.81189,,0.593156,0.09374825714285714
460,6,,0.00016768394524462589,0.0997553990510439,True,False,False,-11.870301080533409,98.41810467028583,223093.75654115435,13144219.168239286,0.08426299108790808,7261984.342486067,0.10505524946222008,1.9472701556761944,1.081204948424441,1.0376679754608407,1.9789426025116594,1.905101638825249,1.550552494622201,88.12969891946659,0.002000909999999998,32.55028,,0.5998180000000004,0.09300080000000001
460,7,,6.99144425725212e-05,0.0873017842962895,True,False,False,-10.281370150285511,98.27071504014745,222121.9405179414,13285141.247668238,0.08409242596925245,7254099.96692645,0.10552076066921401,1.9423571680049152,1.0808496197953428,1.0384266511259779,1.9740693134072127,1.9040998036522032,1.55520760669214,89.71862984971449,0.00196806,32.15797,,0.6063879999999999,0.09187991428571428
460,8,,1.3239163964514988e-05,0.036949241327685706,True,False,False,-10.892326516307094,98.01125076451808,220210.68025810528,13597560.572484262,0.08399251550530186,7274002.511411968,0.10496338968090693,1.9337083588172697,1.080150798751281,1.0400744562934703,1.97121472872291,1.9066816003942741,1.5496338968090693,89.1076734836929,0.0019131700000000022,31.715219999999995,,0.6173659999999995,0.09061491428571428
460,9,,6.014518241942514e-06,0.08987579847138324,True,False,False,-0.04913919286991586,97.74524638508544,216601.79553849527,13771956.084847149,0.08415951627946777,7237396.911968598,0.10651637280254503,1.9248415461695145,1.0788312690981754,1.0416339240252845,1.9759861794133649,1.9020218331378353,1.5651637280254502,99.95086080713008,0.0018831300000000002,30.45459,,0.623374,0.08701311428571429
460,10,,1.5537175080447485e-05,0.08023832339812965,True,False,False,0.5580333809643889,97.80921427287274,215281.20191942254,13765212.671549056,0.08414468167213374,7237375.248316994,0.10650605122701787,1.9269738090957578,1.078348415647468,1.0419389427260877,1.975562333489535,1.902035671234388,1.5650605122701786,100.55803338096439,0.0018450999999999988,30.0913,,0.6309800000000002,0.08597514285714286
460,11,,1.5840218472754005e-05,0.07449122564842765,True,False,False,1.6504110352766475,97.76168481429936,214002.5386245656,13825508.206194315,0.08413510545042183,7241438.376703058,0.10662934995823141,1.9253894938099787,1.0778808933337922,1.0425033904038365,1.975288727154909,1.90257361024583,1.5662934995823141,101.65041103527665,0.00181999,29.72242,,0.636002,0.0849212
460,12,,1.093919733580389e-05,0.0028151194395988413,True,False,False,-9.42638990811156,97.64870287311871,207966.52664673887,14249574.942453401,0.08390453516912022,7350719.709203454,0.10665269985347445,1.9216234291039571,1.0756739243087179,1.0458317518628268,1.968701004832006,1.9166738319314314,1.5665269985347445,90.57361009188844,0.0017560899999999983,28.50846,,0.6487820000000003,0.08145274285714285
460,13,,0.00029381889023708874,0.11469941036237402,True,False,False,0.1937552272429457,97.50987912899863,205812.67142004377,14385589.035468405,0.08394381183855229,7340756.993140772,0.10680219904560415,1.916995970966621,1.0748864023840974,1.047003441911808,1.969823195387208,1.915418634545529,1.5680219904560415,100.19375522724295,0.0017358999999999986,27.98002,,0.6528200000000003,0.07994291428571429
460,14,,1.3423641245605025e-05,0.08241892112655066,True,False,False,-0.778025655329202,97.21669689653953,197336.52959517486,14370615.650356721,0.08457739311534611,7144506.45465103,0.109041501300193,1.9072232298846512,1.0717872398031845,1.0494918293752336,1.9879255175813173,1.890358779589326,1.59041501300193,99.2219743446708,0.001702809999999999,27.291110000000003,,0.6594380000000002,0.0779746
460,15,,0.00020117570236466938,0.09516433648562282,True,False,False,0.3151897410998572,97.15140347724639,197435.50338980858,14486010.035973804,0.0844944842257303,7163366.070393908,0.10916388245197967,1.9050467825748796,1.0718234279518914,1.049957778094617,1.9855566921637229,1.8927744935694455,1.5916388245197968,100.31518974109986,0.001690859999999999,26.72018,,0.6618280000000002,0.07634337142857142
460,16,,0.00044303017372079347,0.042102091407358835,True,False,False,-0.1705991008111596,97.0945221505064,197477.45385185277,14576122.183560513,0.08445954235629852,7167750.265576542,0.109197714926737,1.9031507383502133,1.0718387664519904,1.0503325451800636,1.9845583530371,1.8933358116556405,1.59197714926737,99.82940089918884,0.00167482,26.30126,,0.665036,0.07514645714285714
460,17,,3.291583058318746e-05,0.038702338897754526,True,False,False,-23.648819339645343,96.77458604145059,190621.58319522048,15204224.189294722,0.0834329363559724,7262354.004542259,0.1074621333270434,1.892486201381686,1.0693320295146407,1.0553917860041222,1.955226753027783,1.905543571320552,1.574621333270434,76.35118066035466,0.0016380600000000002,25.26321,,0.672388,0.0721806
460,18,,3.541063678504084e-05,0.01696591544763797,True,False,False,-25.4963841887502,96.74876411455354,192216.59493570923,15215150.170650579,0.0834460095195006,7262382.50633176,0.10743024384095701,1.8916254704851179,1.069915219461715,1.0548773205308954,1.9556002719857313,1.9055279257375652,1.57430243840957,74.5036158112498,0.0016349699999999995,24.75879,,0.6730060000000001,0.07073940000000001
460,19,,2.0207221296825037e-05,0.0020485590264408167,True,False,False,-24.141313120691848,96.57151100304655,192035.90515466372,15378691.320208965,0.08346109806732133,7264727.057730558,0.10791977506044542,1.885717033434885,1.069849153199524,1.0556648113029707,1.9560313733520376,1.90583038890319,1.5791977506044543,75.85868687930815,0.0016159599999999996,23.87373,,0.6768080000000001,0.06821065714285714
