generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
11,24,0.1060590865699463,0.09953810705865762,0.12112871390712321,0.27218163258744854,0.16666666666666666,0.4223090277777778,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,4,145,272,146,139,201,12,122,11,17,187,8,94,77,207,0.09953810705865762,0.1022793177746068,0.10491709251729248,0.10626479815687233,0.10971734353948906,0.09991965677806096,0.10449126110942733,0.12112871390712321,0.1035931400515108,0.10210518621451076,0.10491709251729248,0.10491709251729248,0.11808335442858496,0.10626479815687233,0.11254694432213024,0.10279881408516497,0.11808335442858496,0.10062269764031694,0.10210518621451076,0.10491709251729248,0.10210518621451076,0.10971734353948906,0.1022793177746068,0.10210518621451076,0.16666666666666666,0.21643518518518517,0.2997685185185185,0.3125,0.2864583333333333,0.22337962962962962,0.21006944444444442,0.4223090277777778,0.22916666666666666,0.25,0.2997685185185185,0.2997685185185185,0.3389756944444444,0.3125,0.36979166666666663,0.1983989197530864,0.3389756944444444,0.20476466049382713,0.25,0.2997685185185185,0.25,0.2864583333333333,0.21643518518518517,0.25
12,24,0.10665442454680414,0.09865876712893568,0.1228273602306248,0.27193364063571673,0.15277777777777776,0.4223090277777778,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,305,4,145,272,146,139,201,12,122,11,17,187,8,94,207,0.09865876712893568,0.10279881408516497,0.10491709251729248,0.10626479815687233,0.10971734353948906,0.09991965677806096,0.10449126110942733,0.12112871390712321,0.1035931400515108,0.10340344998262764,0.1035931400515108,0.10794024955467327,0.10491709251729248,0.11808335442858496,0.10626479815687233,0.11254694432213024,0.10279881408516497,0.1228273602306248,0.10340344998262764,0.10210518621451076,0.10491709251729248,0.1035931400515108,0.10971734353948906,0.10210518621451076,0.15277777777777776,0.1983989197530864,0.2997685185185185,0.3125,0.2864583333333333,0.22337962962962962,0.21006944444444442,0.4223090277777778,0.22916666666666666,0.2710342721193415,0.22916666666666666,0.2747878086419753,0.2997685185185185,0.3389756944444444,0.3125,0.36979166666666663,0.1983989197530864,0.3107277199074074,0.2710342721193415,0.25,0.2997685185185185,0.22916666666666666,0.2864583333333333,0.25
13,24,0.10839745414374317,0.09865876712893568,0.1259950672077194,0.2890237913755287,0.15277777777777776,0.4223090277777778,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,305,331,145,272,146,139,4,318,11,17,187,325,201,122,207,0.09865876712893568,0.10279881408516497,0.10491709251729248,0.10626479815687233,0.10971734353948906,0.09991965677806096,0.10753858838607169,0.12112871390712321,0.10449126110942733,0.10553023117860878,0.10626479815687233,0.10794024955467327,0.10491709251729248,0.1259950672077194,0.10626479815687233,0.1035931400515108,0.10753858838607169,0.10340344998262764,0.10626479815687233,0.10491709251729248,0.1259950672077194,0.11254694432213024,0.1228273602306248,0.10210518621451076,0.15277777777777776,0.1983989197530864,0.2997685185185185,0.3125,0.2864583333333333,0.22337962962962962,0.2758969907407407,0.4223090277777778,0.21006944444444442,0.24844808277606303,0.3125,0.2747878086419753,0.2997685185185185,0.3940610532407407,0.3125,0.22916666666666666,0.2758969907407407,0.2710342721193415,0.3125,0.2997685185185185,0.3940610532407407,0.36979166666666663,0.3107277199074074,0.25
14,24,0.10885016070067899,0.09865876712893568,0.12897051423620146,0.28651657767311095,0.15277777777777776,0.3940610532407407,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,305,331,145,272,146,139,4,318,11,17,187,325,201,122,207,0.09865876712893568,0.10279881408516497,0.10491709251729248,0.10626479815687233,0.10971734353948906,0.09991965677806096,0.10753858838607169,0.12897051423620146,0.10449126110942733,0.10553023117860878,0.10626479815687233,0.10794024955467327,0.10794024955467327,0.1259950672077194,0.10626479815687233,0.1035931400515108,0.10753858838607169,0.10340344998262764,0.10626479815687233,0.10491709251729248,0.1259950672077194,0.11254694432213024,0.1228273602306248,0.10210518621451076,0.15277777777777776,0.1983989197530864,0.2997685185185185,0.3125,0.2864583333333333,0.22337962962962962,0.2758969907407407,0.3871166087962963,0.21006944444444442,0.24844808277606303,0.3125,0.2747878086419753,0.2747878086419753,0.3940610532407407,0.3125,0.22916666666666666,0.2758969907407407,0.2710342721193415,0.3125,0.2997685185185185,0.3940610532407407,0.36979166666666663,0.3107277199074074,0.25
15,24,0.11017006437253622,0.09865876712893568,0.13947978891337703,0.2913631677009804,0.15277777777777776,0.4381902247299383,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,305,367,331,145,272,146,139,4,318,11,17,187,325,201,207,0.09865876712893568,0.10280030593763319,0.10794024955467327,0.10626479815687233,0.10971734353948906,0.09991965677806096,0.10753858838607169,0.13947978891337703,0.10449126110942733,0.10702156705340601,0.13947978891337703,0.10626479815687233,0.10794024955467327,0.10794024955467327,0.1259950672077194,0.10626479815687233,0.1035931400515108,0.10753858838607169,0.10340344998262764,0.10626479815687233,0.10491709251729248,0.1259950672077194,0.11254694432213024,0.10210518621451076,0.15277777777777776,0.1818656764403292,0.2747878086419753,0.3125,0.2864583333333333,0.22337962962962962,0.2758969907407407,0.4381902247299383,0.21006944444444442,0.22774407587805778,0.4381902247299383,0.3125,0.2747878086419753,0.2747878086419753,0.3940610532407407,0.3125,0.22916666666666666,0.2758969907407407,0.2710342721193415,0.3125,0.2997685185185185,0.3940610532407407,0.36979166666666663,0.25
16,24,0.11026739644760346,0.09865876712893568,0.13947978891337703,0.290409043365418,0.15277777777777776,0.4381902247299383,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,305,367,331,145,272,146,139,4,318,11,17,187,325,201,207,0.09865876712893568,0.10280030593763319,0.10794024955467327,0.10626479815687233,0.10971734353948906,0.09991965677806096,0.10753858838607169,0.13947978891337703,0.10449126110942733,0.10702156705340601,0.13947978891337703,0.10626479815687233,0.11027621935628654,0.10794024955467327,0.1259950672077194,0.10626479815687233,0.1035931400515108,0.10753858838607169,0.10340344998262764,0.10626479815687233,0.10491709251729248,0.1259950672077194,0.11254694432213024,0.10210518621451076,0.15277777777777776,0.1818656764403292,0.2747878086419753,0.3125,0.2864583333333333,0.22337962962962962,0.2758969907407407,0.4381902247299383,0.21006944444444442,0.22774407587805778,0.4381902247299383,0.3125,0.25188882458847733,0.2747878086419753,0.3940610532407407,0.3125,0.22916666666666666,0.2758969907407407,0.2710342721193415,0.3125,0.2997685185185185,0.3940610532407407,0.36979166666666663,0.25
17,24,0.11082547834858684,0.09865876712893568,0.13947978891337703,0.2855480969124788,0.15277777777777776,0.4381902247299383,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,305,367,331,145,272,146,139,4,318,11,17,187,325,201,207,0.09865876712893568,0.10280030593763319,0.10794024955467327,0.10626479815687233,0.10971734353948906,0.09991965677806096,0.10753858838607169,0.13947978891337703,0.1048349052634947,0.10702156705340601,0.13947978891337703,0.10626479815687233,0.11027621935628654,0.11027621935628654,0.13309468384265893,0.10626479815687233,0.1035931400515108,0.10753858838607169,0.10553023117860878,0.10626479815687233,0.10491709251729248,0.1259950672077194,0.11254694432213024,0.1035931400515108,0.15277777777777776,0.1818656764403292,0.2747878086419753,0.3125,0.2864583333333333,0.22337962962962962,0.2758969907407407,0.4381902247299383,0.19256365740740738,0.22774407587805778,0.4381902247299383,0.3125,0.25188882458847733,0.25188882458847733,0.3612226321373456,0.3125,0.22916666666666666,0.2758969907407407,0.24844808277606303,0.3125,0.2997685185185185,0.3940610532407407,0.36979166666666663,0.22916666666666666
18,24,0.1115139854457186,0.09865876712893568,0.13947978891337703,0.2797018701465841,0.15277777777777776,0.4381902247299383,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,305,367,331,145,272,146,139,4,318,11,17,187,325,201,207,0.09865876712893568,0.10232683981465825,0.10794024955467327,0.10626479815687233,0.10971734353948906,0.09991965677806096,0.10753858838607169,0.13947978891337703,0.1048349052634947,0.10702156705340601,0.13947978891337703,0.10626479815687233,0.11027621935628654,0.11027621935628654,0.1393071226918917,0.10626479815687233,0.10449126110942733,0.10753858838607169,0.10553023117860878,0.10971734353948906,0.10491709251729248,0.1259950672077194,0.11808335442858496,0.10449126110942733,0.15277777777777776,0.1667102034036351,0.2747878086419753,0.3125,0.2864583333333333,0.22337962962962962,0.2758969907407407,0.4381902247299383,0.19256365740740738,0.22774407587805778,0.4381902247299383,0.3125,0.25188882458847733,0.25188882458847733,0.33112074612590014,0.3125,0.21006944444444442,0.2758969907407407,0.24844808277606303,0.2864583333333333,0.2997685185185185,0.3940610532407407,0.3389756944444444,0.21006944444444442
19,24,0.11197163328207604,0.09865876712893568,0.14917169962216048,0.27596323076971163,0.15277777777777776,0.4381902247299383,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,305,367,331,145,272,146,139,4,318,11,17,187,325,201,207,0.09865876712893568,0.10142410044140027,0.10794024955467327,0.10626479815687233,0.10971734353948906,0.10062269764031694,0.10753858838607169,0.13947978891337703,0.1048349052634947,0.10702156705340601,0.14917169962216048,0.10626479815687233,0.11027621935628654,0.11027621935628654,0.1393071226918917,0.10626479815687233,0.10449126110942733,0.10753858838607169,0.10702156705340601,0.10971734353948906,0.10491709251729248,0.1259950672077194,0.11808335442858496,0.10449126110942733,0.15277777777777776,0.15281768645333216,0.2747878086419753,0.3125,0.2864583333333333,0.20476466049382713,0.2758969907407407,0.4381902247299383,0.19256365740740738,0.22774407587805778,0.4016743726691101,0.3125,0.25188882458847733,0.25188882458847733,0.33112074612590014,0.3125,0.21006944444444442,0.2758969907407407,0.22774407587805778,0.2864583333333333,0.2997685185185185,0.3940610532407407,0.3389756944444444,0.21006944444444442
20,24,0.11254610162117672,0.09865876712893568,0.14917169962216048,0.28165931606694866,0.1400828792488878,0.4381902247299383,0,False,5,0,0,0,0,0,7,279,105,220,177,197,19,43,305,367,331,145,272,146,139,4,318,492,11,17,187,325,201,0.09865876712893568,0.10013890641594993,0.10794024955467327,0.10626479815687233,0.10971734353948906,0.10080373050769287,0.10753858838607169,0.13947978891337703,0.1048349052634947,0.10702156705340601,0.14917169962216048,0.10626479815687233,0.11482944088110207,0.11027621935628654,0.1393071226918917,0.10626479815687233,0.10449126110942733,0.10753858838607169,0.11482944088110207,0.10702156705340601,0.10971734353948906,0.10491709251729248,0.1259950672077194,0.11808335442858496,0.15277777777777776,0.1400828792488878,0.2747878086419753,0.3125,0.2864583333333333,0.1877009387860082,0.2758969907407407,0.4381902247299383,0.19256365740740738,0.22774407587805778,0.4016743726691101,0.3125,0.3142314225394376,0.25188882458847733,0.33112074612590014,0.3125,0.21006944444444442,0.2758969907407407,0.3142314225394376,0.22774407587805778,0.2864583333333333,0.2997685185185185,0.3940610532407407,0.3389756944444444
21,24,0.11284236756829193,0.09865876712893568,0.14917169962216048,0.2790471558429625,0.1400828792488878,0.4381902247299383,0,False,5,0,0,0,0,524,0,7,279,517,177,197,19,105,220,367,331,145,272,43,305,4,318,492,11,17,187,146,139,0.11535908238757993,0.09865876712893568,0.10013890641594993,0.11027621935628654,0.11482944088110207,0.10080373050769287,0.10753858838607169,0.13947978891337703,0.10971734353948906,0.10971734353948906,0.14917169962216048,0.10626479815687233,0.11482944088110207,0.11482944088110207,0.1048349052634947,0.10702156705340601,0.1048349052634947,0.10753858838607169,0.11861776243534088,0.10790640688635116,0.11535908238757993,0.10491709251729248,0.1393071226918917,0.10626479815687233,0.34592013888888884,0.15277777777777776,0.1400828792488878,0.25188882458847733,0.3142314225394376,0.1877009387860082,0.2758969907407407,0.4381902247299383,0.2864583333333333,0.2864583333333333,0.4016743726691101,0.3125,0.3142314225394376,0.3142314225394376,0.19256365740740738,0.22774407587805778,0.19256365740740738,0.2758969907407407,0.2880454706611511,0.20876540288821963,0.34592013888888884,0.2997685185185185,0.33112074612590014,0.3125
22,24,0.11470276738678631,0.09865876712893568,0.14917169962216048,0.2975232025923261,0.1400828792488878,0.4381902247299383,0,False,5,0,0,0,0,524,0,7,279,517,177,197,19,105,220,367,331,534,145,272,43,305,543,318,541,492,17,146,139,0.11535908238757993,0.09865876712893568,0.10013890641594993,0.11194245467508451,0.11482944088110207,0.10080373050769287,0.1127343150108359,0.13947978891337703,0.10971734353948906,0.10971734353948906,0.14917169962216048,0.10626479815687233,0.1127343150108359,0.11482944088110207,0.12167690425006576,0.10466522051521766,0.11068930376962945,0.11068930376962945,0.10753858838607169,0.12167690425006576,0.11861776243534088,0.11535908238757993,0.1393071226918917,0.10626479815687233,0.34592013888888884,0.15277777777777776,0.1400828792488878,0.23089808920610422,0.3142314225394376,0.1877009387860082,0.33623890817901225,0.4381902247299383,0.2864583333333333,0.2864583333333333,0.4016743726691101,0.3125,0.33623890817901225,0.3142314225394376,0.3713788039944844,0.1765166859567901,0.29209873622155297,0.29209873622155297,0.2758969907407407,0.3713788039944844,0.2880454706611511,0.34592013888888884,0.33112074612590014,0.3125
23,24,0.11498945696977142,0.09865876712893568,0.14917169962216048,0.29470932002184574,0.1400828792488878,0.4381902247299383,0,False,5,0,0,0,0,524,0,7,279,517,177,197,19,105,220,367,331,534,145,272,43,305,543,318,541,492,17,146,139,0.11535908238757993,0.09865876712893568,0.10013890641594993,0.11194245467508451,0.11482944088110207,0.100503590273797,0.1127343150108359,0.13947978891337703,0.10971734353948906,0.11245878019124139,0.14917169962216048,0.10626479815687233,0.11717356858462222,0.11482944088110207,0.12167690425006576,0.10466522051521766,0.11068930376962945,0.11068930376962945,0.10753858838607169,0.12167690425006576,0.11861776243534088,0.11535908238757993,0.1393071226918917,0.10626479815687233,0.34592013888888884,0.15277777777777776,0.1400828792488878,0.23089808920610422,0.3142314225394376,0.17205919388717417,0.33623890817901225,0.4381902247299383,0.2864583333333333,0.2625868055555555,0.4016743726691101,0.3125,0.30821899916409456,0.3142314225394376,0.3713788039944844,0.1765166859567901,0.29209873622155297,0.29209873622155297,0.2758969907407407,0.3713788039944844,0.2880454706611511,0.34592013888888884,0.33112074612590014,0.3125
24,24,0.11613647741567018,0.09851796403718015,0.1579136634512448,0.2917131415455001,0.12840930597814715,0.4381902247299383,0,False,5,0,0,0,0,524,0,7,279,517,177,585,197,19,105,220,367,331,534,145,272,43,305,543,318,541,17,146,139,0.11535908238757993,0.09865876712893568,0.09851796403718015,0.11194245467508451,0.11861776243534088,0.100503590273797,0.11745353196901948,0.11717356858462222,0.13947978891337703,0.10971734353948906,0.11745353196901948,0.1579136634512448,0.10626479815687233,0.11717356858462222,0.11482944088110207,0.12771919977771726,0.10402719351425245,0.11068930376962945,0.11363440805471711,0.10753858838607169,0.12167690425006576,0.11535908238757993,0.1393071226918917,0.10626479815687233,0.34592013888888884,0.15277777777777776,0.12840930597814715,0.23089808920610422,0.2880454706611511,0.17205919388717417,0.32403790509259256,0.30821899916409456,0.4381902247299383,0.2864583333333333,0.32403790509259256,0.3682015082800176,0.3125,0.30821899916409456,0.3142314225394376,0.3404305703282774,0.16180696212705759,0.29209873622155297,0.26775717486975686,0.2758969907407407,0.3713788039944844,0.34592013888888884,0.33112074612590014,0.3125
25,24,0.11652990117965663,0.09740752514513804,0.1579136634512448,0.28792144293328753,0.12840930597814715,0.4381902247299383,0,False,5,0,0,0,0,524,0,7,279,517,177,585,197,19,105,220,367,331,534,145,272,43,305,543,318,541,17,146,139,0.11535908238757993,0.09740752514513804,0.09851796403718015,0.11194245467508451,0.11861776243534088,0.100503590273797,0.11745353196901948,0.11717356858462222,0.13947978891337703,0.10971734353948906,0.11745353196901948,0.1579136634512448,0.10971734353948906,0.11717356858462222,0.11861776243534088,0.12771919977771726,0.10402719351425245,0.11068930376962945,0.11363440805471711,0.10753858838607169,0.12167690425006576,0.11535908238757993,0.1393071226918917,0.10971734353948906,0.34592013888888884,0.14004629629629628,0.12840930597814715,0.23089808920610422,0.2880454706611511,0.17205919388717417,0.32403790509259256,0.30821899916409456,0.4381902247299383,0.2864583333333333,0.32403790509259256,0.3682015082800176,0.2864583333333333,0.30821899916409456,0.2880454706611511,0.3404305703282774,0.16180696212705759,0.29209873622155297,0.26775717486975686,0.2758969907407407,0.3713788039944844,0.34592013888888884,0.33112074612590014,0.2864583333333333
