generation,parent_idx,lineage_id,m_active,A_delta_fro,condition_number_after,shrink_applied,psd_fallback,active_js,v_norms
4,4,0,2,0.016132793338838568,1.0393653798023959,True,False,"[6, 15]","[0.022841978487908587, 0.022841978487908587]"
4,5,35,1,0.016152632841374352,1.310012048232782,True,False,[5],[0.06548954932462792]
4,6,7,1,0.014264564190846214,1.0499917964755734,True,False,[7],[0.04406547476695462]
4,7,73,1,0.029444104661001003,1.2049481878843502,True,False,[7],[0.048797945270938906]
4,9,82,1,0.019983433982470097,1.2318896199016909,True,False,[8],[0.045120368959874764]
4,10,43,4,0.012596089984374857,1.1999577043615168,True,False,"[8, 12, 15, 16]","[0.05100703659300458, 0.05127729540134738, 0.04346554122174317, 0.053798241498389826]"
4,13,66,1,0.01600300602599792,1.160200816276389,True,False,[12],[0.04372691995281632]
4,14,89,1,0.0606665457068454,1.2935767156672398,True,False,[5],[0.026135551345804683]
4,15,80,1,0.02050171038153094,1.1237357975493851,True,False,[16],[0.03601957296621104]
4,16,68,1,0.029409997877280547,1.2858273977782784,True,False,[8],[0.057089354227478]
4,18,92,2,0.07148034477983176,1.484534648515892,True,False,"[7, 8]","[0.031503718578883184, 0.031503718578883184]"
4,19,4,1,0.014100801332034504,1.0482336088201323,True,False,[5],[0.040870085451621685]
4,20,12,1,0.01625062565075506,1.047063460153794,True,False,[7],[0.030339793657903333]
4,21,70,1,0.01532389047967541,1.3727094619205067,True,False,[5],[0.03025160185256978]
4,22,17,2,0.015029423225925317,1.0382196283413152,True,False,"[15, 16]","[0.034623912076072356, 0.0606264908979547]"
5,0,58,1,0.014686096592675243,1.3054374288779313,True,False,[7],[0.052878806495799804]
5,2,19,1,0.013662373063448018,1.0516841132582277,True,False,[5],[0.051771274814653906]
5,3,115,3,0.02633103494077051,1.1140242868371937,True,False,"[7, 8, 11]","[0.04504376346132614, 0.04327594876332295, 0.03302473013828368]"
5,4,27,2,0.015225594004600947,1.1666479919241524,True,False,"[12, 15]","[0.034518211923306515, 0.034300652572366905]"
5,8,106,2,0.044737832883395785,1.202433209819311,True,False,"[8, 16]","[0.04992766433185281, 0.021613488397003326]"
5,9,73,1,0.016091763290680055,1.1988334940287608,True,False,[7],[0.07871149792255334]
5,10,40,1,0.015893536569747662,1.206099295323164,True,False,[7],[0.06735567612369973]
