generation,parent_slot,lineage_id,sigma,psucc,feasible,pitot3_sentinel,spark_sentinel,g_al,raw_pct_he,raw_driver_p,raw_p4,raw_d_throat,raw_reservoir_p,raw_buffer_length,scaled_pct_he,scaled_driver_p,scaled_p4,scaled_d_throat,scaled_reservoir_p,scaled_buffer_length,raw_delta_vs1,raw_hold_time,raw_impact_speed,scaled_delta_vs1,scaled_hold_time,scaled_impact_speed
390,0,,0.001965498821402401,0.2021427133143844,True,False,False,1.4077196405196446,99.73853625503077,190641.25662404211,9873208.189220529,0.08316499599874255,5535944.81706478,0.10121108015178959,1.991284541834359,1.0693392227820142,1.031606416940644,1.947571314249787,1.6844740696506897,1.512110801517896,101.40771964051964,0.0022611699999999994,40.45018,,0.5477660000000001,0.11557194285714287
390,1,,0.0019238917820056265,0.20850845405512516,True,False,False,-1.1425832316758715,99.61498356385422,191145.46703755675,9994458.506722776,0.0831812434850988,5557519.427043845,0.1010625744345866,1.987166118795141,1.0695235790703772,1.0320296473452855,1.9480355281456798,1.687216535710065,1.5106257443458662,98.85741676832413,0.0022301000000000022,39.03432,,0.5539799999999996,0.11152662857142857
390,2,,0.0021987396619455434,0.35059744913883617,True,False,False,2.742103980217962,99.49726368229514,202549.7543560211,9947509.30254155,0.08311263279487996,5580678.354541867,0.10092062915154648,1.9832421227431716,1.0736933701439133,1.0293292030025736,1.9460752227108558,1.689729133339494,1.509206291515465,102.74210398021796,0.0022200199999999996,35.62807,,0.555996,0.10179448571428572
390,3,,0.0018902675340522613,0.12284516795800896,True,False,False,2.01438473059261,99.32280687169451,201503.62848627107,10134095.187061608,0.08312258222417056,5582595.988324001,0.09951189358039048,1.9774268957231502,1.073310871335205,1.03033339064205,1.9463594921191587,1.6900166523759288,1.4951189358039048,102.01438473059261,0.0021572200000000014,35.10075,,0.5685559999999997,0.10028785714285714
390,4,,0.0018902675340522613,0.12284516795800896,True,False,False,-12.726477789411092,99.25928616334953,196643.47005940438,10246989.241902085,0.08312397067539393,5600994.322537726,0.09979531089967539,1.9753095387783175,1.0715338339230112,1.0318785396227448,1.9463991621541121,1.6925674652622162,1.497953108996754,87.27352221058891,0.0021541300000000006,35.06144,,0.5691739999999998,0.10017554285714285
390,5,,0.0017559849443689057,0.14476900435383577,True,False,False,-12.114880223856744,99.10181322909452,193572.04676496133,10403201.307386102,0.08290889783660031,5585916.722345159,0.09934591922114888,1.970060440969817,1.0704108182466625,1.033267832546522,1.940254223902866,1.690756989993813,1.4934591922114888,87.88511977614326,0.0021208900000000003,34.50251,,0.575822,0.0985786
390,6,,0.0019706795854230424,0.01954134279513888,True,False,False,-10.647918341672266,99.10920454087207,200729.23567261136,10348650.44174484,0.08307460780937737,5609590.477693208,0.09916684078047772,1.9703068180290688,1.0730277272726576,1.031407277565387,1.9449887945536388,1.693508586310384,1.4916684078047773,89.35208165832773,0.002101930000000002,34.37195,,0.5796139999999996,0.09820557142857142
390,7,,0.0017559849443689057,0.14476900435383577,True,False,False,-11.381245411002965,99.08531233557464,195410.15802574527,10471888.02533766,0.08297855497279213,5605957.201242461,0.09925466241936347,1.9695104111858213,1.0710828935560046,1.0331368539100192,1.942244427794061,1.6932519392778314,1.4925466241936347,88.61875458899704,0.002088839999999998,34.25024,,0.5822320000000004,0.09785782857142857
390,8,,0.0017559849443689057,0.14476900435383577,True,False,False,-11.625756145321702,99.05292426920295,198048.61816459268,10491142.703504879,0.08291291371011708,5586150.622109843,0.09941361441772183,1.9684308089734315,1.0720476033381787,1.032612445467107,1.9403689631462024,1.6906095334674722,1.4941361441772183,88.3742438546783,0.0020631499999999997,34.01903,,0.5873700000000001,0.09719722857142857
390,9,,0.0029978029532442656,0.16745833490357787,True,False,False,-1.14258323163358,98.75177574272232,198688.8075943586,10528637.87373865,0.0828377441548806,5549773.269891035,0.0985019739596042,1.9583925247574108,1.0722816781290943,1.0326277784107014,1.9382212615680172,1.685921165086429,1.485019739596042,98.85741676836642,0.0020508699999999998,33.51328,,0.5898260000000001,0.09575222857142858
