generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
11,24,0.10671376804824968,0.09865876712893568,0.11808335442858496,0.2764725014966895,0.15277777777777776,0.36979166666666663,0,False,6,0,0,0,0,0,241,19,29,108,149,7,36,153,89,121,97,79,40,178,106,17,175,130,253,12,276,23,11,0.1,0.11254694432213024,0.09865876712893568,0.10449126110942733,0.10491709251729248,0.10491709251729248,0.11254694432213024,0.1035931400515108,0.11254694432213024,0.10626479815687233,0.11808335442858496,0.10626479815687233,0.11535908238757993,0.10971734353948906,0.10626479815687233,0.10120316818419796,0.10120316818419796,0.10626479815687233,0.10279881408516497,0.10971734353948906,0.10402719351425245,0.11535908238757993,0.1022793177746068,0.10210518621451076,0.18181818181818182,0.36979166666666663,0.15277777777777776,0.21006944444444442,0.2997685185185185,0.2997685185185185,0.36979166666666663,0.22916666666666666,0.36979166666666663,0.3125,0.3389756944444444,0.3125,0.34592013888888884,0.2864583333333333,0.3125,0.2361111111111111,0.2361111111111111,0.3125,0.1983989197530864,0.2864583333333333,0.16180696212705759,0.34592013888888884,0.21643518518518517,0.25
12,24,0.10705374227597542,0.09865876712893568,0.11808335442858496,0.2721012072823423,0.14832304861646944,0.36979166666666663,0,False,6,0,0,0,0,0,241,19,29,108,149,7,36,153,89,121,97,79,40,178,106,17,175,130,253,12,276,23,11,0.1,0.11254694432213024,0.09865876712893568,0.10449126110942733,0.10794024955467327,0.10491709251729248,0.11254694432213024,0.1035931400515108,0.11254694432213024,0.10626479815687233,0.11808335442858496,0.10626479815687233,0.11535908238757993,0.11245878019124139,0.10626479815687233,0.10120316818419796,0.10120316818419796,0.10971734353948906,0.10280030593763319,0.10971734353948906,0.10296794405545209,0.11535908238757993,0.1022793177746068,0.10210518621451076,0.18181818181818182,0.36979166666666663,0.15277777777777776,0.21006944444444442,0.2747878086419753,0.2997685185185185,0.36979166666666663,0.22916666666666666,0.36979166666666663,0.3125,0.3389756944444444,0.3125,0.34592013888888884,0.2625868055555555,0.3125,0.2361111111111111,0.2361111111111111,0.2864583333333333,0.1818656764403292,0.2864583333333333,0.14832304861646944,0.34592013888888884,0.21643518518518517,0.25
13,24,0.10736950069474964,0.09865876712893568,0.11808335442858496,0.26990544869823735,0.14832304861646944,0.36979166666666663,0,False,6,0,0,0,0,0,241,19,29,108,149,7,36,153,89,121,97,79,40,178,106,17,175,130,253,12,276,23,11,0.1,0.11808335442858496,0.09865876712893568,0.10449126110942733,0.10794024955467327,0.10491709251729248,0.11254694432213024,0.1035931400515108,0.11254694432213024,0.10626479815687233,0.11808335442858496,0.10626479815687233,0.11535908238757993,0.11450057213536757,0.10626479815687233,0.10120316818419796,0.10120316818419796,0.10971734353948906,0.10280030593763319,0.10971734353948906,0.10296794405545209,0.11535908238757993,0.1022793177746068,0.10210518621451076,0.18181818181818182,0.3389756944444444,0.15277777777777776,0.21006944444444442,0.2747878086419753,0.2997685185185185,0.36979166666666663,0.22916666666666666,0.36979166666666663,0.3125,0.3389756944444444,0.3125,0.34592013888888884,0.24070457175925922,0.3125,0.2361111111111111,0.2361111111111111,0.2864583333333333,0.1818656764403292,0.2864583333333333,0.14832304861646944,0.34592013888888884,0.21643518518518517,0.25
14,24,0.10754293886188597,0.09865876712893568,0.11808335442858496,0.2711288005617802,0.14832304861646944,0.36979166666666663,0,False,7,0,0,0,0,0,241,341,19,29,108,149,7,36,153,89,121,97,79,40,178,106,17,175,130,253,12,23,11,0.09953810705865762,0.11808335442858496,0.11072401923743505,0.09865876712893568,0.10449126110942733,0.10794024955467327,0.11072401923743505,0.11254694432213024,0.1035931400515108,0.11254694432213024,0.10626479815687233,0.11808335442858496,0.10971734353948906,0.11535908238757993,0.11450057213536757,0.10626479815687233,0.10120316818419796,0.10120316818419796,0.10971734353948906,0.10280030593763319,0.10971734353948906,0.10296794405545209,0.1022793177746068,0.10210518621451076,0.16666666666666666,0.3389756944444444,0.35812114197530864,0.15277777777777776,0.21006944444444442,0.2747878086419753,0.35812114197530864,0.36979166666666663,0.22916666666666666,0.36979166666666663,0.3125,0.3389756944444444,0.2864583333333333,0.34592013888888884,0.24070457175925922,0.3125,0.2361111111111111,0.2361111111111111,0.2864583333333333,0.1818656764403292,0.2864583333333333,0.14832304861646944,0.21643518518518517,0.25
15,24,0.10860013740905343,0.09865876712893568,0.11808335442858496,0.2885148999458805,0.15277777777777776,0.36979166666666663,0,False,7,0,0,0,0,0,241,341,19,375,108,149,7,36,153,89,121,97,29,383,79,40,178,106,17,175,130,253,11,0.09953810705865762,0.11808335442858496,0.11072401923743505,0.09865876712893568,0.11254694432213024,0.10794024955467327,0.11072401923743505,0.11254694432213024,0.1035931400515108,0.11254694432213024,0.10626479815687233,0.11808335442858496,0.10971734353948906,0.10449126110942733,0.10626479815687233,0.11535908238757993,0.11586709851082319,0.11254694432213024,0.10120316818419796,0.10120316818419796,0.10971734353948906,0.10280030593763319,0.10971734353948906,0.10626479815687233,0.16666666666666666,0.3389756944444444,0.35812114197530864,0.15277777777777776,0.36979166666666663,0.2747878086419753,0.35812114197530864,0.36979166666666663,0.22916666666666666,0.36979166666666663,0.3125,0.3389756944444444,0.2864583333333333,0.21006944444444442,0.3125,0.34592013888888884,0.2206458574459876,0.36979166666666663,0.2361111111111111,0.2361111111111111,0.2864583333333333,0.1818656764403292,0.2864583333333333,0.3125
16,24,0.11034984180569322,0.09865876712893568,0.11959996028591417,0.29313500591429825,0.15277777777777776,0.36979166666666663,0,False,6,0,0,0,0,0,241,341,19,375,389,7,400,121,97,29,108,149,79,40,36,153,89,383,130,253,178,106,175,0.09865876712893568,0.11808335442858496,0.11579163381595112,0.09865876712893568,0.11254694432213024,0.11312023349781512,0.11254694432213024,0.11959996028591417,0.11808335442858496,0.11245878019124139,0.10449126110942733,0.11312023349781512,0.11072401923743505,0.11535908238757993,0.11959996028591417,0.10449126110942733,0.11254694432213024,0.10626479815687233,0.10626479815687233,0.10280030593763319,0.10971734353948906,0.11254694432213024,0.10120316818419796,0.10971734353948906,0.15277777777777776,0.3389756944444444,0.32827771347736623,0.15277777777777776,0.36979166666666663,0.33522215792181065,0.36979166666666663,0.2855920359921553,0.3389756944444444,0.2625868055555555,0.21006944444444442,0.33522215792181065,0.35812114197530864,0.34592013888888884,0.2855920359921553,0.21006944444444442,0.36979166666666663,0.3125,0.3125,0.1818656764403292,0.2864583333333333,0.36979166666666663,0.2361111111111111,0.2864583333333333
17,24,0.11055819253618572,0.09865876712893568,0.1225585858736085,0.29123160715892427,0.15277777777777776,0.36979166666666663,0,False,6,0,0,0,0,0,241,341,19,375,389,7,400,121,97,29,108,149,79,40,36,153,89,383,130,253,178,106,175,0.09865876712893568,0.11808335442858496,0.11579163381595112,0.09865876712893568,0.11254694432213024,0.11312023349781512,0.11254694432213024,0.1225585858736085,0.11808335442858496,0.11450057213536757,0.10449126110942733,0.11312023349781512,0.11072401923743505,0.11535908238757993,0.11959996028591417,0.10449126110942733,0.11254694432213024,0.10626479815687233,0.10626479815687233,0.10280030593763319,0.10971734353948906,0.11254694432213024,0.10120316818419796,0.10971734353948906,0.15277777777777776,0.3389756944444444,0.32827771347736623,0.15277777777777776,0.36979166666666663,0.33522215792181065,0.36979166666666663,0.2617926996594757,0.3389756944444444,0.24070457175925922,0.21006944444444442,0.33522215792181065,0.35812114197530864,0.34592013888888884,0.2855920359921553,0.21006944444444442,0.36979166666666663,0.3125,0.3125,0.1818656764403292,0.2864583333333333,0.36979166666666663,0.2361111111111111,0.2864583333333333
18,24,0.11138753039318229,0.09865876712893568,0.1225585858736085,0.2856228474781401,0.15277777777777776,0.36979166666666663,0,False,6,0,0,0,0,0,241,341,19,375,389,7,400,121,97,29,108,149,79,40,36,153,89,383,130,253,178,106,175,0.09865876712893568,0.11808335442858496,0.11579163381595112,0.09865876712893568,0.11254694432213024,0.11754120512889314,0.11254694432213024,0.1225585858736085,0.11808335442858496,0.11450057213536757,0.10449126110942733,0.11754120512889314,0.11072401923743505,0.12022726565897243,0.11959996028591417,0.10449126110942733,0.11254694432213024,0.10626479815687233,0.10971734353948906,0.10280030593763319,0.11245878019124139,0.11254694432213024,0.10120316818419796,0.10971734353948906,0.15277777777777776,0.3389756944444444,0.32827771347736623,0.15277777777777776,0.36979166666666663,0.30728697809499306,0.36979166666666663,0.2617926996594757,0.3389756944444444,0.24070457175925922,0.21006944444444442,0.30728697809499306,0.35812114197530864,0.3170934606481481,0.2855920359921553,0.21006944444444442,0.36979166666666663,0.3125,0.2864583333333333,0.1818656764403292,0.2625868055555555,0.36979166666666663,0.2361111111111111,0.2864583333333333
19,24,0.11243620657388513,0.09740752514513804,0.1274987765718359,0.29027545948141936,0.14004629629629628,0.37400233892746904,0,False,6,0,0,0,0,0,241,341,19,375,389,7,400,121,97,29,108,149,79,40,36,153,89,383,130,253,178,106,469,0.09865876712893568,0.11808335442858496,0.11579163381595112,0.09740752514513804,0.11254694432213024,0.11754120512889314,0.11254694432213024,0.1225585858736085,0.11808335442858496,0.11586709851082319,0.10449126110942733,0.11754120512889314,0.11072401923743505,0.1274987765718359,0.11959996028591417,0.10449126110942733,0.11254694432213024,0.10626479815687233,0.10971734353948906,0.10280030593763319,0.11245878019124139,0.11254694432213024,0.10120316818419796,0.1274987765718359,0.15277777777777776,0.3389756944444444,0.32827771347736623,0.14004629629629628,0.36979166666666663,0.30728697809499306,0.36979166666666663,0.2617926996594757,0.3389756944444444,0.2206458574459876,0.21006944444444442,0.30728697809499306,0.35812114197530864,0.37400233892746904,0.2855920359921553,0.21006944444444442,0.36979166666666663,0.3125,0.2864583333333333,0.1818656764403292,0.2625868055555555,0.36979166666666663,0.2361111111111111,0.37400233892746904
20,24,0.11407002633351056,0.09830125611963415,0.1274987765718359,0.2944100878075517,0.15277777777777776,0.4223090277777778,0,False,7,0,0,0,0,0,488,241,341,19,375,389,7,400,121,97,29,108,149,79,40,36,153,89,383,130,253,483,484,0.09865876712893568,0.1259950672077194,0.11808335442858496,0.1200832096211853,0.09830125611963415,0.12112871390712321,0.12118304909073657,0.11808335442858496,0.1225585858736085,0.1259950672077194,0.11659303599074845,0.10449126110942733,0.11754120512889314,0.11072401923743505,0.1274987765718359,0.11959996028591417,0.10449126110942733,0.11254694432213024,0.10971734353948906,0.10971734353948906,0.10280030593763319,0.11245878019124139,0.09830125611963415,0.12112871390712321,0.15277777777777776,0.3940610532407407,0.3389756944444444,0.30092123735425236,0.21170910493827158,0.4223090277777778,0.2816797299204103,0.3389756944444444,0.2617926996594757,0.3940610532407407,0.20225870265882195,0.21006944444444442,0.30728697809499306,0.35812114197530864,0.37400233892746904,0.2855920359921553,0.21006944444444442,0.36979166666666663,0.2864583333333333,0.2864583333333333,0.1818656764403292,0.2625868055555555,0.21170910493827158,0.4223090277777778
21,24,0.11449187731353073,0.09740752514513804,0.1274987765718359,0.2906196394665832,0.14004629629629628,0.4223090277777778,0,False,7,0,0,0,0,0,488,241,341,19,375,389,7,400,121,97,29,108,149,79,40,36,153,89,383,130,253,483,484,0.09740752514513804,0.1259950672077194,0.11808335442858496,0.1200832096211853,0.09830125611963415,0.12112871390712321,0.12118304909073657,0.11808335442858496,0.12475599730959193,0.1259950672077194,0.11659303599074845,0.10449126110942733,0.12118304909073657,0.11072401923743505,0.1274987765718359,0.11959996028591417,0.10449126110942733,0.11808335442858496,0.10971734353948906,0.10971734353948906,0.10280030593763319,0.11245878019124139,0.09830125611963415,0.12112871390712321,0.14004629629629628,0.3940610532407407,0.3389756944444444,0.30092123735425236,0.21170910493827158,0.4223090277777778,0.2816797299204103,0.3389756944444444,0.2399766413545194,0.3940610532407407,0.20225870265882195,0.21006944444444442,0.2816797299204103,0.35812114197530864,0.37400233892746904,0.2855920359921553,0.21006944444444442,0.3389756944444444,0.2864583333333333,0.2864583333333333,0.1818656764403292,0.2625868055555555,0.21170910493827158,0.4223090277777778
22,24,0.1147715835770675,0.09740752514513804,0.1274987765718359,0.2871484321131427,0.14004629629629628,0.4223090277777778,0,False,7,0,0,0,0,0,488,241,341,19,375,389,7,400,121,97,29,108,149,79,40,36,153,89,383,130,253,483,484,0.09740752514513804,0.1259950672077194,0.11808335442858496,0.12358326877627042,0.09830125611963415,0.12112871390712321,0.12118304909073657,0.11808335442858496,0.12475599730959193,0.1259950672077194,0.11672084635472603,0.1048349052634947,0.12118304909073657,0.11072401923743505,0.1274987765718359,0.11959996028591417,0.10449126110942733,0.11808335442858496,0.10971734353948906,0.11245878019124139,0.10280030593763319,0.11245878019124139,0.09830125611963415,0.12112871390712321,0.14004629629629628,0.3940610532407407,0.3389756944444444,0.2758444675747313,0.21170910493827158,0.4223090277777778,0.2816797299204103,0.3389756944444444,0.2399766413545194,0.3940610532407407,0.1854038107705868,0.19256365740740738,0.2816797299204103,0.35812114197530864,0.37400233892746904,0.2855920359921553,0.21006944444444442,0.3389756944444444,0.2864583333333333,0.2625868055555555,0.1818656764403292,0.2625868055555555,0.21170910493827158,0.4223090277777778
23,24,0.11506876371848973,0.09740752514513804,0.1274987765718359,0.28436190051312477,0.14004629629629628,0.4223090277777778,0,False,7,0,0,0,0,0,488,241,341,19,375,389,7,400,121,97,29,108,149,79,40,36,153,89,383,130,253,483,484,0.09740752514513804,0.1259950672077194,0.11808335442858496,0.12358326877627042,0.09830125611963415,0.12112871390712321,0.12404483280580522,0.1228273602306248,0.12475599730959193,0.1259950672077194,0.11672084635472603,0.1048349052634947,0.12118304909073657,0.11072401923743505,0.1274987765718359,0.11959996028591417,0.10449126110942733,0.11808335442858496,0.10971734353948906,0.11245878019124139,0.10232683981465825,0.11245878019124139,0.09830125611963415,0.12112871390712321,0.14004629629629628,0.3940610532407407,0.3389756944444444,0.2758444675747313,0.21170910493827158,0.4223090277777778,0.25820641909370945,0.3107277199074074,0.2399766413545194,0.3940610532407407,0.1854038107705868,0.19256365740740738,0.2816797299204103,0.35812114197530864,0.37400233892746904,0.2855920359921553,0.21006944444444442,0.3389756944444444,0.2864583333333333,0.2625868055555555,0.1667102034036351,0.2625868055555555,0.21170910493827158,0.4223090277777778
24,24,0.11598680714166472,0.09740752514513804,0.13309468384265893,0.2900196152877342,0.14004629629629628,0.4223090277777778,0,False,7,0,0,0,0,0,488,241,341,19,375,389,7,400,121,97,29,108,149,79,40,589,36,153,89,383,130,483,484,0.09740752514513804,0.1259950672077194,0.11808335442858496,0.12358326877627042,0.09830125611963415,0.12112871390712321,0.12404483280580522,0.1228273602306248,0.1262191815958423,0.13309468384265893,0.11672084635472603,0.1048349052634947,0.12118304909073657,0.11877789001847203,0.1274987765718359,0.11959996028591417,0.11877789001847203,0.10449126110942733,0.11808335442858496,0.10971734353948906,0.11245878019124139,0.10142410044140027,0.09830125611963415,0.12112871390712321,0.14004629629629628,0.3940610532407407,0.3389756944444444,0.2758444675747313,0.21170910493827158,0.4223090277777778,0.25820641909370945,0.3107277199074074,0.21997858790830946,0.3612226321373456,0.1854038107705868,0.19256365740740738,0.2816797299204103,0.4116110468106996,0.37400233892746904,0.2855920359921553,0.4116110468106996,0.21006944444444442,0.3389756944444444,0.2864583333333333,0.2625868055555555,0.15281768645333216,0.21170910493827158,0.4223090277777778
