gen_found,lineage_id,f_0,f_1,design_0,design_1,design_2,design_3,design_4,design_5,g_al_0
405,9740,0.703588,0.0018923937142857142,1.8485821493300838,1.055191692736446,1.0732222247385295,1.8639542812399577,1.7424354765636474,1.5617563372660022,-98.97247509137378
418,10040,0.5950500000000003,0.002159032857142857,1.9705317847590686,1.0641467376818294,1.0388473699149203,1.9245947005463202,1.687793005014923,1.6963209523214164,14.464843478855073
427,10270,0.7036119999999998,0.0018835879999999998,1.8485366449920535,1.0551887471768029,1.0732232381363052,1.8639410665364116,1.7423912368522967,1.5618304558375378,-99.48634310705711
430,10322,0.5413819999999998,0.09652039999999999,1.988600101780261,1.0757926196246608,1.0265645575970332,1.9419097659631332,1.6753443287450278,1.700378636090856,37.79396049501611
433,10402,0.604036,0.002068859142857143,1.9702934857640835,1.0640524026209146,1.0394656313660888,1.925077995521147,1.6888489017585824,1.6949198279297,13.501006734704333
437,10495,0.5756020000000006,0.09082482857142857,1.9734668563093596,1.0752588022072254,1.0291253875751945,1.944259627134142,1.6853945834894497,1.707601543592684,35.89159452282456
437,10510,0.7035919999999999,0.0018838497142857143,1.848458099212142,1.0551800135191947,1.0732555666651071,1.863943748037879,1.7423716015177686,1.5618466666333997,-99.48634310705711
440,10562,0.530826,0.09835608571428571,1.992503838660343,1.076118856865463,1.02561032761211,1.9426080760492328,1.6732808761020581,1.699773824925794,47.98333046917196
441,10600,0.6065880000000001,0.0020503080000000003,1.970550371258715,1.0640695432431249,1.0396973613522926,1.921556170876812,1.6899168868769292,1.6938955916162624,0.6794425086995943
445,10702,0.703812,0.0018808377142857143,1.8484819347495942,1.0551817875643104,1.0732750449206345,1.8639389687137433,1.7423627133340103,1.5618542474362052,-98.58533873687429
446,10719,0.5932239999999996,0.0021927562857142857,1.967767982181681,1.063839572352786,1.039415813212445,1.922864059724835,1.6880735524143942,1.6945367745388038,13.501006734704333
449,10799,0.7039880000000004,0.001867532857142857,1.8483284869756258,1.0551758587626572,1.073331748657597,1.864125187734124,1.7423022097440561,1.5619576298735882,-99.48634310705711
452,10852,0.5569880000000005,0.09396731428571428,1.9806058230065358,1.0770136835277109,1.0266469580026694,1.9436244371520661,1.6812523787994904,1.7012489957968029,36.6052277664794
453,10892,0.5446079999999998,0.09564325714285715,1.986157570824424,1.0756194791019589,1.026852933607322,1.9394500461814894,1.6764447242946414,1.6966503737361553,47.62890141619755
454,10905,0.5780079999999999,0.09011905714285715,1.968951796945327,1.075561850931192,1.0294991337391894,1.9405295939037621,1.690467406465388,1.7054345158918451,34.22530108011142
458,10995,0.549758,0.09408514285714285,1.982124485837831,1.074977294450724,1.027693351607978,1.938732782298498,1.6775401356546906,1.6995323999253382,47.62890141619755
458,11013,0.7040459999999996,0.001864330857142857,1.8483176554437242,1.0551792329911265,1.0733231901141258,1.8641212510521008,1.742295549097912,1.5619781113842524,-88.47055460263073
463,11121,0.5712100000000003,0.0913184857142857,1.973847710576395,1.075903187616954,1.0284919681803928,1.9394772146766133,1.684934024520195,1.7054638540149423,25.151541362519765
466,11193,0.5626280000000002,0.09286668571428572,1.9789323099093679,1.076386277981281,1.0273856183366026,1.9420725207439475,1.6829995969592157,1.7081037817165898,36.96193365977069
466,11204,0.7039960000000003,0.0018666845714285715,1.8483042212508123,1.0551734890006892,1.073332612968408,1.8641230278660799,1.742293803190747,1.5619789254942216,-86.6836916922307
467,11230,0.7040160000000002,0.001864716,1.8483485660996024,1.0551779914691084,1.0733227900497604,1.8641211597743104,1.7422865482354477,1.561968524984286,-86.42857142858429
468,11245,0.581186,0.002720809714285714,1.9921121567983826,1.0653669064285998,1.0353750667076909,1.939143663774087,1.687277564014959,1.6947409484024207,-22.418189470710786
468,11252,0.7040059999999999,0.0018656388571428573,1.848324520453852,1.0551797323920442,1.0733170881880743,1.86414117774106,1.7423031151342951,1.5619634154614437,-98.97247509137378
468,11254,0.7039979999999999,0.0018658791428571428,1.848322339379683,1.0551736238275282,1.0733260345012179,1.8641099107038992,1.7422947928939208,1.561981538864914,-99.61483313618055
470,11281,0.5251600000000001,0.10057808571428573,1.9964330673454744,1.0761255519209219,1.0252090110016714,1.953823385474842,1.6719319348996198,1.7053409389153724,47.156215621565934
470,11302,0.7039780000000001,0.0018676957142857143,1.8483087689439586,1.0551785162394254,1.0733183953130292,1.8641244362117007,1.7423110404969706,1.5619626790033996,-99.48634310701254
471,11305,0.5219759999999996,0.10089602857142857,1.9970297016357823,1.0761818606507407,1.0249349777225882,1.954064569803503,1.6708529763855722,1.7052270589170775,46.68339980746077
472,11342,0.5800440000000002,0.002856446857142857,1.9942922232695477,1.0654221846458596,1.0350272706011276,1.9406973303490582,1.685758702896496,1.6951696555023148,-24.757124806950742
473,11358,0.5392140000000002,0.09695740000000001,1.9905134241741642,1.0767983852463365,1.0258381760178563,1.9507507460428253,1.6789048383408982,1.7129727729943685,48.337686438926994
473,11361,0.566636,0.09191645714285715,1.9753336600056288,1.0759727849306073,1.0280882885060247,1.9408133816582684,1.684122783435075,1.7049994252647211,38.981873944647305
473,11364,0.5655720000000001,0.09224174285714286,1.974576238309012,1.0767513082570903,1.0275831649618834,1.939860924032727,1.684044181112074,1.7062113449278198,23.714478557334587
473,11374,0.7025700000000001,0.0019069648571428573,1.8479256220064342,1.0551593696767978,1.0731841883098867,1.8639987136555651,1.7424643535815818,1.561878033327481,-99.48634310705711
475,11412,0.5754020000000004,0.09097737142857143,1.9717312131483014,1.0759681153374394,1.028858766364516,1.938838780300285,1.6861016553133747,1.7056276093689315,35.534667126585646
475,11414,0.5790160000000001,0.0028727542857142855,1.9928368935586838,1.0653780562879964,1.0351871812120064,1.939772519625329,1.686521226506501,1.6946214445309482,-13.827892655948745
475,11421,0.7028019999999994,0.0019032294285714283,1.8479590732339692,1.0551680477289347,1.07318980784497,1.8640157654404832,1.742467476217173,1.5618597037142044,-97.68844941242924
475,11423,0.5815940000000004,0.0025844482857142856,1.9926655841747059,1.06559851276474,1.0352333383784238,1.9396684783166591,1.6880859582078664,1.6952788151967022,-24.26445816955811
476,11437,0.5743700000000003,0.09112702857142857,1.9732414628206838,1.0756521161371606,1.0289124381256542,1.939018605898008,1.6858291515206842,1.7051351539690278,39.338088346780296
477,11461,0.5670119999999998,0.09174294285714286,1.9747219760250159,1.0760737741450823,1.0280865164411588,1.9398416079704102,1.6844001597738738,1.7069773544749343,37.79396049501611
478,11485,0.5734239999999999,0.09127134285714286,1.9737870637646255,1.0755911940082439,1.0288293166838194,1.9394592478274097,1.684759904586172,1.704510499768137,36.84303989517912
