generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
11,24,0.11014200171365844,0.09865876712893568,0.13597305559201478,0.2822315745526737,0.15277777777777776,0.4223090277777778,0,False,8,0,0,0,0,0,233,7,237,222,146,19,74,284,155,12,285,23,11,17,225,153,8,93,221,16,5,52,198,0.1035931400515108,0.10971734353948906,0.09865876712893568,0.10753858838607169,0.13597305559201478,0.11450057213536757,0.11245878019124139,0.1035931400515108,0.10120316818419796,0.12112871390712321,0.1048349052634947,0.11254694432213024,0.10626479815687233,0.10062269764031694,0.1,0.09991965677806096,0.1259950672077194,0.10626479815687233,0.11450057213536757,0.1259950672077194,0.10626479815687233,0.10120316818419796,0.11254694432213024,0.11808335442858496,0.22916666666666666,0.2864583333333333,0.15277777777777776,0.2758969907407407,0.3548568913966049,0.24070457175925922,0.2625868055555555,0.22916666666666666,0.2361111111111111,0.4223090277777778,0.19256365740740738,0.36979166666666663,0.3125,0.20476466049382713,0.18181818181818182,0.22337962962962962,0.3940610532407407,0.3125,0.24070457175925922,0.3940610532407407,0.3125,0.2361111111111111,0.36979166666666663,0.3389756944444444
12,24,0.11176299212646845,0.09865876712893568,0.13597305559201478,0.29582772074769687,0.15277777777777776,0.4223090277777778,0,False,9,0,0,0,0,0,233,7,237,222,146,19,308,74,284,155,12,285,23,11,17,225,153,289,8,93,221,16,299,0.1035931400515108,0.11535908238757993,0.09865876712893568,0.10753858838607169,0.13597305559201478,0.11450057213536757,0.11245878019124139,0.11254694432213024,0.1035931400515108,0.10120316818419796,0.12112871390712321,0.10466522051521766,0.12112871390712321,0.10626479815687233,0.10062269764031694,0.1,0.09991965677806096,0.1259950672077194,0.11535908238757993,0.10626479815687233,0.11586709851082319,0.1259950672077194,0.11254694432213024,0.12112871390712321,0.22916666666666666,0.34592013888888884,0.15277777777777776,0.2758969907407407,0.3548568913966049,0.24070457175925922,0.2625868055555555,0.36979166666666663,0.22916666666666666,0.2361111111111111,0.4223090277777778,0.1765166859567901,0.4223090277777778,0.3125,0.20476466049382713,0.18181818181818182,0.22337962962962962,0.3940610532407407,0.34592013888888884,0.3125,0.2206458574459876,0.3940610532407407,0.36979166666666663,0.4223090277777778
13,24,0.11285307529166799,0.09865876712893568,0.13597305559201478,0.2907085749317782,0.15277777777777776,0.4223090277777778,0,False,9,0,0,0,0,0,233,7,237,222,146,19,308,74,284,155,12,285,23,11,17,225,153,289,8,93,221,299,332,0.1035931400515108,0.12022726565897243,0.09865876712893568,0.10753858838607169,0.13597305559201478,0.11586709851082319,0.11450057213536757,0.11254694432213024,0.1035931400515108,0.10120316818419796,0.12112871390712321,0.10466522051521766,0.12112871390712321,0.10626479815687233,0.10062269764031694,0.1,0.09991965677806096,0.13309468384265893,0.11535908238757993,0.10626479815687233,0.11959996028591417,0.1259950672077194,0.12112871390712321,0.11959996028591417,0.22916666666666666,0.3170934606481481,0.15277777777777776,0.2758969907407407,0.3548568913966049,0.2206458574459876,0.24070457175925922,0.36979166666666663,0.22916666666666666,0.2361111111111111,0.4223090277777778,0.1765166859567901,0.4223090277777778,0.3125,0.20476466049382713,0.18181818181818182,0.22337962962962962,0.3612226321373456,0.34592013888888884,0.3125,0.2855920359921553,0.3940610532407407,0.4223090277777778,0.2855920359921553
14,24,0.11361288870720765,0.09740752514513804,0.1393071226918917,0.2855207017717077,0.14004629629629628,0.4223090277777778,0,False,9,0,0,0,0,0,233,7,237,222,146,19,308,74,284,155,12,285,23,11,17,225,153,289,8,93,221,299,332,0.1035931400515108,0.124293264061955,0.09740752514513804,0.10753858838607169,0.13597305559201478,0.11586709851082319,0.11586709851082319,0.11254694432213024,0.1035931400515108,0.10120316818419796,0.12112871390712321,0.10466522051521766,0.12112871390712321,0.10626479815687233,0.10062269764031694,0.1,0.09991965677806096,0.1393071226918917,0.11535908238757993,0.10626479815687233,0.11959996028591417,0.1259950672077194,0.12897051423620146,0.11959996028591417,0.22916666666666666,0.2906690055941357,0.14004629629629628,0.2758969907407407,0.3548568913966049,0.2206458574459876,0.2206458574459876,0.36979166666666663,0.22916666666666666,0.2361111111111111,0.4223090277777778,0.1765166859567901,0.4223090277777778,0.3125,0.20476466049382713,0.18181818181818182,0.22337962962962962,0.33112074612590014,0.34592013888888884,0.3125,0.2855920359921553,0.3940610532407407,0.3871166087962963,0.2855920359921553
15,24,0.11495269933404662,0.09582981353248936,0.1393071226918917,0.2916296176265816,0.12837577160493824,0.47044994212962965,0,False,9,0,0,0,0,0,233,7,237,222,146,19,308,74,284,155,12,285,23,11,17,225,153,289,8,370,221,299,332,0.1035931400515108,0.12754923996934783,0.09582981353248936,0.10753858838607169,0.13597305559201478,0.11586709851082319,0.11586709851082319,0.11808335442858496,0.1035931400515108,0.1022793177746068,0.13229665262278245,0.10466522051521766,0.12112871390712321,0.10626479815687233,0.10062269764031694,0.1,0.09991965677806096,0.1393071226918917,0.11535908238757993,0.10626479815687233,0.13229665262278245,0.1259950672077194,0.12897051423620146,0.11959996028591417,0.22916666666666666,0.26644658846129105,0.12837577160493824,0.2758969907407407,0.3548568913966049,0.2206458574459876,0.2206458574459876,0.3389756944444444,0.22916666666666666,0.21643518518518517,0.47044994212962965,0.1765166859567901,0.4223090277777778,0.3125,0.20476466049382713,0.18181818181818182,0.22337962962962962,0.33112074612590014,0.34592013888888884,0.3125,0.47044994212962965,0.3940610532407407,0.3871166087962963,0.2855920359921553
16,24,0.11494220375936241,0.09582981353248936,0.1393071226918917,0.28751298985527046,0.12837577160493824,0.47044994212962965,0,False,9,0,0,0,0,0,233,7,237,222,146,19,308,74,284,155,12,285,390,17,225,153,392,370,221,23,11,332,399,0.1035931400515108,0.12754923996934783,0.09582981353248936,0.10753858838607169,0.13597305559201478,0.11659303599074845,0.11959996028591417,0.11808335442858496,0.10718608167904842,0.1022793177746068,0.13229665262278245,0.10466522051521766,0.12897051423620146,0.11959996028591417,0.10210518621451076,0.09991965677806096,0.1393071226918917,0.10718608167904842,0.13229665262278245,0.1259950672077194,0.10971734353948906,0.10062269764031694,0.11959996028591417,0.10210518621451076,0.22916666666666666,0.26644658846129105,0.12837577160493824,0.2758969907407407,0.3548568913966049,0.20225870265882195,0.2855920359921553,0.3389756944444444,0.2934027777777778,0.21643518518518517,0.47044994212962965,0.1765166859567901,0.3871166087962963,0.2855920359921553,0.25,0.22337962962962962,0.33112074612590014,0.2934027777777778,0.47044994212962965,0.3940610532407407,0.2864583333333333,0.20476466049382713,0.2855920359921553,0.25
17,24,0.11577755447511022,0.09582981353248936,0.14277368551308597,0.28290419105421644,0.12837577160493824,0.47044994212962965,0,False,9,0,0,0,0,0,233,7,237,222,146,19,308,74,284,155,12,285,390,17,225,153,392,370,221,23,11,332,399,0.1035931400515108,0.12754923996934783,0.09582981353248936,0.10753858838607169,0.14206631798140615,0.11659303599074845,0.1225585858736085,0.11808335442858496,0.10718608167904842,0.10279881408516497,0.13229665262278245,0.10466522051521766,0.12897051423620146,0.11959996028591417,0.10210518621451076,0.09991965677806096,0.1393071226918917,0.10718608167904842,0.14277368551308597,0.1259950672077194,0.10971734353948906,0.10062269764031694,0.11959996028591417,0.10210518621451076,0.22916666666666666,0.26644658846129105,0.12837577160493824,0.2758969907407407,0.32528548378022115,0.20225870265882195,0.2617926996594757,0.3389756944444444,0.2934027777777778,0.1983989197530864,0.47044994212962965,0.1765166859567901,0.3871166087962963,0.2855920359921553,0.25,0.22337962962962962,0.33112074612590014,0.2934027777777778,0.4312457802854938,0.3940610532407407,0.2864583333333333,0.20476466049382713,0.2855920359921553,0.25
18,24,0.11673508146511742,0.09582981353248936,0.14277368551308597,0.2772659263384086,0.12837577160493824,0.4312457802854938,0,False,9,0,0,0,0,0,233,7,237,222,146,19,308,74,284,155,12,285,390,17,225,153,392,370,221,23,11,332,399,0.1035931400515108,0.12754923996934783,0.09582981353248936,0.10990000344505797,0.14206631798140615,0.11659303599074845,0.1225585858736085,0.11808335442858496,0.10718608167904842,0.10279881408516497,0.14277368551308597,0.10466522051521766,0.13597305559201478,0.1225585858736085,0.10210518621451076,0.09991965677806096,0.1393071226918917,0.10718608167904842,0.14277368551308597,0.1259950672077194,0.10971734353948906,0.10080373050769287,0.11959996028591417,0.10210518621451076,0.22916666666666666,0.26644658846129105,0.12837577160493824,0.25290557484567894,0.32528548378022115,0.20225870265882195,0.2617926996594757,0.3389756944444444,0.2934027777777778,0.1983989197530864,0.4312457802854938,0.1765166859567901,0.3548568913966049,0.2617926996594757,0.25,0.22337962962962962,0.33112074612590014,0.2934027777777778,0.4312457802854938,0.3940610532407407,0.2864583333333333,0.1877009387860082,0.2855920359921553,0.25
19,24,0.11801411606037464,0.09582981353248936,0.1483141837960896,0.27141351093698646,0.12837577160493824,0.4312457802854938,0,False,8,0,0,0,0,472,7,237,222,146,19,308,74,0,233,285,390,17,225,284,155,12,23,11,332,399,153,392,221,0.1483141837960896,0.09582981353248936,0.10990000344505797,0.14720828306665174,0.11659303599074845,0.1225585858736085,0.11808335442858496,0.11007817489808147,0.1035931400515108,0.12754923996934783,0.14206631798140615,0.1225585858736085,0.10210518621451076,0.09991965677806096,0.10280030593763319,0.14277368551308597,0.10402719351425245,0.10971734353948906,0.100503590273797,0.1225585858736085,0.10210518621451076,0.1483141837960896,0.10718608167904842,0.1259950672077194,0.38686068394874185,0.12837577160493824,0.25290557484567894,0.2981783601318694,0.20225870265882195,0.2617926996594757,0.3389756944444444,0.2689525462962963,0.22916666666666666,0.26644658846129105,0.32528548378022115,0.2617926996594757,0.25,0.22337962962962962,0.1818656764403292,0.4312457802854938,0.16180696212705759,0.2864583333333333,0.17205919388717417,0.2617926996594757,0.25,0.38686068394874185,0.2934027777777778,0.3940610532407407
20,24,0.11831083399024205,0.09396998189034132,0.15138260951889856,0.26881408902171033,0.11767779063786005,0.4312457802854938,0,False,5,0,0,0,0,472,491,19,308,74,0,233,7,237,222,146,390,17,225,284,155,12,285,498,11,332,399,153,23,0.1483141837960896,0.12797344366983257,0.1225585858736085,0.11808335442858496,0.11007817489808147,0.10449126110942733,0.12754923996934783,0.09396998189034132,0.10990000344505797,0.15138260951889856,0.11659303599074845,0.12797344366983257,0.10210518621451076,0.09991965677806096,0.10232683981465825,0.14277368551308597,0.10402719351425245,0.14206631798140615,0.10233925913314278,0.10233925913314278,0.1225585858736085,0.10210518621451076,0.1483141837960896,0.10971734353948906,0.38686068394874185,0.3233099746878527,0.2617926996594757,0.3389756944444444,0.2689525462962963,0.21006944444444442,0.26644658846129105,0.11767779063786005,0.25290557484567894,0.27333016345421357,0.20225870265882195,0.3233099746878527,0.25,0.22337962962962962,0.1667102034036351,0.4312457802854938,0.16180696212705759,0.32528548378022115,0.24105426106324299,0.24105426106324299,0.2617926996594757,0.25,0.38686068394874185,0.2864583333333333
21,24,0.11939566012087903,0.09187054913701001,0.15459559896247313,0.27329198916086916,0.10787130808470503,0.4312457802854938,0,False,6,0,0,0,0,472,514,491,19,308,74,0,233,7,237,222,146,390,17,225,284,155,12,285,516,332,399,153,11,0.1483141837960896,0.1197310668681037,0.12797344366983257,0.1225585858736085,0.11808335442858496,0.11007817489808147,0.10449126110942733,0.12754923996934783,0.09187054913701001,0.10990000344505797,0.15459559896247313,0.1197310668681037,0.12797344366983257,0.10626479815687233,0.09991965677806096,0.10232683981465825,0.14277368551308597,0.10402719351425245,0.14206631798140615,0.10626479815687233,0.12475599730959193,0.1035931400515108,0.1483141837960896,0.10233925913314278,0.38686068394874185,0.26873714410392013,0.3233099746878527,0.2617926996594757,0.3389756944444444,0.2689525462962963,0.21006944444444442,0.26644658846129105,0.10787130808470503,0.25290557484567894,0.2505526498330291,0.26873714410392013,0.3233099746878527,0.3125,0.22337962962962962,0.1667102034036351,0.4312457802854938,0.16180696212705759,0.32528548378022115,0.3125,0.2399766413545194,0.22916666666666666,0.38686068394874185,0.24105426106324299
22,24,0.11939566012087903,0.09187054913701001,0.15459559896247313,0.27329198916086916,0.10787130808470503,0.4312457802854938,0,False,6,0,0,0,0,472,514,491,19,308,74,0,233,7,237,222,146,390,17,225,284,155,12,285,516,332,399,153,11,0.1483141837960896,0.1197310668681037,0.12797344366983257,0.1225585858736085,0.11808335442858496,0.11007817489808147,0.10449126110942733,0.12754923996934783,0.09187054913701001,0.10990000344505797,0.15459559896247313,0.1197310668681037,0.12797344366983257,0.10626479815687233,0.09991965677806096,0.10232683981465825,0.14277368551308597,0.10402719351425245,0.14206631798140615,0.10626479815687233,0.12475599730959193,0.1035931400515108,0.1483141837960896,0.10233925913314278,0.38686068394874185,0.26873714410392013,0.3233099746878527,0.2617926996594757,0.3389756944444444,0.2689525462962963,0.21006944444444442,0.26644658846129105,0.10787130808470503,0.25290557484567894,0.2505526498330291,0.26873714410392013,0.3233099746878527,0.3125,0.22337962962962962,0.1667102034036351,0.4312457802854938,0.16180696212705759,0.32528548378022115,0.3125,0.2399766413545194,0.22916666666666666,0.38686068394874185,0.24105426106324299
23,24,0.11994447560652081,0.08957165418484625,0.15459559896247313,0.2780689646277989,0.0988820324109796,0.4312457802854938,0,False,6,0,0,0,0,472,514,491,19,308,74,0,233,7,237,222,146,390,17,225,284,155,12,285,557,516,573,153,399,0.1483141837960896,0.12211507601341912,0.12797344366983257,0.1225585858736085,0.11808335442858496,0.11517236330954761,0.10449126110942733,0.12754923996934783,0.08957165418484625,0.10990000344505797,0.15459559896247313,0.12211507601341912,0.1325319759890884,0.10971734353948906,0.10062269764031694,0.10142410044140027,0.14277368551308597,0.10296794405545209,0.14206631798140615,0.11517236330954761,0.10626479815687233,0.10718608167904842,0.1483141837960896,0.10718608167904842,0.38686068394874185,0.2463423820952601,0.3233099746878527,0.2617926996594757,0.3389756944444444,0.32987316743827155,0.21006944444444442,0.26644658846129105,0.0988820324109796,0.25290557484567894,0.2505526498330291,0.2463423820952601,0.2963674767971983,0.2864583333333333,0.20476466049382713,0.15281768645333216,0.4312457802854938,0.14832304861646944,0.32528548378022115,0.32987316743827155,0.3125,0.2934027777777778,0.38686068394874185,0.2934027777777778
24,24,0.11985889879710487,0.08711067874782154,0.15459559896247313,0.27631686291352814,0.09064186304339797,0.4312457802854938,0,False,6,0,0,0,0,472,514,491,19,308,74,0,233,7,237,222,146,390,17,225,284,155,12,285,557,516,573,153,399,0.1483141837960896,0.12211507601341912,0.12797344366983257,0.1225585858736085,0.11808335442858496,0.11517236330954761,0.10449126110942733,0.12754923996934783,0.08711067874782154,0.11159232948155068,0.15459559896247313,0.12211507601341912,0.1325319759890884,0.10971734353948906,0.10062269764031694,0.10013890641594993,0.14277368551308597,0.10296794405545209,0.14206631798140615,0.11517236330954761,0.10626479815687233,0.10718608167904842,0.1483141837960896,0.10718608167904842,0.38686068394874185,0.2463423820952601,0.3233099746878527,0.2617926996594757,0.3389756944444444,0.32987316743827155,0.21006944444444442,0.26644658846129105,0.09064186304339797,0.23183011027520567,0.2505526498330291,0.2463423820952601,0.2963674767971983,0.2864583333333333,0.20476466049382713,0.1400828792488878,0.4312457802854938,0.14832304861646944,0.32528548378022115,0.32987316743827155,0.3125,0.2934027777777778,0.38686068394874185,0.2934027777777778
25,24,0.11986644183324553,0.08711067874782154,0.15459559896247313,0.2756058745090357,0.09064186304339797,0.4312457802854938,0,False,6,0,0,0,0,472,514,491,19,308,74,0,233,7,237,222,146,390,17,225,284,155,12,285,557,516,573,153,399,0.1483141837960896,0.12211507601341912,0.12797344366983257,0.1225585858736085,0.11808335442858496,0.11517236330954761,0.10449126110942733,0.12754923996934783,0.08711067874782154,0.11159232948155068,0.15459559896247313,0.12211507601341912,0.1325319759890884,0.10971734353948906,0.10080373050769287,0.10013890641594993,0.14277368551308597,0.10296794405545209,0.14206631798140615,0.11517236330954761,0.10626479815687233,0.10718608167904842,0.1483141837960896,0.10718608167904842,0.38686068394874185,0.2463423820952601,0.3233099746878527,0.2617926996594757,0.3389756944444444,0.32987316743827155,0.21006944444444442,0.26644658846129105,0.09064186304339797,0.23183011027520567,0.2505526498330291,0.2463423820952601,0.2963674767971983,0.2864583333333333,0.1877009387860082,0.1400828792488878,0.4312457802854938,0.14832304861646944,0.32528548378022115,0.32987316743827155,0.3125,0.2934027777777778,0.38686068394874185,0.2934027777777778
