generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
1,24,0.1005070510144051,0.09953810705865762,0.10210518621451076,0.19823232323232323,0.16666666666666666,0.25,0,False,3,0,0,0,0,0,7,19,4,12,23,11,17,8,2,16,5,13,6,21,18,29,9,10,22,28,34,3,14,0.1,0.1,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.09953810705865762,0.1,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.10210518621451076,0.1,0.10210518621451076,0.1,0.10210518621451076,0.10210518621451076,0.1,0.1,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.25,0.18181818181818182,0.25,0.25,0.18181818181818182,0.18181818181818182
2,24,0.10066749911859892,0.09953810705865762,0.1035931400515108,0.20052083333333334,0.16666666666666666,0.25,0,False,3,0,0,0,0,0,7,19,4,12,23,11,17,8,2,16,5,13,6,21,18,29,9,10,22,28,34,65,14,0.1,0.09953810705865762,0.1,0.1035931400515108,0.09953810705865762,0.1,0.1,0.1,0.09953810705865762,0.09953810705865762,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.10210518621451076,0.10210518621451076,0.10210518621451076,0.1,0.10210518621451076,0.10210518621451076,0.10210518621451076,0.09953810705865762,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.22916666666666666,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.25,0.25,0.18181818181818182,0.25,0.25,0.25,0.16666666666666666
3,24,0.10090012160525501,0.09865876712893568,0.1035931400515108,0.20638678451178452,0.15277777777777776,0.25,0,False,4,0,0,0,0,0,7,74,19,4,12,23,11,17,8,2,16,5,13,78,6,21,18,29,9,10,22,28,34,0.1,0.09865876712893568,0.10210518621451076,0.10210518621451076,0.1035931400515108,0.09953810705865762,0.1,0.10210518621451076,0.1,0.09953810705865762,0.09865876712893568,0.1,0.10210518621451076,0.09953810705865762,0.10210518621451076,0.1,0.1,0.1,0.10210518621451076,0.10210518621451076,0.10210518621451076,0.09953810705865762,0.1035931400515108,0.10210518621451076,0.18181818181818182,0.15277777777777776,0.25,0.25,0.22916666666666666,0.16666666666666666,0.18181818181818182,0.25,0.18181818181818182,0.16666666666666666,0.15277777777777776,0.18181818181818182,0.25,0.16666666666666666,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.25,0.25,0.16666666666666666,0.22916666666666666,0.25
4,24,0.10100646106717637,0.09865876712893568,0.1035931400515108,0.20951704545454544,0.15277777777777776,0.25,0,False,5,0,0,0,0,109,7,74,19,117,0,12,23,11,17,4,8,2,16,5,13,78,6,21,18,29,9,10,22,0.10120316818419796,0.09865876712893568,0.10210518621451076,0.10210518621451076,0.10120316818419796,0.09953810705865762,0.09953810705865762,0.1,0.1035931400515108,0.1,0.1035931400515108,0.09953810705865762,0.09865876712893568,0.1,0.10210518621451076,0.10120316818419796,0.10210518621451076,0.1,0.1,0.1,0.10210518621451076,0.10210518621451076,0.1035931400515108,0.10120316818419796,0.2361111111111111,0.15277777777777776,0.25,0.25,0.2361111111111111,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.22916666666666666,0.18181818181818182,0.22916666666666666,0.16666666666666666,0.15277777777777776,0.18181818181818182,0.25,0.2361111111111111,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.25,0.22916666666666666,0.2361111111111111
5,24,0.10108663531524198,0.09865876712893568,0.10449126110942733,0.2072219591750842,0.15277777777777776,0.25,0,False,5,0,0,0,0,109,7,74,19,117,0,12,23,11,17,4,8,2,16,5,13,78,6,21,18,29,9,10,22,0.10120316818419796,0.09865876712893568,0.1035931400515108,0.10210518621451076,0.10120316818419796,0.09953810705865762,0.09953810705865762,0.09953810705865762,0.1035931400515108,0.1,0.1035931400515108,0.09953810705865762,0.09865876712893568,0.1,0.10210518621451076,0.10120316818419796,0.10210518621451076,0.1,0.1,0.1,0.10210518621451076,0.10210518621451076,0.10449126110942733,0.10120316818419796,0.2361111111111111,0.15277777777777776,0.22916666666666666,0.25,0.2361111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.22916666666666666,0.18181818181818182,0.22916666666666666,0.16666666666666666,0.15277777777777776,0.18181818181818182,0.25,0.2361111111111111,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.25,0.21006944444444442,0.2361111111111111
6,24,0.10115772258214113,0.09865876712893568,0.10753858838607169,0.20875475676907965,0.15277777777777776,0.2758969907407407,0,False,5,0,0,0,0,109,7,74,19,117,0,12,23,11,17,4,8,2,16,5,13,166,78,6,21,18,29,9,22,0.10120316818419796,0.09865876712893568,0.1035931400515108,0.10210518621451076,0.10120316818419796,0.09953810705865762,0.09865876712893568,0.09953810705865762,0.1035931400515108,0.1,0.1035931400515108,0.09953810705865762,0.09865876712893568,0.1,0.10210518621451076,0.10120316818419796,0.10753858838607169,0.10210518621451076,0.09953810705865762,0.1,0.1,0.10210518621451076,0.10210518621451076,0.10120316818419796,0.2361111111111111,0.15277777777777776,0.22916666666666666,0.25,0.2361111111111111,0.16666666666666666,0.15277777777777776,0.16666666666666666,0.22916666666666666,0.18181818181818182,0.22916666666666666,0.16666666666666666,0.15277777777777776,0.18181818181818182,0.25,0.2361111111111111,0.2758969907407407,0.25,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.25,0.25,0.2361111111111111
7,24,0.10183644024113953,0.09740752514513804,0.10753858838607169,0.21921964874438835,0.14004629629629628,0.3125,0,False,6,0,0,0,0,109,171,7,74,19,117,0,12,23,11,17,4,8,2,16,5,13,166,78,182,6,21,18,29,0.10120316818419796,0.10626479815687233,0.09865876712893568,0.1035931400515108,0.10626479815687233,0.10120316818419796,0.09953810705865762,0.09865876712893568,0.09953810705865762,0.1035931400515108,0.1,0.1035931400515108,0.09953810705865762,0.09740752514513804,0.1,0.10626479815687233,0.10120316818419796,0.10753858838607169,0.10210518621451076,0.10626479815687233,0.09953810705865762,0.1,0.1,0.10210518621451076,0.2361111111111111,0.3125,0.15277777777777776,0.22916666666666666,0.3125,0.2361111111111111,0.16666666666666666,0.15277777777777776,0.16666666666666666,0.22916666666666666,0.18181818181818182,0.22916666666666666,0.16666666666666666,0.14004629629629628,0.18181818181818182,0.3125,0.2361111111111111,0.2758969907407407,0.25,0.3125,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.25
8,24,0.1018625817009509,0.09740752514513804,0.10753858838607169,0.21639846818883277,0.14004629629629628,0.3125,0,False,6,0,0,0,0,109,171,7,74,19,117,0,12,23,11,17,4,8,2,16,5,13,166,78,182,6,21,18,29,0.10120316818419796,0.10626479815687233,0.09865876712893568,0.1035931400515108,0.10626479815687233,0.10120316818419796,0.09865876712893568,0.09865876712893568,0.09953810705865762,0.10449126110942733,0.1,0.1035931400515108,0.09865876712893568,0.09740752514513804,0.1,0.10626479815687233,0.10120316818419796,0.10753858838607169,0.1035931400515108,0.10626479815687233,0.09953810705865762,0.1,0.1,0.10210518621451076,0.2361111111111111,0.3125,0.15277777777777776,0.22916666666666666,0.3125,0.2361111111111111,0.15277777777777776,0.15277777777777776,0.16666666666666666,0.21006944444444442,0.18181818181818182,0.22916666666666666,0.15277777777777776,0.14004629629629628,0.18181818181818182,0.3125,0.2361111111111111,0.2758969907407407,0.22916666666666666,0.3125,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.25
9,24,0.1019598556228244,0.09740752514513804,0.10753858838607169,0.22678225396324356,0.14004629629629628,0.3125,0,False,7,0,0,0,0,109,171,7,74,228,19,117,0,12,23,11,17,4,8,2,222,16,5,223,13,166,78,182,6,0.10120316818419796,0.10626479815687233,0.09865876712893568,0.1035931400515108,0.09991965677806096,0.10626479815687233,0.10120316818419796,0.09991965677806096,0.09991965677806096,0.09953810705865762,0.10449126110942733,0.1,0.10449126110942733,0.09991965677806096,0.09740752514513804,0.09991965677806096,0.1,0.10626479815687233,0.09991965677806096,0.10120316818419796,0.10753858838607169,0.1035931400515108,0.10626479815687233,0.09953810705865762,0.2361111111111111,0.3125,0.15277777777777776,0.22916666666666666,0.22337962962962962,0.3125,0.2361111111111111,0.22337962962962962,0.22337962962962962,0.16666666666666666,0.21006944444444442,0.18181818181818182,0.21006944444444442,0.22337962962962962,0.14004629629629628,0.22337962962962962,0.18181818181818182,0.3125,0.22337962962962962,0.2361111111111111,0.2758969907407407,0.22916666666666666,0.3125,0.16666666666666666
10,24,0.10208281440484507,0.09740752514513804,0.10753858838607169,0.22676782290497569,0.14004629629629628,0.3125,0,False,7,0,0,0,0,109,171,7,74,228,19,117,0,12,23,11,17,4,8,2,222,16,246,223,13,166,78,6,5,0.10120316818419796,0.10626479815687233,0.09865876712893568,0.1035931400515108,0.09991965677806096,0.10626479815687233,0.10491709251729248,0.09991965677806096,0.09991965677806096,0.09953810705865762,0.1048349052634947,0.09953810705865762,0.10449126110942733,0.09991965677806096,0.09740752514513804,0.09991965677806096,0.1,0.10491709251729248,0.10062269764031694,0.10120316818419796,0.10753858838607169,0.1035931400515108,0.09953810705865762,0.10626479815687233,0.2361111111111111,0.3125,0.15277777777777776,0.22916666666666666,0.22337962962962962,0.3125,0.2997685185185185,0.22337962962962962,0.22337962962962962,0.16666666666666666,0.19256365740740738,0.16666666666666666,0.21006944444444442,0.22337962962962962,0.14004629629629628,0.22337962962962962,0.18181818181818182,0.2997685185185185,0.20476466049382713,0.2361111111111111,0.2758969907407407,0.22916666666666666,0.16666666666666666,0.3125
