generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
1,24,0.10046855993595989,0.09953810705865762,0.10210518621451076,0.19696969696969693,0.16666666666666666,0.25,0,False,3,0,0,0,0,0,35,19,7,23,17,4,12,11,8,2,16,5,13,28,6,21,18,10,22,3,15,46,14,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.10210518621451076,0.09953810705865762,0.10210518621451076,0.1,0.09953810705865762,0.1,0.1,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.10210518621451076,0.1,0.1,0.10210518621451076,0.09953810705865762,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.16666666666666666,0.25,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.25,0.16666666666666666
2,24,0.10051131247327898,0.09953810705865762,0.1035931400515108,0.1954703282828283,0.16666666666666666,0.25,0,False,3,0,0,0,0,0,35,19,7,23,17,4,12,11,8,2,16,5,13,28,6,21,18,10,22,3,15,46,14,0.1,0.1035931400515108,0.1,0.09953810705865762,0.1,0.1,0.10210518621451076,0.09953810705865762,0.10210518621451076,0.1,0.09953810705865762,0.1,0.1,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.10210518621451076,0.1,0.1,0.10210518621451076,0.09953810705865762,0.18181818181818182,0.22916666666666666,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.25,0.16666666666666666,0.25,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.25,0.16666666666666666
3,24,0.10133666172627509,0.09865876712893568,0.10718608167904842,0.2127130681818182,0.15277777777777776,0.2934027777777778,0,False,4,0,0,0,0,0,35,19,81,7,84,17,4,12,23,11,8,2,16,5,73,13,28,6,21,18,10,22,46,0.09953810705865762,0.10718608167904842,0.1,0.10210518621451076,0.09865876712893568,0.10210518621451076,0.1,0.1035931400515108,0.09953810705865762,0.1,0.10210518621451076,0.10210518621451076,0.09953810705865762,0.1,0.10210518621451076,0.10718608167904842,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.10210518621451076,0.10210518621451076,0.16666666666666666,0.2934027777777778,0.18181818181818182,0.25,0.15277777777777776,0.25,0.18181818181818182,0.22916666666666666,0.16666666666666666,0.18181818181818182,0.25,0.25,0.16666666666666666,0.18181818181818182,0.25,0.2934027777777778,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.25
4,24,0.10211444766083899,0.09865876712893568,0.11291708149019393,0.22089493020482606,0.15277777777777776,0.35228587962962965,0,False,4,0,0,0,0,0,35,19,81,7,111,84,17,4,12,23,11,8,2,16,117,5,73,13,28,6,21,18,22,0.09953810705865762,0.10718608167904842,0.1,0.10210518621451076,0.09865876712893568,0.11291708149019393,0.10210518621451076,0.1,0.10449126110942733,0.09953810705865762,0.1,0.10210518621451076,0.10210518621451076,0.09865876712893568,0.1,0.10210518621451076,0.10210518621451076,0.11291708149019393,0.1,0.10210518621451076,0.1,0.1,0.1,0.10210518621451076,0.16666666666666666,0.2934027777777778,0.18181818181818182,0.25,0.15277777777777776,0.35228587962962965,0.25,0.18181818181818182,0.21006944444444442,0.16666666666666666,0.18181818181818182,0.25,0.25,0.15277777777777776,0.18181818181818182,0.25,0.25,0.35228587962962965,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25
5,24,0.10242326541313039,0.09740752514513804,0.11291708149019393,0.22484337734988777,0.14004629629629628,0.35228587962962965,0,False,4,0,0,0,0,0,35,19,81,7,111,84,17,131,4,12,23,11,8,2,16,117,5,73,13,28,6,21,18,0.09953810705865762,0.10718608167904842,0.1,0.10210518621451076,0.09865876712893568,0.11291708149019393,0.10210518621451076,0.1,0.10626479815687233,0.1048349052634947,0.09953810705865762,0.1,0.10626479815687233,0.10210518621451076,0.09740752514513804,0.1,0.10210518621451076,0.10210518621451076,0.11291708149019393,0.1,0.10210518621451076,0.1,0.1,0.1,0.16666666666666666,0.2934027777777778,0.18181818181818182,0.25,0.15277777777777776,0.35228587962962965,0.25,0.18181818181818182,0.3125,0.19256365740740738,0.16666666666666666,0.18181818181818182,0.3125,0.25,0.14004629629629628,0.18181818181818182,0.25,0.25,0.35228587962962965,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182
6,24,0.10245320930837387,0.09740752514513804,0.11291708149019393,0.22888553503787878,0.14004629629629628,0.35228587962962965,0,False,3,0,0,0,0,148,19,81,0,35,84,17,131,7,111,23,11,4,12,16,117,5,73,8,2,6,13,28,18,0.09991965677806096,0.1,0.10210518621451076,0.09953810705865762,0.10718608167904842,0.10210518621451076,0.1,0.10626479815687233,0.09991965677806096,0.11291708149019393,0.1,0.10626479815687233,0.1048349052634947,0.09953810705865762,0.1,0.10210518621451076,0.10210518621451076,0.11291708149019393,0.10210518621451076,0.09740752514513804,0.09953810705865762,0.1,0.10210518621451076,0.1,0.22337962962962962,0.18181818181818182,0.25,0.16666666666666666,0.2934027777777778,0.25,0.18181818181818182,0.3125,0.22337962962962962,0.35228587962962965,0.18181818181818182,0.3125,0.19256365740740738,0.16666666666666666,0.18181818181818182,0.25,0.25,0.35228587962962965,0.25,0.14004629629629628,0.16666666666666666,0.18181818181818182,0.25,0.18181818181818182
7,24,0.10335476420688032,0.09740752514513804,0.11291708149019393,0.24117020172792744,0.14004629629629628,0.36979166666666663,0,False,3,0,0,0,0,148,19,81,0,35,84,169,131,7,111,23,17,4,12,11,8,2,16,117,5,73,179,13,6,0.09991965677806096,0.10210518621451076,0.10210518621451076,0.09953810705865762,0.10718608167904842,0.10210518621451076,0.10210518621451076,0.10626479815687233,0.10062269764031694,0.11291708149019393,0.1,0.1,0.1048349052634947,0.09953810705865762,0.11254694432213024,0.10210518621451076,0.09740752514513804,0.1,0.10210518621451076,0.10210518621451076,0.11291708149019393,0.11254694432213024,0.1,0.09953810705865762,0.22337962962962962,0.25,0.25,0.16666666666666666,0.2934027777777778,0.25,0.25,0.3125,0.20476466049382713,0.35228587962962965,0.18181818181818182,0.18181818181818182,0.19256365740740738,0.16666666666666666,0.36979166666666663,0.25,0.14004629629629628,0.18181818181818182,0.25,0.25,0.35228587962962965,0.36979166666666663,0.18181818181818182,0.16666666666666666
8,24,0.10364744603785762,0.09740752514513804,0.11808335442858496,0.2390181473297793,0.14004629629629628,0.36979166666666663,0,False,3,0,0,0,0,148,19,81,0,35,84,169,131,7,111,23,17,4,12,11,8,2,16,117,5,73,179,13,6,0.09991965677806096,0.10210518621451076,0.10210518621451076,0.09953810705865762,0.10718608167904842,0.10210518621451076,0.10210518621451076,0.10626479815687233,0.10062269764031694,0.11291708149019393,0.1,0.1,0.1048349052634947,0.09953810705865762,0.11808335442858496,0.10210518621451076,0.09740752514513804,0.1,0.10210518621451076,0.1035931400515108,0.11291708149019393,0.11254694432213024,0.1,0.09953810705865762,0.22337962962962962,0.25,0.25,0.16666666666666666,0.2934027777777778,0.25,0.25,0.3125,0.20476466049382713,0.35228587962962965,0.18181818181818182,0.18181818181818182,0.19256365740740738,0.16666666666666666,0.3389756944444444,0.25,0.14004629629629628,0.18181818181818182,0.25,0.22916666666666666,0.35228587962962965,0.36979166666666663,0.18181818181818182,0.16666666666666666
9,24,0.10374365219663863,0.09830125611963415,0.11808335442858496,0.24800342959884336,0.15277777777777776,0.35228587962962965,0,False,4,0,0,0,0,148,19,228,81,0,35,84,169,131,7,111,23,17,4,232,12,11,224,8,2,16,117,5,73,0.09991965677806096,0.10210518621451076,0.10736452748284013,0.10210518621451076,0.09953810705865762,0.10718608167904842,0.10210518621451076,0.10210518621451076,0.10626479815687233,0.10340344998262764,0.11291708149019393,0.1,0.1,0.10736452748284013,0.09830125611963415,0.09865876712893568,0.11808335442858496,0.10340344998262764,0.10210518621451076,0.09830125611963415,0.1,0.10210518621451076,0.1035931400515108,0.11291708149019393,0.22337962962962962,0.25,0.2598500192901234,0.25,0.16666666666666666,0.2934027777777778,0.25,0.25,0.3125,0.2710342721193415,0.35228587962962965,0.18181818181818182,0.18181818181818182,0.2598500192901234,0.21170910493827158,0.15277777777777776,0.3389756944444444,0.2710342721193415,0.25,0.21170910493827158,0.18181818181818182,0.25,0.22916666666666666,0.35228587962962965
10,24,0.10429486831257555,0.09830125611963415,0.11808335442858496,0.25230476153274967,0.15277777777777776,0.35228587962962965,0,False,4,0,0,0,0,148,19,228,81,0,35,84,169,131,7,111,23,17,4,232,12,257,11,224,8,2,16,117,73,0.09991965677806096,0.10210518621451076,0.10736452748284013,0.10210518621451076,0.09953810705865762,0.10718608167904842,0.10210518621451076,0.10210518621451076,0.10626479815687233,0.10340344998262764,0.11291708149019393,0.1,0.1,0.1092300658166944,0.09830125611963415,0.09865876712893568,0.1082518466962851,0.11808335442858496,0.1082518466962851,0.10210518621451076,0.09866984737283406,0.1,0.1035931400515108,0.11291708149019393,0.22337962962962962,0.25,0.2598500192901234,0.25,0.16666666666666666,0.2934027777777778,0.25,0.25,0.3125,0.2710342721193415,0.35228587962962965,0.18181818181818182,0.18181818181818182,0.23819585101594645,0.21170910493827158,0.15277777777777776,0.3317814161093964,0.3389756944444444,0.3317814161093964,0.25,0.19406667952674894,0.18181818181818182,0.22916666666666666,0.35228587962962965
