generation,parent_slot,lineage_id,sigma,psucc,feasible,pitot3_sentinel,spark_sentinel,g_al,raw_pct_he,raw_driver_p,raw_p4,raw_d_throat,raw_reservoir_p,raw_buffer_length,scaled_pct_he,scaled_driver_p,scaled_p4,scaled_d_throat,scaled_reservoir_p,scaled_buffer_length,raw_delta_vs1,raw_hold_time,raw_impact_speed,scaled_delta_vs1,scaled_hold_time,scaled_impact_speed
420,0,,2.4612723733190522e-05,0.009486194293604675,True,False,False,0.8008431762468717,96.40012682144454,117095.65595044936,9522547.818949988,0.08188155742224631,3915965.9246834805,0.05800891595695745,1.8800042273814848,1.0424484771682943,1.0567195944990218,1.910901640635609,1.4819125163684914,1.0800891595695745,100.80084317624687,0.001875040000000001,38.94731,,0.6249919999999998,0.11127802857142857
420,1,,0.00017670369490525693,0.15028299428941605,True,False,False,0.19375522715881743,96.34576689019138,117797.07401341386,9641651.861076256,0.08202752195977178,3929554.1369307707,0.058140800801589745,1.8781922296730464,1.042704939207183,1.0571676022478642,1.915072055993479,1.4835903235059447,1.0814080080158974,100.19375522715882,0.0018529499999999986,38.07402,,0.6294100000000002,0.10878291428571428
420,2,,0.0001559851347128898,0.0055696784485210135,True,False,False,1.6504110352766475,96.33324316735157,119185.16735127327,9833965.573655633,0.0819530048440555,4012234.539810761,0.05829783910056499,1.8777747722450522,1.0432124728257082,1.0577290825037815,1.9129429955444428,1.493990717347059,1.0829783910056499,101.65041103527665,0.0018400200000000012,37.41057,,0.6319959999999998,0.10688734285714285
420,3,,0.0002045091131264721,0.015894755293609897,True,False,False,2.01438473059261,96.31087492182603,119681.30119093851,9908454.262044588,0.08192552701718042,4025840.5082161333,0.058432839645988624,1.8770291640608676,1.0433938760469832,1.0579674736410662,1.912157914776583,1.4956854356176643,1.0843283964598862,102.01438473059261,0.0018260800000000003,36.85041,,0.6347839999999999,0.10528688571428571
420,4,,4.95889083649438e-05,0.07379915706738055,True,False,False,0.43661579203126166,96.29021544157439,119413.85862720551,9776983.20021478,0.081998337711959,3939518.5725715007,0.05831315018068739,1.876340514719146,1.0432960900491566,1.0571889510233805,1.9142382203416857,1.4847488049002957,1.083131501806874,100.43661579203126,0.001812989999999997,36.2626,,0.6374020000000006,0.10360742857142857
420,5,,3.818935809276169e-05,0.0606055255919604,True,False,False,0.3151897410575657,96.25999537888434,119584.41406645076,9790041.24251401,0.08200311015170222,3935418.24204251,0.058397266184646,1.8753331792961447,1.0433584508550753,1.0571825076572336,1.9143745757629205,1.484217334271974,1.08397266184646,100.31518974105757,0.001803970000000002,35.90857,,0.6392059999999996,0.10259591428571428
420,6,,0.00022420049112052186,0.07945331815182534,True,False,False,1.8930686171879643,96.23238384651587,121339.72079285902,10064669.07625698,0.08176208330904203,4057422.442909606,0.058125465914059586,1.8744127948838625,1.04400025004118,1.0581000184509002,1.9074880945440578,1.4995878211051448,1.0812546591405958,101.89306861718796,0.0017950099999999997,35.00132,,0.6409980000000001,0.10000377142857143
420,7,,0.0001846101544875604,0.046350817428252034,True,False,False,0.19375522715881743,96.19616266672247,121857.7731968765,10115091.187716706,0.08181502407874364,4060866.625233845,0.05812687405415776,1.8732054222240822,1.044189667426903,1.0581520165098441,1.909000687964104,1.499992096948392,1.0812687405415775,100.19375522715882,0.0017809100000000032,34.43409,,0.6438179999999993,0.09838311428571428
420,8,,6.308554759328529e-05,0.08482326784940622,True,False,False,0.6794425087414311,96.23664778800173,125535.23170556586,10204125.316156358,0.08175701498754313,4116041.813237764,0.05658455188184244,1.8745549262667245,1.0455342699640562,1.056687402539239,1.9073432853583752,1.5067654372649533,1.0658455188184244,100.67944250874143,0.0017669799999999979,32.72899,,0.6466040000000004,0.09351140000000001
420,9,,0.00014389276177370316,0.11222196279666384,True,False,False,1.6504110352766475,96.24367017637832,128384.98668656673,10220389.166226968,0.08157865466302451,4118545.8308257703,0.0566956173421225,1.874789005879277,1.0465762362482889,1.0552608860849924,1.9022472760864144,1.5069049791422164,1.066956173421225,101.65041103527665,0.001755070000000001,31.54631,,0.6489859999999998,0.09013231428571428
420,10,,0.00012498953930302012,0.15412425622183024,True,False,False,-0.1705991008534511,96.22345586792278,129663.7011284779,10226807.498073608,0.08155616998906595,4120657.3585873027,0.056561697419314584,1.874115195597426,1.0470437772630483,1.0546354066207533,1.9016048568304553,1.507093154079206,1.0656169741931458,99.82940089914655,0.0017379700000000019,31.07826,,0.6524059999999996,0.08879502857142857
420,11,,0.0003339185601476808,0.04357867777080071,True,False,False,1.6504110352766475,94.84300517243952,121921.85511749447,10384548.035487607,0.08269967864986158,4011225.3790289443,0.05762559669393348,1.8281001724146506,1.0442130979327386,1.0599942200523136,1.934276532853188,1.4936868424487373,1.0762559669393348,101.65041103527665,0.0017230400000000016,28.977670000000003,,0.6553919999999996,0.08279334285714286
420,12,,0.0003339185601476808,0.04357867777080071,True,False,False,0.6794425086573028,94.84949237781319,122716.7042279341,10401430.337965712,0.08270468211909973,4011053.4066788624,0.05758281606501519,1.828316412593773,1.0445037215055202,1.0596420900478167,1.9344194891171351,1.4936139220152074,1.0758281606501519,100.6794425086573,0.0017151499999999986,28.72504,,0.6569700000000003,0.08207154285714285
420,13,,0.0002027298628503817,0.010230078447480355,True,False,False,0.8008431761627435,94.82576911762972,123881.8905124361,10410161.230329353,0.08268278821458266,4017362.1347148353,0.057538834854694666,1.827525637254324,1.0449297528069463,1.0590241190035905,1.9337939489880758,1.4943400022800974,1.0753883485469466,100.80084317616274,0.0017069400000000005,28.34662,,0.6586119999999999,0.08099034285714286
420,14,,0.00012609679552630086,0.060591097863249184,True,False,False,0.8008431761627435,94.75990569857397,125280.63400454502,10461138.684908144,0.08277860633739256,4025517.9119718485,0.057856141964069144,1.8253301899524657,1.0454411804801267,1.0585723270016398,1.9365316096397875,1.495285875812829,1.0785614196406914,100.80084317616274,0.0016909700000000034,27.93394,,0.6618059999999993,0.07981125714285714
420,15,,0.0003670148442941862,0.015461439027769195,True,False,False,-0.29206747530224675,94.16549691641909,117738.53504401998,10844132.478988761,0.08208296666351816,4011717.146192697,0.05854927520927997,1.8055165638806363,1.0426835353907746,1.0658867791788176,1.9166561903862331,1.4940179450353241,1.0854927520927997,99.70793252469775,0.001674950000000001,27.14738,,0.6650099999999998,0.07756394285714285
420,16,,0.0004346676846782024,0.0560361329563833,True,False,False,-0.29206747530224675,94.08474293732533,119146.26114946177,10908241.140010133,0.0821009233506571,4021170.1020401893,0.0587255434655386,1.802824764577511,1.0431982474095565,1.0654189718103386,1.9171692385902028,1.4951270471693663,1.087255434655386,99.70793252469775,0.0016560800000000007,26.46935,,0.6687839999999998,0.07562671428571428
