gen_found,lineage_id,f_0,f_1,design_0,design_1,design_2,design_3,design_4,design_5,g_al_0
483,11615,0.6768139999999997,0.0015687942857142857,1.8802883805811241,1.0583960348880284,1.0606650658385899,1.9314762583391012,1.7307382865189755,1.6177125632252323,-89.42974255716626
488,11729,0.5994020000000001,0.007594245714285715,1.9858449767110564,1.0624127606683493,1.0416176208482613,1.8810420318435324,1.711534290623709,1.645144196395682,-72.5794229606463
490,11776,0.5914059999999997,0.08762902857142857,1.9569322694155031,1.0686591625461863,1.0369070860709817,1.8944310835830334,1.6919170499479408,1.602289258406309,-0.04913919286991586
490,11778,0.5996319999999997,0.004638185714285714,1.9877044515012254,1.0637737546055244,1.0403165244108283,1.8787737710320276,1.7127346627831272,1.6461789990779676,-73.21235411329644
490,11782,0.6238260000000001,0.0021422277142857144,1.9661186324450761,1.063308179370837,1.0449027059026301,1.8836118488705975,1.7265608814800275,1.6458191662213042,-85.15351660123406
491,11800,0.5927760000000002,0.08723165714285715,1.956089799140587,1.0686802013693153,1.0369952636813982,1.8946590479859715,1.6922573844203466,1.6018779792014555,-1.5072170699377239
492,11817,0.5585820000000004,0.09430037142857144,1.9779716871904098,1.0729759569139645,1.0305782593007597,1.8796603099631526,1.6844052395557516,1.5983891133636547,24.79238754326525
492,11830,0.6242000000000003,0.001959326,1.9660911113078428,1.0633234320359042,1.04491588490411,1.8836427512731782,1.7265472134491708,1.6457193181455934,-75.23924807746198
494,11859,0.5410200000000002,0.10020828571428571,1.9936593711267354,1.0763385475887346,1.0271454442752412,1.8828418218516172,1.6884387779388828,1.587935415861671,10.364836692162498
495,11900,0.6013839999999998,0.00317584,1.984516931606664,1.064360823848207,1.0402617918497714,1.879933957612597,1.7163592628848596,1.6478794781060189,-62.23138590330518
496,11910,0.5524199999999998,0.09591922857142858,1.9830881429851064,1.073284026958521,1.029755332741124,1.8753886226508463,1.6829128646016107,1.5996024979136543,24.672653033011102
497,11934,0.5499839999999997,0.09649168571428571,1.9842916471566288,1.0732151008690662,1.0297095765957707,1.8751756063348963,1.6825952538807427,1.5998844756686221,23.714478557334587
497,11950,0.6241960000000003,0.001967586,1.966017502270534,1.0633167990871275,1.0449088460802665,1.883664582461298,1.7265613866279694,1.6456897534823387,-73.3389673700558
498,11958,0.553382,0.09587617142857142,1.982670592540802,1.073101633778605,1.0300212425793085,1.8754665466274012,1.6833963805657202,1.5996215612093239,23.59466943581083
498,11970,0.5998080000000001,0.0044087057142857145,1.9879112107694088,1.0638890166607162,1.0402122725460015,1.8785864127684835,1.7130767822597166,1.6460025871576294,-62.35721887196405
498,11972,0.6029959999999999,0.0027376554285714286,1.9826390227664659,1.0644035273969439,1.0404765541629803,1.8810516570481395,1.7173023046188887,1.6466773566176556,-49.693011911905614
499,11984,0.556372,0.0946185142857143,1.9786834357465035,1.0731591976231036,1.0303010324224828,1.8795777637383118,1.6843926659326216,1.5977911257458421,25.39093582428177
500,12006,0.550168,0.09631274285714286,1.9840617916220655,1.0732940510490685,1.0296924563332839,1.8749661085569447,1.6827892234842006,1.5999403859801102,25.749965407506807
500,12015,0.5900040000000001,0.08766888571428572,1.956819563174717,1.0686656883449015,1.0368368378886876,1.8945490012093185,1.6918438488481986,1.601822843105165,12.65721031978319
