gen_found,lineage_id,f_0,f_1,design_0,design_1,design_2,design_3,design_4,design_5,g_al_0
217,5210,0.6186280000000001,0.08632317142857143,1.5764376743261515,1.0554495275903244,1.052406590960915,1.8941991595322032,1.562064426939469,1.4757951816812247,-76.24471788049232
382,9180,0.638024,0.07418860000000001,1.903804977232475,1.0748667357659878,1.042021052334592,1.9153672408977553,1.8255518985487265,1.6846270222401207,118.45004039858168
422,10128,0.5141560000000002,0.10765637142857143,1.9721242512605097,1.0916361859243249,1.023187398678072,1.9034507577144097,1.8058357744295819,1.684358977554521,117.54310344826308
422,10141,0.6548119999999996,0.06738542857142857,1.888615634732734,1.0693545162326716,1.0477477507673933,1.9234585408066294,1.7975125598771453,1.6672364234489727,119.46976071079553
424,10195,0.6469960000000002,0.06840137142857143,1.884588908579357,1.07107820373536,1.0448510658518617,1.9293845621600734,1.7915701312474308,1.6743140408879658,161.8576365811473
430,10324,0.6151919999999996,0.08877094285714286,1.9370741715933342,1.079106902606843,1.0335180126476409,1.905854102457673,1.7788269257310352,1.6419085058377092,119.12992258500572
431,10345,0.5385920000000001,0.09666682857142858,1.9611192270659608,1.0860452822918778,1.0288088286870862,1.888840974123418,1.8315545073685395,1.6774511920948947,95.28439713910075
432,10378,0.6742140000000005,0.0027818459999999997,1.9343943076204526,1.0650965910460204,1.0563228496796606,1.9063709152698662,1.8358229485073936,1.6977820983365401,46.62176281810707
440,10577,0.5945860000000003,0.089135,1.9464891294922493,1.080444483238876,1.0322188355127715,1.8781798952746753,1.7960005768888896,1.6541893664035747,116.74913267537431
441,10605,0.8872160000000002,0.0006735697142857143,1.9207561234791677,1.069350252980477,1.0426653888515476,1.8870839043754195,1.826310949550543,1.6943027077986232,94.82472793841816
442,10627,0.629168,0.07428297142857143,1.9068184029361224,1.0723367503243162,1.0428957118820161,1.9198582780856979,1.8130029375396488,1.6471718889932012,118.45004039858168
444,10671,0.85423,0.001415882,1.919169691220038,1.0680984227561394,1.043914302181945,1.9080482447192577,1.812004807479357,1.6569359519965412,106.84987500845682
445,10682,0.4872439999999997,0.1100592,1.9812821421728009,1.0926955628497546,1.0202951814437589,1.88134229408075,1.7571062306451897,1.6911099286689446,152.2221296450548
447,10746,0.619862,0.07453025714285715,1.9002613787924032,1.0696979645917586,1.0409974888212756,1.9284684541177763,1.7439289760662853,1.669009029156511,174.07062212364917
453,10888,0.6739939999999998,0.00402558,1.9165190745924159,1.0620866682966976,1.0584590743804474,1.8906029523350287,1.793953386087408,1.6754930077247652,-8.25906316638293
466,11200,0.5454100000000002,0.09195594285714284,1.9641745424762396,1.0797895927894678,1.0279562880828435,1.8756391758173385,1.7573897276039205,1.687851134577943,162.74086378736638
478,11491,0.6826320000000002,0.001667383142857143,1.9088154151063284,1.0637089267523916,1.0592388265167854,1.923998082072464,1.8204552893780552,1.7122808961008136,-7.447778758436925
486,11682,0.8088240000000002,0.0015619994285714285,1.9144283907703241,1.068073366448311,1.0444848244184222,1.922131862694287,1.7915591741105183,1.7123891655399217,115.95478741324405
487,11707,0.6715940000000001,0.0051768,1.9171931310594523,1.0619188176940728,1.0586481988111067,1.8899512014819957,1.7977082302280318,1.6724778233053943,6.944177804014544
494,11857,0.4989660000000005,0.10824694285714286,1.995584502313506,1.0937535875954996,1.0228331847768342,1.9115572159076533,1.8510183105513207,1.6871829040391697,62.10080438128716
