generation,n_arnold_calls,n_infeasible,n_lambda,infeasibility_rate,n_psd_fallback,n_no_active_js,mean_m_active,mean_A_delta_fro,max_A_delta_fro,any_shrink_applied,n_constraints,per_constraint_violation_count
24,16,16,24,0.6666666666666666,0,0,1.125,0.014959030194623527,0.03094044178927089,True,18,"[0, 0, 0, 0, 0, 6, 0, 6, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0]"
25,20,20,24,0.8333333333333334,0,0,1.3,0.01382947763961399,0.015630190677524847,True,18,"[0, 0, 0, 0, 0, 4, 0, 9, 9, 0, 0, 0, 0, 0, 0, 3, 1, 0]"
26,20,20,24,0.8333333333333334,0,0,1.55,0.013072405804825975,0.015468923719443266,True,18,"[0, 0, 0, 0, 0, 3, 0, 11, 5, 0, 0, 2, 2, 0, 0, 4, 4, 0]"
27,21,21,24,0.875,0,0,1.3333333333333333,0.013764602544141422,0.0151242475430365,True,18,"[0, 0, 0, 0, 0, 5, 1, 10, 5, 0, 0, 1, 1, 0, 0, 4, 1, 0]"
28,21,21,24,0.875,0,0,1.5238095238095237,0.01360118707983603,0.01546032443853097,True,18,"[0, 0, 0, 0, 0, 6, 1, 11, 3, 0, 0, 0, 2, 0, 0, 5, 4, 0]"
29,21,21,24,0.875,0,0,1.2857142857142858,0.014588417404355136,0.02837245087242479,True,18,"[0, 0, 0, 0, 0, 6, 1, 7, 7, 0, 0, 0, 3, 0, 0, 1, 2, 0]"
30,18,18,24,0.75,0,0,1.3333333333333333,0.013198466405844751,0.015527477879662136,True,18,"[0, 0, 0, 0, 0, 2, 1, 8, 6, 0, 0, 0, 3, 0, 0, 2, 2, 0]"
31,21,21,24,0.875,0,0,1.380952380952381,0.013467158205888043,0.015768463622768986,True,18,"[0, 0, 0, 0, 0, 3, 0, 10, 7, 0, 0, 0, 2, 0, 0, 4, 3, 0]"
32,18,18,24,0.75,0,0,1.1111111111111112,0.013650094835659437,0.015239426994383489,True,18,"[0, 0, 0, 0, 0, 6, 1, 4, 5, 0, 0, 0, 1, 0, 0, 1, 1, 1]"
33,21,21,24,0.875,0,0,1.1904761904761905,0.01392983054909471,0.0229924884422634,True,18,"[0, 0, 0, 0, 0, 3, 0, 6, 7, 0, 0, 0, 1, 0, 0, 4, 4, 0]"
34,20,20,24,0.8333333333333334,0,0,1.25,0.012892539102268863,0.014987041636336167,True,18,"[0, 0, 0, 0, 0, 3, 0, 7, 10, 0, 0, 1, 0, 0, 0, 2, 2, 0]"
35,21,21,24,0.875,0,0,1.4285714285714286,0.015758710881197232,0.06027073530266657,True,18,"[0, 0, 0, 0, 0, 4, 0, 11, 9, 0, 0, 0, 2, 0, 0, 2, 2, 0]"
36,19,19,24,0.7916666666666666,0,0,1.3157894736842106,0.012719964278661414,0.015263466773027113,True,18,"[0, 0, 0, 0, 0, 3, 1, 11, 6, 0, 0, 0, 0, 0, 0, 2, 2, 0]"
37,21,21,24,0.875,0,0,1.2857142857142858,0.01311612853098852,0.014649036022388604,True,18,"[0, 0, 0, 0, 0, 8, 1, 4, 5, 0, 0, 1, 1, 0, 0, 3, 4, 0]"
38,21,21,24,0.875,0,0,1.3333333333333333,0.01250156638713621,0.015482692065781132,True,18,"[0, 0, 0, 0, 0, 5, 1, 8, 7, 0, 0, 0, 1, 0, 0, 5, 1, 0]"
39,20,20,24,0.8333333333333334,0,0,1.05,0.01321952649165117,0.01485096291362874,True,18,"[0, 0, 0, 0, 0, 3, 0, 9, 5, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
40,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.012716586709521324,0.015235544082030268,True,18,"[0, 0, 0, 0, 0, 2, 0, 9, 7, 0, 0, 0, 1, 0, 0, 3, 1, 1]"
41,19,19,24,0.7916666666666666,0,0,1.263157894736842,0.012963527442863238,0.014713018092783092,True,18,"[0, 0, 0, 0, 0, 6, 0, 8, 3, 0, 0, 0, 2, 0, 0, 4, 1, 0]"
42,16,16,24,0.6666666666666666,0,0,1.3125,0.013401325558720766,0.026136393404719897,True,18,"[0, 0, 0, 0, 0, 6, 0, 6, 4, 0, 0, 0, 0, 0, 0, 3, 2, 0]"
