generation,parent_idx,lineage_id,m_active,A_delta_fro,condition_number_after,shrink_applied,psd_fallback,active_js,v_norms
1,0,0,2,0.016543836252795853,1.0254766864284572,True,False,"[6, 7]","[0.0276868869443394, 0.0276868869443394]"
1,1,1,1,0.01664138325655544,1.025476686428457,True,False,[5],[0.033333933912135384]
1,2,2,1,0.015550057303040578,1.0254766864284572,True,False,[16],[0.03202742696305677]
1,3,3,1,0.016684294244309627,1.025476686428457,True,False,[5],[0.034863155441037304]
1,4,4,1,0.016325848910671837,1.0254766864284566,True,False,[5],[0.03625564664089774]
1,5,5,1,0.015465584158765526,1.0254766864284577,True,False,[16],[0.05132612338009294]
1,6,6,2,0.016511310957280208,1.0254766864284566,True,False,"[7, 15]","[0.03330271403750221, 0.03330271403750221]"
1,7,7,1,0.016592554906246733,1.0254766864284572,True,False,[8],[0.03107257076060085]
1,8,8,1,0.01648905873138581,1.025476686428458,True,False,[5],[0.03212801788572615]
1,9,9,1,0.0164582694226673,1.0254766864284581,True,False,[5],[0.022219936833276152]
1,10,10,2,0.016387854953500574,1.0254766864284577,True,False,"[8, 16]","[0.03837099915351267, 0.03837099915351267]"
1,11,11,2,0.016874190046296065,1.0254766864284572,True,False,"[7, 8]","[0.04556422603670413, 0.04556422603670413]"
1,12,12,2,0.016068654828318037,1.0254766864284566,True,False,"[7, 8]","[0.03253086049793302, 0.03253086049793302]"
1,13,13,1,0.015653042404420645,1.025476686428457,True,False,[8],[0.04036304234666991]
1,15,15,1,0.015650982128871758,1.025476686428457,True,False,[7],[0.0442128581849774]
1,16,16,1,0.01534685909944613,1.0254766864284584,True,False,[7],[0.03545968429893538]
1,17,17,3,0.01621823941522888,1.0254766864284581,True,False,"[7, 15, 16]","[0.028360901707702675, 0.028360901707702675, 0.028360901707702675]"
1,18,18,1,0.016267882198342364,1.0254766864284566,True,False,[7],[0.02573037759219452]
1,20,20,2,0.01609004109253908,1.025476686428457,True,False,"[7, 16]","[0.05292823675617316, 0.05292823675617316]"
