generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
1,24,0.10046855993595989,0.09953810705865762,0.10210518621451076,0.19696969696969693,0.16666666666666666,0.25,0,False,3,0,0,0,0,0,7,19,32,12,23,17,4,8,2,11,13,16,5,21,24,46,10,22,6,18,3,15,14,0.10210518621451076,0.09953810705865762,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.10210518621451076,0.1,0.09953810705865762,0.09953810705865762,0.1,0.1,0.1,0.10210518621451076,0.10210518621451076,0.1,0.10210518621451076,0.1,0.1,0.1,0.1,0.1,0.25,0.16666666666666666,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.25,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
2,24,0.10117860655665371,0.09953810705865762,0.10626479815687233,0.21522516835016833,0.16666666666666666,0.3125,0,False,4,0,0,0,0,0,7,66,19,32,12,23,17,49,4,8,2,11,13,16,53,21,24,5,10,22,6,46,18,0.10210518621451076,0.10120316818419796,0.10626479815687233,0.1,0.10210518621451076,0.1,0.10210518621451076,0.1,0.10120316818419796,0.1,0.10210518621451076,0.1,0.09953810705865762,0.09953810705865762,0.09953810705865762,0.10210518621451076,0.1,0.10210518621451076,0.1,0.1,0.10626479815687233,0.1,0.10210518621451076,0.1,0.25,0.2361111111111111,0.3125,0.18181818181818182,0.25,0.18181818181818182,0.25,0.18181818181818182,0.2361111111111111,0.18181818181818182,0.25,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.3125,0.18181818181818182,0.25,0.18181818181818182
3,24,0.1011593610174311,0.09953810705865762,0.10626479815687233,0.2145938552188552,0.16666666666666666,0.3125,0,False,4,0,0,0,0,0,7,66,19,32,12,23,17,49,4,8,2,11,13,16,53,21,24,5,10,22,6,46,18,0.10210518621451076,0.10120316818419796,0.10626479815687233,0.09953810705865762,0.10210518621451076,0.1,0.10210518621451076,0.1,0.10120316818419796,0.1,0.10210518621451076,0.1,0.09953810705865762,0.09953810705865762,0.09953810705865762,0.10210518621451076,0.1,0.10210518621451076,0.1,0.1,0.10626479815687233,0.1,0.10210518621451076,0.1,0.25,0.2361111111111111,0.3125,0.16666666666666666,0.25,0.18181818181818182,0.25,0.18181818181818182,0.2361111111111111,0.18181818181818182,0.25,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.3125,0.18181818181818182,0.25,0.18181818181818182
4,24,0.10218295617313182,0.09865876712893568,0.11254694432213024,0.22822846520763188,0.15277777777777776,0.36979166666666663,0,False,5,0,0,0,0,0,7,66,19,116,32,12,23,17,49,4,8,2,11,118,13,107,16,53,21,24,5,10,46,0.10210518621451076,0.1022793177746068,0.10971734353948906,0.09953810705865762,0.11254694432213024,0.10210518621451076,0.1,0.10210518621451076,0.1,0.10120316818419796,0.1,0.10210518621451076,0.10210518621451076,0.09953810705865762,0.10626479815687233,0.09865876712893568,0.10210518621451076,0.09953810705865762,0.10210518621451076,0.1,0.10210518621451076,0.1,0.1,0.10626479815687233,0.25,0.21643518518518517,0.2864583333333333,0.16666666666666666,0.36979166666666663,0.25,0.18181818181818182,0.25,0.18181818181818182,0.2361111111111111,0.18181818181818182,0.25,0.25,0.16666666666666666,0.3125,0.15277777777777776,0.25,0.16666666666666666,0.25,0.18181818181818182,0.25,0.18181818181818182,0.18181818181818182,0.3125
5,24,0.10289612098822547,0.09740752514513804,0.11254694432213024,0.2372860549943883,0.14004629629629628,0.36979166666666663,0,False,5,0,0,0,0,0,7,66,19,116,32,12,23,17,134,49,4,8,2,11,118,13,107,16,53,21,24,5,46,0.10210518621451076,0.1022793177746068,0.10971734353948906,0.09953810705865762,0.11254694432213024,0.10210518621451076,0.1,0.10210518621451076,0.1,0.11254694432213024,0.10120316818419796,0.09953810705865762,0.10210518621451076,0.10210518621451076,0.09953810705865762,0.11254694432213024,0.09740752514513804,0.10210518621451076,0.09953810705865762,0.10210518621451076,0.1,0.10210518621451076,0.1,0.10626479815687233,0.25,0.21643518518518517,0.2864583333333333,0.16666666666666666,0.36979166666666663,0.25,0.18181818181818182,0.25,0.18181818181818182,0.36979166666666663,0.2361111111111111,0.16666666666666666,0.25,0.25,0.16666666666666666,0.36979166666666663,0.14004629629629628,0.25,0.16666666666666666,0.25,0.18181818181818182,0.25,0.18181818181818182,0.3125
6,24,0.10452890069101423,0.09740752514513804,0.11535908238757993,0.2510138275112233,0.14004629629629628,0.36979166666666663,0,False,5,0,0,0,0,0,7,66,19,116,32,12,149,23,17,134,49,4,8,2,11,118,167,13,107,16,53,146,21,0.10210518621451076,0.1022793177746068,0.11535908238757993,0.09953810705865762,0.11254694432213024,0.10626479815687233,0.1,0.10626479815687233,0.1035931400515108,0.1,0.11254694432213024,0.10120316818419796,0.09953810705865762,0.1035931400515108,0.10210518621451076,0.09865876712893568,0.11254694432213024,0.11254694432213024,0.09740752514513804,0.1035931400515108,0.09953810705865762,0.10210518621451076,0.11535908238757993,0.1,0.25,0.21643518518518517,0.34592013888888884,0.16666666666666666,0.36979166666666663,0.3125,0.18181818181818182,0.3125,0.22916666666666666,0.18181818181818182,0.36979166666666663,0.2361111111111111,0.16666666666666666,0.22916666666666666,0.25,0.15277777777777776,0.36979166666666663,0.36979166666666663,0.14004629629629628,0.22916666666666666,0.16666666666666666,0.25,0.34592013888888884,0.18181818181818182
7,24,0.1059424870230959,0.09740752514513804,0.12112871390712321,0.26445224817620655,0.14004629629629628,0.4223090277777778,0,False,5,0,0,0,0,0,7,66,19,116,32,12,171,17,134,49,4,8,149,23,11,118,167,13,2,16,178,146,53,0.10210518621451076,0.1022793177746068,0.11535908238757993,0.10120316818419796,0.11254694432213024,0.10626479815687233,0.1,0.10120316818419796,0.1,0.12112871390712321,0.10120316818419796,0.09953810705865762,0.1035931400515108,0.10971734353948906,0.1035931400515108,0.09865876712893568,0.11254694432213024,0.11254694432213024,0.09740752514513804,0.1035931400515108,0.09953810705865762,0.12112871390712321,0.11535908238757993,0.10210518621451076,0.25,0.21643518518518517,0.34592013888888884,0.2361111111111111,0.36979166666666663,0.3125,0.18181818181818182,0.2361111111111111,0.18181818181818182,0.4223090277777778,0.2361111111111111,0.16666666666666666,0.22916666666666666,0.2864583333333333,0.22916666666666666,0.15277777777777776,0.36979166666666663,0.36979166666666663,0.14004629629629628,0.22916666666666666,0.16666666666666666,0.4223090277777778,0.34592013888888884,0.25
8,24,0.10652527137071303,0.09740752514513804,0.12897051423620146,0.26025513928345956,0.14004629629629628,0.4223090277777778,0,False,5,0,0,0,0,0,7,66,19,116,32,12,171,17,134,49,4,8,149,23,11,118,167,13,2,16,178,146,53,0.10210518621451076,0.1022793177746068,0.11535908238757993,0.10120316818419796,0.11254694432213024,0.10626479815687233,0.1,0.10120316818419796,0.1,0.12897051423620146,0.10120316818419796,0.09865876712893568,0.1035931400515108,0.10971734353948906,0.1035931400515108,0.09865876712893568,0.11808335442858496,0.11254694432213024,0.09740752514513804,0.1035931400515108,0.09953810705865762,0.12112871390712321,0.11535908238757993,0.1035931400515108,0.25,0.21643518518518517,0.34592013888888884,0.2361111111111111,0.36979166666666663,0.3125,0.18181818181818182,0.2361111111111111,0.18181818181818182,0.3871166087962963,0.2361111111111111,0.15277777777777776,0.22916666666666666,0.2864583333333333,0.22916666666666666,0.15277777777777776,0.3389756944444444,0.36979166666666663,0.14004629629629628,0.22916666666666666,0.16666666666666666,0.4223090277777778,0.34592013888888884,0.22916666666666666
9,24,0.10684471753470008,0.09740752514513804,0.12897051423620146,0.25743847985058915,0.14004629629629628,0.3871166087962963,0,False,5,0,0,0,0,0,7,66,19,116,32,12,171,17,134,49,4,8,149,23,11,118,167,13,2,16,178,146,53,0.10210518621451076,0.1022793177746068,0.11535908238757993,0.1022793177746068,0.11254694432213024,0.10626479815687233,0.1,0.10120316818419796,0.1,0.12897051423620146,0.10120316818419796,0.09865876712893568,0.1035931400515108,0.10971734353948906,0.1035931400515108,0.09740752514513804,0.11808335442858496,0.11254694432213024,0.09740752514513804,0.1035931400515108,0.09953810705865762,0.12897051423620146,0.11535908238757993,0.1035931400515108,0.25,0.21643518518518517,0.34592013888888884,0.21643518518518517,0.36979166666666663,0.3125,0.18181818181818182,0.2361111111111111,0.18181818181818182,0.3871166087962963,0.2361111111111111,0.15277777777777776,0.22916666666666666,0.2864583333333333,0.22916666666666666,0.14004629629629628,0.3389756944444444,0.36979166666666663,0.14004629629629628,0.22916666666666666,0.16666666666666666,0.3871166087962963,0.34592013888888884,0.22916666666666666
10,24,0.10707164428838102,0.09740752514513804,0.12897051423620146,0.257221602965418,0.14004629629629628,0.3871166087962963,0,False,6,0,0,0,0,0,7,66,19,116,251,32,12,171,17,134,49,4,8,149,23,11,118,167,13,2,16,178,146,0.10210518621451076,0.1022793177746068,0.11535908238757993,0.1022793177746068,0.11254694432213024,0.09991965677806096,0.10971734353948906,0.09953810705865762,0.10120316818419796,0.1,0.12897051423620146,0.10120316818419796,0.09991965677806096,0.1035931400515108,0.10971734353948906,0.1035931400515108,0.09740752514513804,0.11808335442858496,0.11254694432213024,0.09740752514513804,0.1035931400515108,0.09953810705865762,0.12897051423620146,0.12022726565897243,0.25,0.21643518518518517,0.34592013888888884,0.21643518518518517,0.36979166666666663,0.22337962962962962,0.2864583333333333,0.16666666666666666,0.2361111111111111,0.18181818181818182,0.3871166087962963,0.2361111111111111,0.22337962962962962,0.22916666666666666,0.2864583333333333,0.22916666666666666,0.14004629629629628,0.3389756944444444,0.36979166666666663,0.14004629629629628,0.22916666666666666,0.16666666666666666,0.3871166087962963,0.3170934606481481
