gen_found,lineage_id,f_0,f_1,design_0,design_1,design_2,design_3,design_4,design_5,g_al_0
185,4447,0.42405999999999955,0.17549317142857143,1.7344828418024862,1.1272412912787362,1.0052774324799205,1.9296899377690568,1.5553361367510625,1.4072054539196235,-581.0073192351385
210,5043,0.5060340000000002,0.014397617142857142,1.6082062517229623,1.0194698656756893,1.051861551725153,1.8619685596387279,1.1752589300915002,1.6437634479719772,-99.21486793514396
217,5218,0.6509880000000001,0.013914485714285715,1.4402568239126514,1.029553658723416,1.0807972582838854,1.8644094832323352,1.3198779560222957,1.6118591498526755,-29.580491526327933
293,7036,0.8586080000000001,0.0013989994285714287,1.9195008905486874,1.0686675271994446,1.0490115751866596,1.9853297571422985,1.8843079749816878,1.5862624218699413,1.8930686171879643
350,8422,0.8588300000000005,0.0013301125714285714,1.9194464271572431,1.0686523475737824,1.0488697168919952,1.9848501405270473,1.8838691231052611,1.5860499094522067,12.174856745946272
433,10415,0.8598279999999998,0.0011934482857142857,1.9166726094217414,1.0683580517474032,1.0496203102877715,1.9832596629730075,1.8852094995468391,1.5862081133346004,11.451075063379903
441,10607,0.8597899999999997,0.0011965974285714285,1.9166608518369626,1.068352922400918,1.0496239294337182,1.9832647396179193,1.8852123012962065,1.5862124953492287,10.485563392509448
471,11325,0.6806020000000002,0.0015864994285714285,1.8983097982135264,1.0597256163823536,1.0628337395392007,1.885140560237525,1.783195317567469,1.5853372448320957,-8.25906316638293
476,11445,0.6804099999999998,0.0016184808571428572,1.8988072488145156,1.0597265135159954,1.062751853215979,1.8852155373182224,1.782630807056647,1.5855583255815107,-8.529411764724955
480,11543,0.8595780000000003,0.001200402857142857,1.9166496770949946,1.0683504957939265,1.0496209112347847,1.9832565154905049,1.8852239176309535,1.5862255551702447,0.922235384322903
483,11614,0.6786159999999998,0.0016351665714285713,1.8983896247509862,1.0597590006804252,1.062479858770621,1.8851174767398038,1.7828485645012606,1.5855779968026316,-8.25906316638293
