gen_found,lineage_id,f_0,f_1,design_0,design_1,design_2,design_3,design_4,design_5,g_al_0
149,3597,0.9948119999999996,0.0007985348571428571,1.446720615291182,1.1030440941249642,1.0337884041855092,1.8109439010935096,1.5871256573304446,1.4647010758465475,-1530.512622694886
186,4484,0.9914380000000006,0.0010407559999999999,1.4327320775286168,1.0997957955926025,1.0335045261934848,1.8342601965431469,1.5605313253256814,1.4308864229497107,-641.1871762674461
194,4672,0.9217979999999992,0.0022567005714285715,1.491585916427102,1.0365850327646484,1.0799607550850394,1.7190880078426833,1.4684059694405882,1.5070264729087965,-754.5819077604854
196,4720,0.6834220000000008,0.009387374285714286,1.4325198059412028,1.025719664982511,1.1105195763789373,1.7060578687877788,1.3100661789937262,1.498561241282955,-741.815934335971
197,4749,1.0,0.00029782142857142854,1.462434398886772,1.0838977819533249,1.0521907179285521,1.7545525205144747,1.5542145239254344,1.4502487140309206,-545.9125017351698
200,4805,0.678216,0.017537968571428572,1.4318499648828227,1.025168557214575,1.1089405360682507,1.7087183253680525,1.3013603515515215,1.5061095260105188,-632.451319648085
209,5031,0.6644279999999994,0.04396574285714286,1.4496000552649513,1.0309754339807617,1.0907895545382604,1.7313147082965563,1.3501952556885257,1.4483007462079005,-339.55936529645214
213,5113,0.9232079999999995,0.0019243959999999999,1.925556566668028,1.0563881164514797,1.027413450281243,1.904611245339144,1.6401138103809545,1.113614202022307,-604.742207826924
215,5162,0.66077,0.056394628571428566,1.4458316168227632,1.0323639683778216,1.0834092565285827,1.7310108692830768,1.347431954974197,1.4450771607506412,-152.67738248641524
218,5251,0.7561860000000009,0.004235551428571428,1.568860082301412,1.0365407118899665,1.1108131807361774,1.9869610384279677,1.4932429609440527,1.4147933464788476,-476.8944275808909
222,5344,0.6686219999999998,0.03285094285714286,1.4498808339952924,1.030177822384222,1.0942641945159057,1.7259552593194354,1.34871704323099,1.4569912865239172,-54.178283045356125
227,5451,0.6898060000000003,0.007399299999999999,1.4320898958703205,1.0257161596705764,1.112655670007104,1.7078768832464486,1.3122929014871731,1.4991081056912599,-30.742286643992202
237,5701,0.7303900000000008,0.00450974,1.5807166252783056,1.0368443594631525,1.104021711542425,1.9818432455009038,1.4953766562255413,1.4046630760144605,-15.47464278910627
238,5715,0.7217980000000004,0.0048092485714285715,1.5768672611935957,1.0371635946269508,1.1000748790616939,1.9818117648800109,1.493035108334161,1.407111677598275,-1.94957003625359
242,5820,0.9279800000000002,0.0018329337142857143,1.9223855351833332,1.0573136522645399,1.0285776495872512,1.9041789169598318,1.6615880894654298,1.1293093774392637,38.92074903698739
263,6322,0.5986120000000003,0.09794582857142857,1.9180495365720025,1.060193687883535,1.0435177525216464,1.8817682837615148,1.6383040954421144,1.1229044409700806,14.103467425649796
266,6404,0.8740240000000001,0.0040908285714285715,1.9354182520912313,1.0559031700711479,1.0272213171821112,1.8918872478337663,1.630110028538337,1.1538133107104422,300.0837632970447
279,6698,0.605038,0.09518708571428572,1.9010452719046664,1.0582180157012064,1.0462268454833326,1.8871706141217126,1.6294216630286484,1.1012809217727748,35.65365113312055
292,7020,0.8816100000000006,0.0032276285714285713,1.929743089208011,1.0501298260722225,1.0466786893745803,1.8903627174665152,1.6373054830713318,1.116528894478027,26.3481824784526
300,7212,0.8821760000000003,0.0027577634285714287,1.925202258764576,1.0506806922882295,1.0495679194963758,1.8927017768416023,1.6510319438924912,1.138464647007973,-10.159204501775548
315,7578,0.5701759999999998,0.10666337142857144,1.9510914495687672,1.0671719588942588,1.0348753109819921,1.8688471961818889,1.6512456690017026,1.1180868993960895,10.485563392551285
324,7780,0.5867959999999997,0.10167494285714286,1.9353863911554492,1.0621978769397782,1.041182553486414,1.8688439836538173,1.653295758332314,1.1254829717871135,-11.136768870403102
329,7897,0.5709959999999998,0.10338428571428572,1.9395776972062033,1.0648210253789332,1.0365432460802466,1.8737893992359635,1.6415543869471307,1.1202869117322178,11.813003612121065
331,7956,0.621784,0.0912886,1.8942191445920347,1.0578545386516267,1.0490147265555918,1.8817718977479303,1.6356890594233726,1.1376508708032578,12.174856745946272
342,8230,0.8821960000000002,0.002695744285714286,1.9246761699494077,1.0506097371173182,1.0499574730994425,1.893231698444733,1.6512114167735363,1.1382966224334878,-12.848822973865481
355,8529,0.6291860000000001,0.09080588571428572,1.8858063830929765,1.0584389037872297,1.0497162821565367,1.877485285110414,1.6400012055265254,1.13271665400087,13.380489498369116
362,8710,0.8863760000000004,0.002462682,1.9252096861946466,1.0507961296086121,1.0496374373870216,1.892544173042235,1.6512521962019955,1.138523573751044,-10.770118157015531
366,8796,0.6602359999999999,0.08271680000000001,1.8626852624595276,1.0545063136114339,1.0608551239754478,1.8399797955064003,1.6556744703759056,1.1337397406081327,-36.0027815921826
366,8806,0.8830080000000002,0.002556446857142857,1.9251293964279574,1.0507661644760993,1.0494570496162876,1.8926344438134228,1.6513667660329192,1.1386580569138507,-11.870301080533409
368,8836,0.6009720000000002,0.09762988571428571,1.9174798160589328,1.0609612148663554,1.0437259424229306,1.8904584783694443,1.6492672688140466,1.1300179970093056,1.407719640477353
368,8838,0.6333959999999997,0.09061928571428572,1.8840761360209861,1.0583674428946033,1.050589038341819,1.876715598170934,1.642689677634854,1.135119107148029,0.3151897410998572
370,8887,0.6394279999999993,0.08659748571428572,1.8750539061003793,1.0559609957414902,1.0540829365979327,1.8847735947727668,1.6364553012584806,1.143396499403809,-12.359493582342566
376,9027,0.5997939999999998,0.09766897142857142,1.9175890079193607,1.060932351650637,1.0436000387960302,1.890529639641504,1.6491342331527792,1.130797385445465,11.813003612121065
379,9097,0.5783879999999997,0.1028574,1.9335572512728485,1.0652979231965078,1.037265186821779,1.869866380253316,1.647431629983744,1.121115954899732,10.485563392509448
379,9099,0.6027660000000002,0.09755722857142857,1.9173721565066575,1.0608672722318677,1.0439087088100596,1.8898060482710681,1.64962341052269,1.1302721380134912,2.378282370989382
382,9169,0.5867820000000001,0.10175368571428572,1.9329182022119404,1.0641812546286655,1.0390536608037613,1.8713583641783895,1.6490883811178412,1.1228431341463239,-12.971176717476283
383,9194,0.5891939999999997,0.10064697142857142,1.9318551904063095,1.0623774171947393,1.0412677720689887,1.8697531700013266,1.6531714248363392,1.1296477783505687,-13.46067730195682
396,9505,0.583004,0.1020108,1.933300616385591,1.0645040718248333,1.0383610094722642,1.869505581286063,1.6486516435051874,1.12228315264846,0.1937552272006542
399,9577,0.5849719999999994,0.10185908571428572,1.9332441165732284,1.0641202853908294,1.0388894736698615,1.869545195411042,1.6490439440315157,1.1224610635910715,0.8008431761627435
400,9606,0.6208120000000003,0.0930331142857143,1.9014997068347728,1.0587238171943336,1.048569430319736,1.8957228841632083,1.6502928896891145,1.1422199936720856,1.0436191338958452
401,9625,0.5836020000000003,0.10196079999999999,1.9334584186531834,1.0642229215086696,1.038758617034148,1.8692842527763738,1.64877571710641,1.121896237993521,-0.04913919286991586
406,9748,0.6161779999999997,0.09395825714285715,1.9045432021591138,1.0592220407987116,1.0473779841620088,1.8942099066749758,1.6504432662282666,1.1399400486519078,-0.778025655329202
416,9985,0.5811759999999997,0.10219360000000001,1.933460477730636,1.0645914006781365,1.0382867459501028,1.8692617203364845,1.648747695223368,1.1222559836973844,2.135692393404497
419,10061,0.6181900000000002,0.09324562857142857,1.9014424128602596,1.0590035955802892,1.0480064231435209,1.8953979896267497,1.6500606723275097,1.1420518791446528,-11.50349650347789
421,10113,0.6606199999999998,0.082618,1.8625251113922923,1.05446941730804,1.0609788006323995,1.8395673902784346,1.6558417626264132,1.1341756262590508,-37.36703064459152
427,10256,0.6435839999999996,0.08433162857142856,1.8658982639227466,1.055355872479451,1.0556213871188909,1.882519654635393,1.6342160465208364,1.1526692452910932,-0.4135443170171129
431,10348,0.6159780000000001,0.09403425714285715,1.904763888168073,1.0593315778257046,1.047353895373338,1.8941299064125436,1.6499863641347716,1.1395053603689589,-0.04913919286991586
438,10518,0.6301759999999995,0.09078337142857143,1.8851020959574103,1.0585311704928566,1.0499431459393906,1.8772493095863247,1.6419554732880182,1.1342783469195947,0.1937552272006542
438,10520,0.6419739999999998,0.08466648571428571,1.8678168444444516,1.0553581125711922,1.0554248776518433,1.8826769262519474,1.634848383701558,1.1511902035696187,2.49956468744449
441,10589,0.6195960000000006,0.09308457142857143,1.9015889856609414,1.058902730912634,1.0483269842304654,1.8950170292960191,1.649936942531015,1.1413268691797334,0.43661579207355317
442,10616,0.6516100000000002,0.08335594285714286,1.8655225165988618,1.0544348547616715,1.057308978012864,1.8824076739070073,1.6349240899244482,1.1538173872441293,1.4077196405196446
445,10688,0.649418,0.08366262857142857,1.8669562346012751,1.0545178067865333,1.0569406507099501,1.8819921347733197,1.635099036144541,1.1533319320128232,0.5580333809643889
449,10783,0.6370059999999995,0.08664288571428572,1.8756311084682031,1.0558907162502267,1.0538539676161671,1.8853349623805145,1.635564445939545,1.1423465004319957,-10.770118157015531
450,10805,0.6180199999999995,0.0932709142857143,1.9014885637056222,1.058905359070253,1.0481115373956011,1.895216936398419,1.649818251925528,1.1410028340946001,-11.014543420527389
456,10952,0.6468399999999997,0.08367351428571429,1.8663633474335106,1.0546738867046923,1.0566648302414638,1.882169365109456,1.6352648450593867,1.1525742091730902,1.0436191338958452
463,11117,0.618388,0.09317354285714285,1.9016498554181245,1.0589495765143464,1.0481214988987304,1.8952844193363347,1.64993968651908,1.1409330881482447,-12.481813094547306
465,11183,0.9000159999999998,0.002313579428571429,1.897090088216529,1.048997214283256,1.0631246306142697,1.8683676519331698,1.678613120335731,1.1293642417914933,-74.89169675089579
466,11207,0.9002040000000001,0.0023021454285714286,1.8970841462609709,1.0489975798200908,1.0631154065348005,1.8683684834510947,1.678589405379443,1.1293873220258237,-75.02202086568741
468,11233,0.5823600000000003,0.10205237142857143,1.9333670151686093,1.0645445073377433,1.0383062503596632,1.8695982933723128,1.6485201952108413,1.1222784774362256,0.3151897410998572
469,11261,0.6185939999999999,0.09311934285714285,1.9015911390364568,1.058888237894714,1.0481372439801897,1.8952102982880796,1.6500098631517703,1.1410294673509287,-12.726477789411092
469,11264,0.6442340000000003,0.08386897142857143,1.8658337573170427,1.0548567223196244,1.0563126814979842,1.8824450299441713,1.6347630323656617,1.153029904887821,-0.04913919286991586
469,11265,0.6607640000000004,0.08236548571428572,1.862720806999654,1.054382541166528,1.061087095270839,1.8396102257109908,1.6559136560423768,1.1341567332823093,-36.374744700335214
471,11308,0.6131920000000004,0.09404337142857143,1.9043181958799553,1.0595331325685617,1.0468511677346868,1.894571571621962,1.649678027273034,1.1395197847900582,1.1649944258497271
474,11381,0.6185920000000003,0.09312314285714286,1.9016135001089642,1.058884767880337,1.0481596491006644,1.8951888539719557,1.6499694250997197,1.1409871442161064,-11.625756145321702
475,11403,0.6016100000000002,0.09757148571428571,1.9174810961372635,1.0608481940626115,1.0439021937156538,1.8903853869666232,1.6491970498300537,1.1301532131831586,0.5580333809643889
475,11408,0.6449920000000003,0.08371562857142857,1.8657840158497951,1.0548435227226147,1.0563831853088834,1.882242345860319,1.6348483103714628,1.1532045908536566,-1.2641193696831579
480,11521,0.5822140000000001,0.10215537142857142,1.9333526989169465,1.0645640017315452,1.03828419859865,1.869601180691686,1.6484860912461063,1.1222543458443313,2.378282370989382
480,11528,0.6448160000000006,0.08380588571428571,1.865748568057273,1.0548522785093872,1.0563515709437,1.8823528740403006,1.6347469868796998,1.1531267967399874,2.01438473059261
