gen_found,lineage_id,f_0,f_1,design_0,design_1,design_2,design_3,design_4,design_5,g_al_0
91,2189,0.6543979999999996,0.062265600000000004,1.8100882607289974,1.050895188804307,1.0625381757540524,1.8944668965420755,1.5955253783734629,1.591993668989962,-3390.6350659478658
99,2397,0.966933999999999,5.225451428571429e-05,1.761551548158519,1.1094499980378045,1.0164055246950676,1.8804350970512063,1.4780816324625639,1.1060887894266611,-2864.426684999
130,3121,0.36883800000000033,0.17013828571428571,1.6286863469412616,1.1020911615821551,1.0106527689402542,1.7520853627616946,1.5223277860542364,1.3826226453919068,-1812.7440128967005
236,5673,0.9425719999999996,0.0011171885714285714,1.794152182851324,1.05473717488972,1.0292736086095184,1.8745589131464728,1.6821749310950647,1.1048170977462932,77.92835295916308
240,5763,0.7362140000000001,0.00214981,1.9011514709130546,1.0633098094672533,1.07830279940948,1.7507359452233886,1.9110550811430616,1.777705104518391,-223.23273855990612
249,5976,0.6546040000000001,0.057786171428571426,1.8277802323328658,1.0564999784351319,1.0546528801669106,1.885970373009777,1.6101233330187161,1.609319589030952,36.9413883030503
307,7389,0.8622139999999998,0.0017361377142857141,1.9029649527069277,1.0634323427718761,1.0744623186472164,1.7514952166085116,1.904023342785814,1.77671454521876,17.6066350710571
328,7888,0.8496020000000005,0.002067281714285714,1.91459269481651,1.0648104024305955,1.0655440193972872,1.75950882481116,1.8729088047769087,1.796738692598965,19.52693191079834
336,8081,0.638624,0.07253937142857143,1.9485830272537454,1.0789200665883234,1.0420161011081295,1.8219299499152926,1.9087580641961217,1.7901991570295217,25.51062063236168
340,8165,0.6392180000000003,0.0717072,1.945157230459141,1.077156082979325,1.043404402896393,1.8193226003335163,1.9039005050982694,1.7905850366414762,24.43315915146286
342,8227,0.6230039999999998,0.07826620000000001,1.9576404421721525,1.0813737969512411,1.0383959659114914,1.8416105794819886,1.9130463227845553,1.7751573314700941,23.594669435768992
343,8237,0.6280180000000002,0.07737514285714285,1.9578122203600445,1.0809670544065515,1.0391283382263983,1.8353897597721713,1.912897528043731,1.7854585889970125,36.84303989517912
355,8529,0.6305839999999998,0.07590462857142857,1.9506476489961555,1.081133307257034,1.0398567730243167,1.8390540834302334,1.9195749033036682,1.7762708990170646,24.79238754326525
359,8633,0.7048380000000005,0.002504015714285714,1.9210615818879428,1.0633474763416486,1.0656525705330802,1.779972717248175,1.8328096501519646,1.7953430918758588,31.366879738348416
368,8837,0.627578,0.07807845714285713,1.9586075532698917,1.07861843886052,1.0410227413933433,1.813554223121807,1.9108406969735208,1.7795647739136764,14.223934471739994
372,8937,0.6364180000000003,0.07424088571428572,1.9503770387799797,1.0790092546758043,1.0419203526989882,1.8315253416244401,1.9183432080349576,1.7768355577116062,23.235192301036477
373,8963,0.6355980000000002,0.07425811428571429,1.9502070878623543,1.0788678029243464,1.042061124315475,1.8323753305985189,1.9211256529712906,1.77711078127202,23.714478557334587
381,9153,0.6336180000000002,0.0747066,1.9513180137509083,1.07915461178911,1.0415153338247363,1.8324742077534188,1.9190790437297678,1.7780984639359,25.271242734579573
396,9504,0.5715800000000005,0.11561405714285714,1.9616083152810933,1.0948120473821048,1.0285919407140776,1.8454100513880105,1.9160880021677917,1.7614857524638483,14.705719044964098
405,9737,0.6695720000000001,0.050463885714285714,1.9181135386446857,1.0670171872922793,1.0564435661556508,1.7617622715162347,1.8229022621560425,1.793658229118823,-9.205109354889373
410,9857,0.6697939999999998,0.05020168571428571,1.918672036438838,1.0669901907919137,1.0565817408931368,1.7602132661914192,1.824288064949189,1.7936715831903174,-9.069989707411878
413,9918,0.6048280000000001,0.08710848571428571,1.976935114344457,1.0862165804281216,1.0331913726251367,1.837128859211016,1.9103612919729596,1.786942313697824,11.209747455437991
413,9924,0.6304120000000002,0.07593788571428571,1.9543677172180447,1.0801876441753033,1.0403431443828184,1.8321603941021736,1.9194994450835576,1.778797598109299,13.259963893901386
419,10068,0.6330239999999999,0.07528968571428571,1.9528901922919724,1.0792801400641892,1.0413383225839201,1.8309646423954375,1.9198762438310795,1.7777901917196848,11.571726293860138
421,10113,0.6207820000000001,0.0804667142857143,1.9643166914736212,1.0823507231709868,1.037400980636364,1.8329828478967156,1.9136490950421974,1.7712588828689897,10.84769316288066
