generation,parent_idx,lineage_id,m_active,A_delta_fro,condition_number_after,shrink_applied,psd_fallback,active_js,v_norms
1,1,1,1,0.016421642902917793,1.0254766864284575,True,False,[9],[0.0369127893748734]
1,2,2,2,0.01679035579000296,1.0254766864284566,True,False,"[7, 16]","[0.029951332020892202, 0.029951332020892202]"
1,3,3,2,0.016086126092100247,1.025476686428458,True,False,"[7, 12]","[0.039418849822453104, 0.039418849822453104]"
1,4,4,1,0.015513872984120547,1.025476686428457,True,False,[5],[0.022279611785659056]
1,5,5,1,0.015560472835206833,1.0254766864284586,True,False,[7],[0.02529170754055845]
1,8,8,1,0.016169498046485237,1.0254766864284584,True,False,[7],[0.02693171361557954]
1,9,9,1,0.016307532897155724,1.025476686428457,True,False,[5],[0.026695482639285558]
1,10,10,2,0.016647164517106787,1.0254766864284572,True,False,"[7, 8]","[0.03404103413942331, 0.03404103413942331]"
1,11,11,1,0.01628571027544445,1.0254766864284566,True,False,[7],[0.03811795843638728]
1,12,12,1,0.01650925240335255,1.0254766864284584,True,False,[7],[0.017947443307717158]
1,13,13,2,0.013485125493889335,1.0254766864284581,True,False,"[8, 12]","[0.04150743495325781, 0.04150743495325781]"
1,14,14,1,0.014794726353785731,1.025476686428457,True,False,[8],[0.03955412837341483]
1,15,15,1,0.01528745272264039,1.0254766864284586,True,False,[5],[0.02744231358389935]
1,17,17,2,0.015137870090128139,1.0254766864284568,True,False,"[8, 16]","[0.015773931152797686, 0.015773931152797686]"
1,19,19,1,0.01593223282196623,1.0254766864284592,True,False,[5],[0.051037234768226414]
1,21,21,2,0.016344530945585703,1.0254766864284568,True,False,"[7, 16]","[0.028206879446705867, 0.028206879446705867]"
1,22,22,1,0.01591293548605311,1.025476686428457,True,False,[5],[0.02516024495923063]
1,23,23,1,0.01473360964772646,1.0254766864284572,True,False,[7],[0.03910876379952715]
2,0,0,3,0.015941382409778406,1.0254766864284572,True,False,"[6, 8, 15]","[0.04181949003039174, 0.04181949003039174, 0.04181949003039174]"
2,2,19,1,0.016330539570660902,1.0459309391329956,True,False,[8],[0.028404243882498414]
2,3,4,1,0.015882038058961337,1.0387377705226581,True,False,[7],[0.06235407578536385]
2,5,23,1,0.016158350888695494,1.035890039174509,True,False,[6],[0.03919058486454813]
2,6,11,1,0.016395274107748565,1.0349661126827754,True,False,[5],[0.021379464333869606]
2,7,17,1,0.016778266730933453,1.030842772188641,True,False,[8],[0.03779737939170546]
2,8,8,1,0.016051728848183507,1.0454504680677503,True,False,[7],[0.04903222888251487]
2,9,2,1,0.01576749142272318,1.0398131975335214,True,False,[7],[0.03029466878129979]
2,11,5,2,0.013821760759042512,1.025646573264938,True,False,"[7, 11]","[0.04839331629875797, 0.03387108957911018]"
2,12,13,2,0.015614862677473595,1.029729429989051,True,False,"[12, 16]","[0.030468930534526515, 0.030468930534526515]"
2,13,6,1,0.014929586899270679,1.025476686428458,True,False,[7],[0.022012235720819267]
2,14,24,2,0.02035710437971376,1.057525524433035,True,False,"[6, 7]","[0.025413547797935077, 0.025413547797935077]"
2,15,21,4,0.016450215877688343,1.0331381861683595,True,False,"[7, 9, 12, 16]","[0.036484809579074615, 0.036484809579074615, 0.036484809579074615, 0.036484809579074615]"
2,16,18,1,0.015474667496660984,1.0254766864284572,True,False,[5],[0.039885421910877995]
2,18,22,1,0.016107590962621043,1.0353181153435722,True,False,[16],[0.029891472922619417]
2,19,40,1,0.028804368395538675,1.1167184911009154,True,False,[5],[0.04696130014855413]
2,20,42,2,0.06865380895230863,1.2099461627055372,True,False,"[6, 15]","[0.036326830553687385, 0.036326830553687385]"
2,21,3,1,0.01605237968854519,1.0258294746268157,True,False,[12],[0.034543774743157674]
2,22,15,1,0.015208751939053378,1.0312604630523494,True,False,[5],[0.03474666624216054]
2,23,14,2,0.015416678632782198,1.0290288680791264,True,False,"[7, 16]","[0.05817096116269186, 0.029509781840915867]"
3,1,7,1,0.015097875810937937,1.025476686428457,True,False,[5],[0.04068770752294373]
3,3,4,1,0.016103878338214424,1.0502828900737586,True,False,[8],[0.03977679909178909]
3,4,12,2,0.015606978289477056,1.0416027873136786,True,False,"[7, 15]","[0.034510606310672466, 0.034510606310672466]"
3,6,11,1,0.015965622760827143,1.041845660388558,True,False,[7],[0.024834392506917522]
3,7,17,1,0.015802682819856004,1.039461713198487,True,False,[15],[0.037804971233986365]
3,10,16,1,0.01653201222363144,1.0254766864284577,True,False,[7],[0.05949117358945674]
3,11,5,1,0.016104482159999343,1.0347035775112474,True,False,[5],[0.015868238792852624]
3,12,52,1,0.017189146119345213,1.0493106456763721,True,False,[7],[0.04868692357735329]
3,13,13,1,0.016527470825233027,1.036961440742566,True,False,[16],[0.030801847189464514]
3,14,6,1,0.016402471885588688,1.0384773002862948,True,False,[15],[0.01888856135097351]
3,15,24,1,0.015954548118148643,1.0679301705644793,True,False,[16],[0.06544970432024691]
3,16,65,1,0.021022295561035062,1.0729034747577992,True,False,[5],[0.05592696694593554]
3,17,21,1,0.01663480215597069,1.0486902022984372,True,False,[7],[0.03612409022896456]
3,18,18,1,0.016534539937621946,1.042482277340855,True,False,[7],[0.028976558021931775]
3,19,10,1,0.016424914608580296,1.0337228619666445,True,False,[8],[0.024348308658977233]
3,22,58,1,0.031964429145723235,1.1135777178894823,True,False,[5],[0.05547102971753132]
3,23,42,1,0.017067686277781022,1.1844221840837832,True,False,[15],[0.024534545867137027]
4,0,0,2,0.013430184277962533,1.035041786667903,True,False,"[7, 8]","[0.03441433636628561, 0.050406094769819276]"
4,1,7,1,0.013706851763552397,1.0372045978601616,True,False,[8],[0.0109673547118219]
4,2,19,1,0.015739733688875022,1.055149198772005,True,False,[5],[0.03434062699206664]
4,3,74,1,0.030366442723285956,1.1964992590515902,True,False,[15],[0.029149726678174344]
4,4,4,1,0.015210946516322947,1.053929959513485,True,False,[7],[0.062457669591269444]
4,5,12,1,0.01681680128662131,1.0478265991219777,True,False,[5],[0.036064559206211835]
4,6,23,1,0.016570461538406866,1.038930444039322,True,False,[7],[0.03984656266347788]
4,7,11,1,0.013548933998439231,1.0599873590049829,True,False,[7],[0.02034533613628761]
4,8,17,2,0.01644763943212997,1.046851934365527,True,False,"[15, 16]","[0.03517314412889213, 0.03517314412889213]"
4,9,77,1,0.01949469882114467,1.070967611999201,True,False,[5],[0.056637069736235265]
4,10,8,1,0.016013257794405367,1.049929274691786,True,False,[5],[0.0402043699866667]
4,11,93,1,0.030951435424505874,1.1504172490556157,True,False,[7],[0.06312908132533375]
4,12,2,1,0.0161915797020149,1.0493259567582711,True,False,[7],[0.07061203629675367]
4,13,16,2,0.01417682318793102,1.0344021162149124,True,False,"[7, 12]","[0.05109147234507921, 0.05718950909018743]"
4,14,5,1,0.015709928866308117,1.0396218173667122,True,False,[5],[0.023379956250563747]
4,15,52,1,0.015398728297176492,1.0675785576021959,True,False,[7],[0.04629890285436258]
4,16,80,1,0.033184804799348475,1.1828789203294996,True,False,[15],[0.034084382708776395]
4,17,81,1,0.03491353168299515,1.2121077374159948,True,False,[5],[0.029937067020202962]
4,18,6,1,0.015032984477810126,1.0517634687803792,True,False,[15],[0.04080865985784678]
4,19,24,2,0.014835521385598972,1.0750021364380145,True,False,"[7, 16]","[0.038113216067613975, 0.038113216067613975]"
